r,theta,phi,u_x,u_y,u_z,F_i,F_true
0.5758067,1.7510563,-0.29811093,0.02196501,-0.00059137517,0.00037544366,0.012138375,0.011906502
0.6783309,2.3890526,1.4418185,0.02196501,-0.00059137517,0.00037544366,-0.0011325823,0.011906502
0.59891355,1.6354662,2.7960532,0.02196501,-0.00059137517,0.00037544366,0.012541814,0.011906502
0.6691278,0.8618122,-2.8554893,0.02196501,-0.00059137517,0.00037544366,0.0005798768,0.011906502
0.28563076,1.766105,0.26726487,0.02196501,-0.00059137517,0.00037544366,0.014352471,0.011906502
0.5498772,2.0018737,2.1606755,0.02196501,-0.00059137517,0.00037544366,0.007920602,0.011906502
0.42370844,0.7509591,3.02398,0.02196501,-0.00059137517,0.00037544366,-0.013447935,0.011906502
0.5300803,1.3445435,1.2521561,0.02196501,-0.00059137517,0.00037544366,0.012374118,0.011906502
0.6455802,2.3465812,-0.805241,0.02196501,-0.00059137517,0.00037544366,-0.0011973134,0.011906502
0.57448757,2.6206608,2.083461,0.02196501,-0.00059137517,0.00037544366,-0.01402088,0.011906502
0.68689847,2.3486044,-1.8906095,0.02196501,-0.00059137517,0.00037544366,0.00018718187,0.011906502
0.62123895,1.8300749,1.32348,0.02196501,-0.00059137517,0.00037544366,0.009555012,0.011906502
0.3483485,1.5003395,-3.0059845,0.02196501,-0.00059137517,0.00037544366,0.01714274,0.011906502
0.78366834,2.187327,-0.3640112,0.02196501,-0.00059137517,0.00037544366,0.0013851998,0.011906502
0.5448885,1.6310536,1.3155122,0.02126457,-0.00013606381,-0.0008468402,0.01458476,-0.00052619295
0.46601796,2.3310547,2.6349206,0.02126457,-0.00013606381,-0.0008468402,-0.0076278206,-0.00052619295
0.53675056,1.4321942,-1.5335343,0.02126457,-0.00013606381,-0.0008468402,0.0133987805,-0.00052619295
0.45907965,2.6091712,-2.5970597,0.02126457,-0.00013606381,-0.0008468402,-0.022527974,-0.00052619295
0.59035885,0.92497873,-0.38570178,0.02126457,-0.00013606381,-0.0008468402,-8.7538734e-05,-0.00052619295
0.4924677,1.5969536,0.4525753,0.02126457,-0.00013606381,-0.0008468402,0.016170198,-0.00052619295
0.54937965,0.9744603,2.008736,0.02126457,-0.00013606381,-0.0008468402,0.00081764953,-0.00052619295
0.53541285,0.59804434,-2.6670506,0.02126457,-0.00013606381,-0.0008468402,-0.013304169,-0.00052619295
0.67685264,2.0400217,2.9772282,0.02126457,-0.00013606381,-0.0008468402,0.004634932,-0.00052619295
0.52900404,1.3854804,2.4265237,0.02126457,-0.00013606381,-0.0008468402,0.0134382015,-0.00052619295
0.48338962,1.2693553,-3.0015275,0.02126457,-0.00013606381,-0.0008468402,0.01117426,-0.00052619295
0.3507374,2.198413,1.4512079,0.02126457,-0.00013606381,-0.0008468402,-0.0037479158,-0.00052619295
0.4756499,2.0690513,-2.0351098,0.02126457,-0.00013606381,-0.0008468402,0.005121535,-0.00052619295
0.64804864,1.2722043,-1.9750031,0.02126457,-0.00013606381,-0.0008468402,0.0068520904,-0.00052619295
0.7280177,1.0043753,2.8407927,0.02126457,-0.00013606381,-0.0008468402,0.00310429,-0.00052619295
0.4186486,2.31767,-0.6901424,0.02126457,-0.00013606381,-0.0008468402,-0.008789848,-0.00052619295
0.76196873,0.8743004,1.0893158,0.02126457,-0.00013606381,-0.0008468402,0.003204072,-0.00052619295
0.57361424,0.6256897,0.72331893,0.02126457,-0.00013606381,-0.0008468402,-0.010322275,-0.00052619295
0.65428764,2.092219,-0.45807523,0.02126457,-0.00013606381,-0.0008468402,0.003922441,-0.00052619295
0.50969255,0.28652498,-0.29197547,0.02126457,-0.00013606381,-0.0008468402,-0.026649436,-0.00052619295
0.5757703,0.5808268,-1.6604353,0.02126457,-0.00013606381,-0.0008468402,-0.010971591,-0.00052619295
0.39043584,0.5502192,2.4233415,0.02126457,-0.00013606381,-0.0008468402,-0.026354998,-0.00052619295
0.32933596,1.5127594,-0.4129422,0.02126457,-0.00013606381,-0.0008468402,0.01718954,-0.00052619295
0.6197392,2.3594558,0.4317627,0.02126457,-0.00013606381,-0.0008468402,-0.002672402,-0.00052619295
0.65210336,2.3769646,1.6540512,0.02126457,-0.00013606381,-0.0008468402,-0.0020048157,-0.00052619295
0.7735775,2.1682627,-1.8159422,0.02126457,-0.00013606381,-0.0008468402,0.0014992161,-0.00052619295
0.50842535,1.839297,-2.8068051,0.02126457,-0.00013606381,-0.0008468402,0.012265194,-0.00052619295
0.37154186,1.176528,-2.1323278,0.02126457,-0.00013606381,-0.0008468402,0.008621822,-0.00052619295
0.5323317,1.9296681,1.9807272,0.02126457,-0.00013606381,-0.0008468402,0.010202883,-0.00052619295
0.65110254,2.2732658,2.774567,0.0233062,0.002582009,-0.0014485776,0.00035621272,0.011764106
0.48155814,1.7605308,0.5417783,0.0233062,0.002582009,-0.0014485776,0.01500429,0.011764106
0.65425277,1.111723,-2.942656,0.0233062,0.002582009,-0.0014485776,0.0042699287,0.011764106
0.4621449,1.4722205,-2.5331576,0.0233062,0.002582009,-0.0014485776,0.015867408,0.011764106
0.42971396,1.7634428,2.730052,0.0233062,0.002582009,-0.0014485776,0.015810434,0.011764106
0.6214791,1.8159813,-2.8410938,0.0233062,0.002582009,-0.0014485776,0.008953704,0.011764106
0.4186741,2.1278253,-0.2373394,0.0233062,0.002582009,-0.0014485776,0.0019514523,0.011764106
0.56618965,2.5814476,-2.2052104,0.0233062,0.002582009,-0.0014485776,-0.012377252,0.011764106
0.5381793,1.9142298,1.964569,0.0233062,0.002582009,-0.0014485776,0.010644926,0.011764106
0.650108,1.9313519,-1.3943931,0.0233062,0.002582009,-0.0014485776,0.0065559605,0.011764106
0.4433453,1.3448979,-0.8103921,0.0233062,0.002582009,-0.0014485776,0.013991843,0.011764106
0.6046607,2.505389,0.26054677,0.0233062,0.002582009,-0.0014485776,-0.0075603635,0.011764106
0.55234224,1.0230442,-0.18499537,0.0233062,0.002582009,-0.0014485776,0.0025630957,0.011764106
0.33460215,1.1298314,3.1321287,0.0233062,0.002582009,-0.0014485776,0.005938923,0.011764106
0.45110133,0.49727318,-2.6082807,0.0233062,0.002582009,-0.0014485776,-0.023958445,0.011764106
0.32863742,2.7777588,0.74529284,0.0233062,0.002582009,-0.0014485776,-0.0432195,0.011764106
0.6529029,2.2461455,-2.660903,0.0233062,0.002582009,-0.0014485776,0.0011582752,0.011764106
0.59251827,0.9183681,0.90231967,0.0233062,0.002582009,-0.0014485776,-0.00033305027,0.011764106
0.32605195,0.59918785,0.12745564,0.0233062,0.002582009,-0.0014485776,-0.026428156,0.011764106
0.6359339,0.9721888,2.2058625,0.0233062,0.002582009,-0.0014485776,0.001832936,0.011764106
0.51057583,1.5426527,1.3925894,0.0233062,0.002582009,-0.0014485776,0.015721139,0.011764106
0.65692014,1.2953733,-1.4303745,0.0233062,0.002582009,-0.0014485776,0.006897701,0.011764106
0.6113551,2.4532056,1.6683357,0.0233062,0.002582009,-0.0014485776,-0.005809824,0.011764106
0.42670023,1.0664004,-1.7675756,0.0233062,0.002582009,-0.0014485776,0.0037346878,0.011764106
0.739237,0.94650733,0.4374352,0.0233062,0.002582009,-0.0014485776,0.0028785318,0.011764106
0.45746782,0.5494236,1.6392068,0.0233062,0.002582009,-0.0014485776,-0.02198463,0.011764106
0.73596257,0.9351687,-1.1038558,0.0233062,0.002582009,-0.0014485776,0.002768144,0.011764106
0.67277205,0.79060197,-2.4002867,0.0233062,0.002582009,-0.0014485776,-0.00026805885,0.011764106
0.29474768,1.7706796,-1.9695661,0.0233062,0.002582009,-0.0014485776,0.014418803,0.011764106
0.54560685,2.487064,1.3093444,0.02631802,0.0004415695,-0.0041842884,-0.010693771,0.0141395
0.50836825,1.9319927,-2.514976,0.02631802,0.0004415695,-0.0041842884,0.010511189,0.0141395
0.5340319,1.6994576,2.6814563,0.02631802,0.0004415695,-0.0041842884,0.015182315,0.0141395
0.295422,1.339019,0.11162205,0.02631802,0.0004415695,-0.0041842884,0.013500705,0.0141395
0.665996,2.2143257,2.4928992,0.02631802,0.0004415695,-0.0041842884,0.0020707939,0.0141395
0.462227,1.2704011,-2.5648468,0.02631802,0.0004415695,-0.0041842884,0.011424536,0.0141395
0.5563884,0.8275283,2.9985693,0.02631802,0.0004415695,-0.0041842884,-0.0051198048,0.0141395
0.4839081,1.4951276,-1.9354211,0.02631802,0.0004415695,-0.0041842884,0.015843691,0.0141395
0.3816679,0.83834803,-1.6420577,0.02631802,0.0004415695,-0.0041842884,-0.0098263305,0.0141395
0.62264776,2.34547,-1.1752948,0.02631802,0.0004415695,-0.0041842884,-0.0017105383,0.0141395
0.37468567,0.6772268,1.2903972,0.02631802,0.0004415695,-0.0041842884,-0.020241294,0.0141395
0.5477641,2.1056633,1.97903,0.02631802,0.0004415695,-0.0041842884,0.004976259,0.0141395
0.65572965,2.1847587,-3.0498626,0.02631802,0.0004415695,-0.0041842884,0.0025692666,0.0141395
0.32419282,1.5929074,-1.100089,0.02631802,0.0004415695,-0.0041842884,0.017429467,0.0141395
0.35542297,2.2685535,-1.7510577,0.02631802,0.0004415695,-0.0041842884,-0.007375557,0.0141395
0.48816913,0.5786498,-0.60261446,0.02631802,0.0004415695,-0.0041842884,-0.01869234,0.0141395
0.7442139,0.88870466,1.4195735,0.02631802,0.0004415695,-0.0041842884,0.0027602222,0.0141395
0.38204202,2.5656734,0.18405282,0.02631802,0.0004415695,-0.0041842884,-0.02532838,0.0141395
0.5542538,1.9163936,-0.49313197,0.02631802,0.0004415695,-0.0041842884,0.010397215,0.0141395
0.5512876,1.3448247,1.1569097,0.02631802,0.0004415695,-0.0041842884,0.011938831,0.0141395
0.5940064,1.1305548,-0.6434484,0.02631802,0.0004415695,-0.0041842884,0.005594149,0.0141395
0.59243286,0.97595876,0.08469464,0.02631802,0.0004415695,-0.0041842884,0.0011779587,0.0141395
0.6612855,2.247962,0.11696368,0.02631802,0.0004415695,-0.0041842884,0.0013863328,0.0141395
0.29997882,1.3442881,2.4265146,0.02631802,0.0004415695,-0.0041842884,0.013538724,0.0141395
0.5233568,2.6782448,2.4216347,0.02631802,0.0004415695,-0.0041842884,-0.020889642,0.0141395
0.6495616,2.2184253,0.80883616,0.02631802,0.0004415695,-0.0041842884,0.0018961458,0.0141395
0.67814595,0.7984381,-1.2725654,0.02631802,0.0004415695,-0.0041842884,-0.0002678316,0.0141395
0.70160913,0.81268543,-2.3368301,0.02631802,0.0004415695,-0.0041842884,0.0010102093,0.0141395
0.70787024,1.8624014,1.2854098,0.02631802,0.0004415695,-0.0041842884,0.0055904286,0.0141395
0.49838957,1.9012733,-0.75520587,0.01919229,-0.00031040603,-0.0005239432,0.010911755,-0.016075198
0.45934004,1.6608518,-0.051810954,0.01919229,-0.00031040603,-0.0005239432,0.016418323,-0.016075198
0.3115793,2.3364983,-2.8733156,0.01919229,-0.00031040603,-0.0005239432,-0.014752181,-0.016075198
0.6904701,2.3581734,0.5539877,0.01919229,-0.00031040603,-0.0005239432,-0.00028096233,-0.016075198
0.43049031,2.1249037,0.77891994,0.01919229,-0.00031040603,-0.0005239432,0.0018630465,-0.016075198
0.55354047,1.0176121,-0.80732524,0.01919229,-0.00031040603,-0.0005239432,0.0025835424,-0.016075198
0.4767298,2.57476,1.5951941,0.01919229,-0.00031040603,-0.0005239432,-0.020260263,-0.016075198
0.40826312,0.18999614,0.42245108,0.01919229,-0.00031040603,-0.0005239432,-0.041778285,-0.016075198
0.719945,1.2390454,1.3474634,0.01919229,-0.00031040603,-0.0005239432,0.004472335,-0.016075198
0.70712495,2.057717,1.2181718,0.01919229,-0.00031040603,-0.0005239432,0.003318254,-0.016075198
0.66028243,2.1937227,-0.22766614,0.01919229,-0.00031040603,-0.0005239432,0.0019038697,-0.016075198
0.4607275,2.2830472,-1.3703828,0.01919229,-0.00031040603,-0.0005239432,-0.005646711,-0.016075198
0.68611807,0.7608206,-1.9508545,0.01919229,-0.00031040603,-0.0005239432,-1.1296943e-06,-0.016075198
0.580395,2.0210907,3.138557,0.01919229,-0.00031040603,-0.0005239432,0.006760044,-0.016075198
0.48068357,0.64799947,2.9022207,0.01919229,-0.00031040603,-0.0005239432,-0.015645424,-0.016075198
0.40631136,1.5513786,2.3600056,0.01919229,-0.00031040603,-0.0005239432,0.017569073,-0.016075198
0.5909207,1.1829561,2.9145746,0.01919229,-0.00031040603,-0.0005239432,0.0074119745,-0.016075198
0.33229044,1.2196174,-1.4109248,0.01919229,-0.00031040603,-0.0005239432,0.0103877345,-0.016075198
0.5671329,0.8636373,1.801777,0.01919229,-0.00031040603,-0.0005239432,-0.0026323874,-0.016075198
0.5955779,1.581565,-1.7874411,0.01919229,-0.00031040603,-0.0005239432,0.011731546,-0.016075198
0.570911,0.81313515,1.0660375,0.01919229,-0.00031040603,-0.0005239432,-0.0041854028,-0.016075198
0.6516343,2.311665,2.4729128,0.01919229,-0.00031040603,-0.0005239432,-0.00076280534,-0.016075198
0.4711401,0.9185123,-0.0400051,0.01919229,-0.00031040603,-0.0005239432,-0.0025600907,-0.016075198
0.5712221,2.592281,-2.2426145,0.01919229,-0.00031040603,-0.0005239432,-0.012641143,-0.016075198
0.44496638,2.5068636,-0.062909685,0.01919229,-0.00031040603,-0.0005239432,-0.018683696,-0.016075198
0.50118214,1.236955,0.6942181,0.01919229,-0.00031040603,-0.0005239432,0.010327565,-0.016075198
0.53295285,1.8969302,-2.4058,0.01919229,-0.00031040603,-0.0005239432,0.010214413,-0.016075198
0.6889908,1.3888454,-0.2634351,0.01919229,-0.00031040603,-0.0005239432,0.0063405875,-0.016075198
0.4325837,1.2486929,-2.8662004,0.01919229,-0.00031040603,-0.0005239432,0.011325577,-0.016075198
0.6526159,0.7832382,-1.9145981,0.02384264,0.0034897816,-0.002589127,-0.0013563428,0.010119808
0.5292931,1.1938814,1.8562086,0.02384264,0.0034897816,-0.002589127,0.008528299,0.010119808
0.58458036,0.6334567,0.32495686,0.02384264,0.0034897816,-0.002589127,-0.0092943795,0.010119808
0.31471533,0.3269696,-1.094191,0.02384264,0.0034897816,-0.002589127,-0.04394514,0.010119808
0.5019636,1.8372102,0.5543026,0.02384264,0.0034897816,-0.002589127,0.013110297,0.010119808
0.4088957,2.2675302,2.4649253,0.02384264,0.0034897816,-0.002589127,-0.005827901,0.010119808
0.68716323,2.147103,-1.5243562,0.02384264,0.0034897816,-0.002589127,0.002778015,0.010119808
0.2809979,2.5757542,-0.8629868,0.02384264,0.0034897816,-0.002589127,-0.03243371,0.010119808
0.40001172,2.2271152,-2.27694,0.02384264,0.0034897816,-0.002589127,-0.0040186644,0.010119808
0.59123826,0.5633795,-0.81621426,0.02384264,0.0034897816,-0.002589127,-0.010448594,0.010119808
0.7588716,1.1110789,-2.905984,0.02384264,0.0034897816,-0.002589127,0.0026071407,0.010119808
0.64739627,1.2670728,-1.1634258,0.02384264,0.0034897816,-0.002589127,0.007021684,0.010119808
0.4636975,1.1450051,2.462983,0.02384264,0.0034897816,-0.002589127,0.0072491663,0.010119808
0.59737694,1.8141818,1.9308935,0.02384264,0.0034897816,-0.002589127,0.011019228,0.010119808
0.7884643,2.1721058,-2.87248,0.02384264,0.0034897816,-0.002589127,0.0013197847,0.010119808
0.36928833,1.2627469,-1.4689718,0.02384264,0.0034897816,-0.002589127,0.011929448,0.010119808
0.49788865,1.9370445,-2.8888688,0.02384264,0.0034897816,-0.002589127,0.009983879,0.010119808
0.734951,0.9005442,-1.4113226,0.02384264,0.0034897816,-0.002589127,0.002660431,0.010119808
0.41946778,1.1664006,1.2495462,0.02384264,0.0034897816,-0.002589127,0.00818395,0.010119808
0.6683245,2.3503582,2.9546516,0.02384264,0.0034897816,-0.002589127,-0.0009114039,0.010119808
0.5548235,2.512166,1.2084805,0.02384264,0.0034897816,-0.002589127,-0.011327999,0.010119808
0.5094322,1.7771505,-0.46136433,0.02384264,0.0034897816,-0.002589127,0.014021964,0.010119808
0.56599134,2.0524106,-0.98910207,0.02384264,0.0034897816,-0.002589127,0.0059767496,0.010119808
0.575422,1.3437208,0.109789796,0.02384264,0.0034897816,-0.002589127,0.010986933,0.010119808
0.5530923,1.2472597,-2.5516489,0.02384264,0.0034897816,-0.002589127,0.009211578,0.010119808
0.491871,0.4736032,1.3154669,0.02384264,0.0034897816,-0.002589127,-0.022564365,0.010119808
0.77114785,2.2599444,1.8780637,0.02384264,0.0034897816,-0.002589127,0.0016801246,0.010119808
0.5566667,1.971868,1.4378124,0.02384264,0.0034897816,-0.002589127,0.008717874,0.010119808
0.57942164,2.6106467,-0.7390041,0.02384264,0.0034897816,-0.002589127,-0.012670539,0.010119808
0.411587,2.6708174,0.97955257,0.01972721,0.00050995685,-0.0029480932,-0.030769594,-0.06193165
0.6464946,2.0870538,-0.3095286,0.01972721,0.00050995685,-0.0029480932,0.0040412177,-0.06193165
0.6931463,0.89376587,-2.0376134,0.01972721,0.00050995685,-0.0029480932,0.0016686544,-0.06193165
0.4606584,1.3726637,-2.7892218,0.01972721,0.00050995685,-0.0029480932,0.014385132,-0.06193165
0.5663498,2.0162752,-1.8766949,0.01972721,0.00050995685,-0.0029480932,0.0065923627,-0.06193165
0.69046056,0.9038273,-0.18588221,0.01972721,0.00050995685,-0.0029480932,0.0016961619,-0.06193165
0.5497231,0.5565554,-1.6850363,0.01972721,0.00050995685,-0.0029480932,-0.013706943,-0.06193165
0.5327565,0.8828655,2.2232733,0.01972721,0.00050995685,-0.0029480932,-0.002877223,-0.06193165
0.4823358,1.1678972,0.2817973,0.01972721,0.00050995685,-0.0029480932,0.008306869,-0.06193165
0.607188,1.9137597,2.9847991,0.01972721,0.00050995685,-0.0029480932,0.008877853,-0.06193165
0.38611937,2.0483792,0.3065719,0.01972721,0.00050995685,-0.0029480932,0.0048847133,-0.06193165
0.63300955,2.2205234,1.5256765,0.01972721,0.00050995685,-0.0029480932,0.0011088068,-0.06193165
0.5177395,0.53850806,-3.0259612,0.01972721,0.00050995685,-0.0029480932,-0.016595319,-0.06193165
0.7502035,2.2617247,2.7164707,0.01972721,0.00050995685,-0.0029480932,0.0014999518,-0.06193165
0.638531,2.4218569,-2.5340886,0.01972721,0.00050995685,-0.0029480932,-0.0032277196,-0.06193165
0.43511686,1.9027646,2.039874,0.01972721,0.00050995685,-0.0029480932,0.011630771,-0.06193165
0.51107717,0.638343,-0.61914325,0.01972721,0.00050995685,-0.0029480932,-0.013692173,-0.06193165
0.50439227,1.9996134,-0.93665814,0.01972721,0.00050995685,-0.0029480932,0.007710697,-0.06193165
0.43124202,2.7822988,-1.6051968,0.01972721,0.00050995685,-0.0029480932,-0.03466099,-0.06193165
0.3298286,2.2256393,2.9851074,0.01972721,0.00050995685,-0.0029480932,-0.006360123,-0.06193165
0.7019378,1.3628865,2.8941448,0.01972721,0.00050995685,-0.0029480932,0.0064317873,-0.06193165
0.7192278,0.8615537,1.5747942,0.01972721,0.00050995685,-0.0029480932,0.001942806,-0.06193165
0.43502694,1.2752697,-1.5720383,0.01972721,0.00050995685,-0.0029480932,0.012320524,-0.06193165
0.53765076,1.3330156,1.5606723,0.01972721,0.00050995685,-0.0029480932,0.01224119,-0.06193165
0.64956206,2.334971,0.8374534,0.01972721,0.00050995685,-0.0029480932,-0.0012458088,-0.06193165
0.5115433,2.4830067,2.2085266,0.01972721,0.00050995685,-0.0029480932,-0.013515633,-0.06193165
0.5705483,1.215185,-0.67762905,0.01972721,0.00050995685,-0.0029480932,0.008413132,-0.06193165
0.36607948,0.31058583,1.0725493,0.01972721,0.00050995685,-0.0029480932,-0.040819123,-0.06193165
0.37204555,1.1615257,1.0336536,0.01972721,0.00050995685,-0.0029480932,0.008185278,-0.06193165
0.3747555,1.5497037,-1.6967235,0.02307403,-0.00096963474,0.0018089253,0.017484007,0.052759107
0.6499555,0.74923974,2.782315,0.02307403,-0.00096963474,0.0018089253,-0.0027743727,0.052759107
0.6992691,0.9624749,0.12721764,0.02307403,-0.00096963474,0.0018089253,0.0023862896,0.052759107
0.31576085,2.242588,-2.4871018,0.02307403,-0.00096963474,0.0018089253,-0.0073566046,0.052759107
0.5072019,2.5680308,0.7031261,0.02307403,-0.00096963474,0.0018089253,-0.016745446,0.052759107
0.5763119,2.5217223,1.7769257,0.02307403,-0.00096963474,0.0018089253,-0.010044893,0.052759107
0.59636617,2.4995987,-1.077991,0.02307403,-0.00096963474,0.0018089253,-0.007468881,0.052759107
0.29207125,0.86471945,-0.40552434,0.02307403,-0.00096963474,0.0018089253,-0.0100024445,0.052759107
0.6275898,0.6951399,-1.2874937,0.02307403,-0.00096963474,0.0018089253,-0.0045588156,0.052759107
0.67303705,2.130226,0.12135205,0.02307403,-0.00096963474,0.0018089253,0.0031789406,0.052759107
0.4347715,1.7317017,2.04076,0.02307403,-0.00096963474,0.0018089253,0.016293209,0.052759107
0.6169137,0.7826903,1.0969535,0.02307403,-0.00096963474,0.0018089253,-0.0034518847,0.052759107
0.50035673,0.8911531,-2.5760934,0.02307403,-0.00096963474,0.0018089253,-0.0035659107,0.052759107
0.52423126,1.4861441,0.6025999,0.02307403,-0.00096963474,0.0018089253,0.01461638,0.052759107
0.64471453,1.522278,-2.8934941,0.02307403,-0.00096963474,0.0018089253,0.008673407,0.052759107
0.57150584,2.4109273,3.0336857,0.02307403,-0.00096963474,0.0018089253,-0.0063685453,0.052759107
0.4487648,1.4819269,1.2262702,0.02307403,-0.00096963474,0.0018089253,0.016452337,0.052759107
0.4875026,1.8701997,2.8060389,0.02307403,-0.00096963474,0.0018089253,0.012796773,0.052759107
0.47654107,0.07020463,0.4150916,0.02307403,-0.00096963474,0.0018089253,-0.03707726,0.052759107
0.56674904,2.0432327,-1.5973947,0.02307403,-0.00096963474,0.0018089253,0.0062036216,0.052759107
0.5759779,1.3449457,-1.154441,0.02307403,-0.00096963474,0.0018089253,0.010528992,0.052759107
0.50048053,1.0497148,2.262104,0.02307403,-0.00096963474,0.0018089253,0.0030575588,0.052759107
0.49573934,2.1073055,1.2923847,0.02307403,-0.00096963474,0.0018089253,0.004274783,0.052759107
0.775229,2.2546654,-2.7948513,0.02307403,-0.00096963474,0.0018089253,0.0018395372,0.052759107
0.7905419,0.90160686,1.9766577,0.02307403,-0.00096963474,0.0018089253,0.0038298648,0.052759107
0.47049013,1.8734399,-0.8597085,0.02307403,-0.00096963474,0.0018089253,0.012453945,0.052759107
0.7912176,2.2129395,-1.1885995,0.02307403,-0.00096963474,0.0018089253,0.0014000833,0.052759107
0.595346,1.113128,1.6377734,0.02307403,-0.00096963474,0.0018089253,0.0051316745,0.052759107
0.41367617,1.9006063,-0.06941539,0.02307403,-0.00096963474,0.0018089253,0.011949501,0.052759107
0.48186046,1.5792904,-1.5488902,0.01995648,0.000917512,-0.0004345146,0.016086698,-0.0043133977
0.54526246,0.87047863,0.8855899,0.01995648,0.000917512,-0.0004345146,-0.0029599955,-0.0043133977
0.41252887,1.9882572,1.5918666,0.01995648,0.000917512,-0.0004345146,0.008199683,-0.0043133977
0.6093643,1.8935889,-3.0877218,0.01995648,0.000917512,-0.0004345146,0.008056141,-0.0043133977
0.6459409,2.4120064,-1.472322,0.01995648,0.000917512,-0.0004345146,-0.0026779522,-0.0043133977
