r,theta,phi,u_x,u_y,u_z,F_i,F_true
0.4337334,1.9819314,0.11325339,0.1032246,-0.00572508,0.0029682396,-0.092105836,0.004421113
0.5070181,0.42757916,-1.4959666,0.1032246,-0.00572508,0.0029682396,0.06388071,0.004421113
0.6141479,1.8952783,-1.9329935,0.1032246,-0.00572508,0.0029682396,-0.10919064,0.004421113
0.5737007,1.7917279,1.3619149,0.1032246,-0.00572508,0.0029682396,-0.12073824,0.004421113
0.43020648,0.6743271,-0.023163853,0.1032246,-0.00572508,0.0029682396,0.03334102,0.004421113
0.4836579,1.7722945,0.7281579,0.1032246,-0.00572508,0.0029682396,-0.12257008,0.004421113
0.4803165,0.7910127,1.9145848,0.1032246,-0.00572508,0.0029682396,-0.021939144,0.004421113
0.6500592,2.0397062,-1.6844436,0.1032246,-0.00572508,0.0029682396,-0.090853974,0.004421113
0.5695828,1.2040788,-1.6469151,0.1032246,-0.00572508,0.0029682396,-0.10623288,0.004421113
0.6675589,1.0102861,2.808173,0.1032246,-0.00572508,0.0029682396,-0.07952663,0.004421113
0.661855,2.3071568,-1.3385721,0.1032246,-0.00572508,0.0029682396,-0.057737052,0.004421113
0.62892663,2.308564,0.6098289,0.1032246,-0.00572508,0.0029682396,-0.050002977,0.004421113
0.68023676,0.8207936,-2.7833576,0.1032246,-0.00572508,0.0029682396,-0.0601103,0.004421113
0.5541006,2.1253731,2.9562664,0.1032246,-0.00572508,0.0029682396,-0.071418434,0.004421113
0.31654254,0.21607809,-0.63009727,0.1032246,-0.00572508,0.0029682396,0.3152494,0.004421113
0.3802527,1.0904061,2.857784,0.1032246,-0.00572508,0.0029682396,-0.06172298,0.004421113
0.56270146,1.4603556,2.7919831,0.1032246,-0.00572508,0.0029682396,-0.12884434,0.004421113
0.6991755,2.3351042,1.8618463,0.1032246,-0.00572508,0.0029682396,-0.056972727,0.004421113
0.37298855,2.1319067,-0.6841909,0.1032246,-0.00572508,0.0029682396,-0.05136369,0.004421113
0.42948905,1.4960898,-1.9767646,0.1032246,-0.00572508,0.0029682396,-0.12691385,0.004421113
0.42076957,1.53294,-2.5958025,0.1032246,-0.00572508,0.0029682396,-0.12666722,0.004421113
0.36256087,2.5027313,-3.1023064,0.1032246,-0.00572508,0.0029682396,0.074531764,0.004421113
0.6558564,2.0833411,-0.19441853,0.1032246,-0.00572508,0.0029682396,-0.08566028,0.004421113
0.67789626,0.90801406,1.4955707,0.1032246,-0.00572508,0.0029682396,-0.070648134,0.004421113
0.5538562,0.8624469,-1.7240766,0.1032246,-0.00572508,0.0029682396,-0.051307306,0.004421113
0.6046649,0.6297268,2.5269039,0.1032246,-0.00572508,0.0029682396,-0.02308321,0.004421113
0.5508237,0.98069525,1.6070893,0.1095751,-0.008621274,0.0012375377,-0.076490104,0.0006320161
0.45307943,2.4202795,-1.4852185,0.1095751,-0.008621274,0.0012375377,0.0012079626,0.0006320161
0.80542976,2.17129,1.2589542,0.1095751,-0.008621274,0.0012375377,-0.079174384,0.0006320161
0.5417913,1.3681593,2.6011362,0.1095751,-0.008621274,0.0012375377,-0.12547714,0.0006320161
0.6123668,0.85774565,-2.1409273,0.1095751,-0.008621274,0.0012375377,-0.05880335,0.0006320161
0.5647065,1.6364594,1.524807,0.1095751,-0.008621274,0.0012375377,-0.13210225,0.0006320161
0.51859426,1.9600266,0.95041066,0.1095751,-0.008621274,0.0012375377,-0.10033561,0.0006320161
0.36400023,1.6495188,-1.0470892,0.1095751,-0.008621274,0.0012375377,-0.11340928,0.0006320161
0.44386515,1.8537608,-0.4494168,0.1095751,-0.008621274,0.0012375377,-0.11395627,0.0006320161
0.5322505,2.2262251,0.13767517,0.1095751,-0.008621274,0.0012375377,-0.05410655,0.0006320161
0.665422,2.4018433,0.8219804,0.1095751,-0.008621274,0.0012375377,-0.04402098,0.0006320161
0.65619797,0.9458917,2.9272761,0.1095751,-0.008621274,0.0012375377,-0.072407454,0.0006320161
0.6121968,1.643092,-1.8128593,0.1095751,-0.008621274,0.0012375377,-0.1269616,0.0006320161
0.5447932,1.7799497,2.55793,0.1095751,-0.008621274,0.0012375377,-0.12219158,0.0006320161
0.42652753,0.7304913,-0.53772414,0.1095751,-0.008621274,0.0012375377,0.01516217,0.0006320161
0.20232452,2.4809222,2.702631,0.1095751,-0.008621274,0.0012375377,0.2745474,0.0006320161
0.2350892,2.4766572,-1.7642989,0.1095751,-0.008621274,0.0012375377,0.20598668,0.0006320161
0.6387671,0.7004607,-3.0328481,0.1095751,-0.008621274,0.0012375377,-0.043116122,0.0006320161
0.6108316,0.89762783,0.04443313,0.1095751,-0.008621274,0.0012375377,-0.06531304,0.0006320161
0.44059315,0.4619675,2.3000057,0.1095751,-0.008621274,0.0012375377,0.08899112,0.0006320161
0.27947903,1.6553946,0.2785309,0.1095751,-0.008621274,0.0012375377,-0.065096185,0.0006320161
0.5909214,2.255841,-1.3475865,0.1095751,-0.008621274,0.0012375377,-0.057246417,0.0006320161
0.50738996,0.6031335,1.1919996,0.1095751,-0.008621274,0.0012375377,0.010786578,0.0006320161
0.44530967,1.3240191,-0.34803343,0.1095751,-0.008621274,0.0012375377,-0.11842859,0.0006320161
0.539314,1.8624792,-0.72840774,0.1095751,-0.008621274,0.0012375377,-0.11826572,0.0006320161
0.40119866,1.8985292,-2.6162505,0.1095751,-0.008621274,0.0012375377,-0.100123465,0.0006320161
0.6225181,1.992901,1.3854374,0.1095751,-0.008621274,0.0012375377,-0.09555152,0.0006320161
0.29799482,1.3426024,2.5389032,0.1095751,-0.008621274,0.0012375377,-0.06955606,0.0006320161
0.68775207,2.337277,0.06632498,0.1095751,-0.008621274,0.0012375377,-0.05702281,0.0006320161
0.39836392,0.8673181,1.3111966,0.1234881,-0.002483291,-0.005442201,-0.02236852,-0.011506887
0.45835236,1.511846,-2.9478548,0.1234881,-0.002483291,-0.005442201,-0.13493575,-0.011506887
0.3787611,2.71501,0.41498125,0.1234881,-0.002483291,-0.005442201,0.13172495,-0.011506887
0.4359203,0.72399276,0.47243157,0.1234881,-0.002483291,-0.005442201,0.0049297214,-0.011506887
0.6072507,1.0492648,-0.51703477,0.1234881,-0.002483291,-0.005442201,-0.08530186,-0.011506887
0.4505419,2.0129702,0.6768691,0.1234881,-0.002483291,-0.005442201,-0.08920714,-0.011506887
0.5595398,1.7532674,0.051080815,0.1234881,-0.002483291,-0.005442201,-0.12799023,-0.011506887
0.6695986,0.82737607,-2.6315577,0.1234881,-0.002483291,-0.005442201,-0.060515612,-0.011506887
0.2645939,2.0797236,0.686288,0.1234881,-0.002483291,-0.005442201,0.020113736,-0.011506887
0.26746115,1.0264621,2.6886268,0.1234881,-0.002483291,-0.005442201,0.0152940005,-0.011506887
0.5590977,1.5382206,-2.044531,0.1234881,-0.002483291,-0.005442201,-0.13298759,-0.011506887
0.53493357,1.4913853,1.6173365,0.1234881,-0.002483291,-0.005442201,-0.13441166,-0.011506887
0.6034489,1.6862038,-0.36926237,0.1234881,-0.002483291,-0.005442201,-0.12733947,-0.011506887
0.52821577,1.3051095,2.6507294,0.1234881,-0.002483291,-0.005442201,-0.12053248,-0.011506887
0.44172215,2.1572516,1.7119384,0.1234881,-0.002483291,-0.005442201,-0.055822924,-0.011506887
0.39412892,2.060777,1.13407,0.1234881,-0.002483291,-0.005442201,-0.06949091,-0.011506887
0.46838933,0.77272385,-1.11768,0.1234881,-0.002483291,-0.005442201,-0.01771918,-0.011506887
0.20022242,1.429443,-0.6709916,0.1234881,-0.002483291,-0.005442201,0.043174848,-0.011506887
0.20086081,0.6867438,-1.367594,0.1234881,-0.002483291,-0.005442201,0.24997187,-0.011506887
0.7193264,2.2979276,-0.031446695,0.1234881,-0.002483291,-0.005442201,-0.06731707,-0.011506887
0.3223731,1.945019,-1.6723313,0.1234881,-0.002483291,-0.005442201,-0.06873028,-0.011506887
0.4025431,1.278352,1.1804631,0.1234881,-0.002483291,-0.005442201,-0.10961979,-0.011506887
0.48938105,2.8111756,2.7484944,0.1234881,-0.002483291,-0.005442201,0.08294253,-0.011506887
0.3600978,2.238517,-2.2028873,0.1234881,-0.002483291,-0.005442201,-0.01759535,-0.011506887
0.58282346,0.97344947,-2.2402794,0.1234881,-0.002483291,-0.005442201,-0.07528761,-0.011506887
0.48643872,2.2335622,-2.613745,0.1234881,-0.002483291,-0.005442201,-0.04839395,-0.011506887
0.47243384,1.1884418,0.44866255,0.1234881,-0.002483291,-0.005442201,-0.10687566,-0.011506887
0.52133304,0.36299935,-3.1034296,0.1234881,-0.002483291,-0.005442201,0.05544816,-0.011506887
0.5338489,1.4072641,-0.51106745,0.1234881,-0.002483291,-0.005442201,-0.13093092,-0.011506887
0.52504206,0.5517985,-2.3191986,0.1200049,0.0021633666,-0.0003327069,0.01385659,0.031830817
0.70165676,1.4053819,1.2941777,0.1200049,0.0021633666,-0.0003327069,-0.10378964,0.031830817
0.30563042,1.2946311,-3.0455713,0.1200049,0.0021633666,-0.0003327069,-0.07505203,0.031830817
0.64794457,1.0117713,2.569416,0.1200049,0.0021633666,-0.0003327069,-0.08013973,0.031830817
0.63978446,2.4663525,-3.1239796,0.1200049,0.0021633666,-0.0003327069,-0.038665503,0.031830817
0.4395278,1.6353072,0.44410157,0.1200049,0.0021633666,-0.0003327069,-0.13120842,0.031830817
0.52957875,0.9202455,-2.036354,0.1200049,0.0021633666,-0.0003327069,-0.061641812,0.031830817
0.6120456,1.6169715,1.3472993,0.1200049,0.0021633666,-0.0003327069,-0.12718895,0.031830817
0.49276447,2.0143163,0.49609604,0.1200049,0.0021633666,-0.0003327069,-0.093453094,0.031830817
0.24077776,2.060351,-0.31833637,0.1200049,0.0021633666,-0.0003327069,0.04947643,0.031830817
0.42602366,2.9473608,1.0842996,0.1200049,0.0021633666,-0.0003327069,0.16839658,0.031830817
0.5621895,1.7568471,3.0875497,0.1200049,0.0021633666,-0.0003327069,-0.124099284,0.031830817
0.3282779,1.9270135,1.1969832,0.1200049,0.0021633666,-0.0003327069,-0.070497364,0.031830817
0.45497802,1.1370044,-0.2680624,0.1200049,0.0021633666,-0.0003327069,-0.09398304,0.031830817
0.5968492,2.1714048,2.3526747,0.1200049,0.0021633666,-0.0003327069,-0.06869365,0.031830817
0.5210851,1.9644309,-2.0060222,0.1200049,0.0021633666,-0.0003327069,-0.10462928,0.031830817
0.2722347,1.0777122,-0.3516559,0.1200049,0.0021633666,-0.0003327069,-0.0010514185,0.031830817
0.43676293,1.5966572,-1.7495227,0.1200049,0.0021633666,-0.0003327069,-0.13303897,0.031830817
0.3789048,2.4803758,-0.6633401,0.1200049,0.0021633666,-0.0003327069,0.046612754,0.031830817
0.62995434,0.6873262,1.5203304,0.1200049,0.0021633666,-0.0003327069,-0.04216364,0.031830817
0.60221165,1.2305309,-1.9299,0.1200049,0.0021633666,-0.0003327069,-0.10532944,0.031830817
0.48794767,0.3800134,1.8639088,0.1200049,0.0021633666,-0.0003327069,0.0735745,0.031830817
0.54718643,2.494216,1.937048,0.1200049,0.0021633666,-0.0003327069,-0.003169179,0.031830817
0.5229849,1.1650677,2.193505,0.1200049,0.0021633666,-0.0003327069,-0.10326217,0.031830817
0.6584536,0.85868424,0.0045262524,0.1200049,0.0021633666,-0.0003327069,-0.06259599,0.031830817
0.42136043,2.3968008,0.07549654,0.1200049,0.0021633666,-0.0003327069,0.004641667,0.031830817
0.5049198,1.4816322,1.922165,0.1200049,0.0021633666,-0.0003327069,-0.13331926,0.031830817
0.6248955,0.7428813,2.6686025,0.1200049,0.0021633666,-0.0003327069,-0.046420038,0.031830817
0.6246573,2.117922,1.4890518,0.1200049,0.0021633666,-0.0003327069,-0.07941809,0.031830817
0.62306005,0.78618133,-0.28260195,0.1168657,0.0017789822,-0.0039581344,-0.05056712,-0.03677115
0.56442976,1.6626335,-1.18891,0.1168657,0.0017789822,-0.0039581344,-0.13172631,-0.03677115
0.49406794,1.3594555,0.23020263,0.1168657,0.0017789822,-0.0039581344,-0.12639835,-0.03677115
0.28782308,0.42754266,2.982604,0.1168657,0.0017789822,-0.0039581344,0.25246754,-0.03677115
0.5032398,2.3165445,2.522328,0.1168657,0.0017789822,-0.0039581344,-0.028526992,-0.03677115
