r,theta,phi,u_x,u_y,u_z,F_i,F_true
0.4821631,1.8524839,2.9996068,0.08461777,0.0003050993,0.0035531425,0.008832506,-0.007468242
0.72766215,0.8133699,1.127306,0.08461777,0.0003050993,0.0035531425,0.001915656,-0.007468242
0.6841623,2.0843484,-0.06746449,0.08461777,0.0003050993,0.0035531425,0.00324906,-0.007468242
0.44618458,1.9447434,-0.11957678,0.08461777,0.0003050993,0.0035531425,0.006978886,-0.007468242
0.66298765,0.87073237,0.723823,0.06490513,-0.0024266369,0.0033288938,0.0014276057,0.0038148577
0.53945273,1.1116745,0.07480812,0.06490513,-0.0024266369,0.0033288938,0.005790975,0.0038148577
0.5171812,1.4304839,0.80783755,0.06490513,-0.0024266369,0.0033288938,0.009826945,0.0038148577
0.6238282,1.5717067,1.9621353,0.06490513,-0.0024266369,0.0033288938,0.007663155,0.0038148577
0.5053724,0.30731383,-2.2594695,0.06490513,-0.0024266369,0.0033288938,-0.014732458,0.0038148577
0.23445673,2.551676,-0.26635033,0.06490513,-0.0024266369,0.0033288938,-0.025097392,0.0038148577
0.3924378,1.6261511,2.4707458,0.06490513,-0.0024266369,0.0033288938,0.008954977,0.0038148577
0.4364208,1.8643645,1.467723,0.06490513,-0.0024266369,0.0033288938,0.0076576974,0.0038148577
0.36130813,1.3880754,1.8092036,0.06490513,-0.0024266369,0.0033288938,0.007050415,0.0038148577
0.53751266,1.9727985,-1.285587,0.06490513,-0.0024266369,0.0033288938,0.006220566,0.0038148577
0.69827473,1.2032906,0.33325258,0.06490513,-0.0024266369,0.0033288938,0.0037868395,0.0038148577
0.64957,2.156002,-0.9703187,0.06490513,-0.0024266369,0.0033288938,0.002668392,0.0038148577
0.4608169,2.0255437,-2.313014,0.06490513,-0.0024266369,0.0033288938,0.0046916474,0.0038148577
0.5360094,2.6213055,-1.2461802,0.06490513,-0.0024266369,0.0033288938,-0.009636704,0.0038148577
0.57647514,2.0492334,0.7310259,0.06490513,-0.0024266369,0.0033288938,0.00477216,0.0038148577
0.5424974,2.1117306,-2.9519544,0.06490513,-0.0024266369,0.0033288938,0.0035634171,0.0038148577
0.5143545,2.6906202,1.668494,0.06490513,-0.0024266369,0.0033288938,-0.012664355,0.0038148577
0.3943688,1.5907606,-2.8480523,0.06490513,-0.0024266369,0.0033288938,0.008708667,0.0038148577
0.45497364,2.5743072,2.5843108,0.06490513,-0.0024266369,0.0033288938,-0.011099312,0.0038148577
0.66001445,1.1631663,-3.001309,0.06490513,-0.0024266369,0.0033288938,0.0043189004,0.0038148577
0.4645512,0.750381,1.4796381,0.06490513,-0.0024266369,0.0033288938,-0.0041039586,0.0038148577
0.4063987,2.3929176,-1.8137138,0.06490513,-0.0024266369,0.0033288938,-0.007295266,0.0038148577
0.46624306,2.3014526,1.8777475,0.06490513,-0.0024266369,0.0033288938,-0.001992669,0.0038148577
0.6897851,1.9266608,0.3242283,0.06490513,-0.0024266369,0.0033288938,0.004581192,0.0038148577
0.66414845,2.3748517,-0.41070688,0.06490513,-0.0024266369,0.0033288938,-0.0003445968,0.0038148577
0.43288162,2.440687,0.37551376,0.06490513,-0.0024266369,0.0033288938,-0.0076647773,0.0038148577
0.6970008,0.8483365,-1.649291,0.06490513,-0.0024266369,0.0033288938,0.0010336414,0.0038148577
0.6365807,0.8761058,-1.2130795,0.06490513,-0.0024266369,0.0033288938,0.0015552901,0.0038148577
0.62473714,0.7210615,-0.8168569,0.06490513,-0.0024266369,0.0033288938,-0.00070083886,0.0038148577
0.4377537,0.7276049,-2.119207,0.06090049,-0.0025489016,0.002608439,-0.0056214966,0.02652746
0.44434232,0.59612864,1.3998979,0.06090049,-0.0025489016,0.002608439,-0.009855192,0.02652746
0.45818254,1.9830743,1.2140763,0.06090049,-0.0025489016,0.002608439,0.0056929365,0.02652746
0.46317175,2.3001153,-1.9884913,0.06090049,-0.0025489016,0.002608439,-0.0026386976,0.02652746
0.56434035,1.9702433,-2.3888726,0.06090049,-0.0025489016,0.002608439,0.0059160665,0.02652746
0.2879975,2.2379546,-1.2400823,0.06090049,-0.0025489016,0.002608439,-0.010350354,0.02652746
0.5439159,1.7276217,1.7783028,0.06090049,-0.0025489016,0.002608439,0.009282344,0.02652746
0.65502644,2.410782,2.204157,0.06090049,-0.0025489016,0.002608439,-0.0012551341,0.02652746
0.5909889,2.0697372,-0.14465299,0.06090049,-0.0025489016,0.002608439,0.0041740146,0.02652746
0.60991156,2.4515402,-0.83317727,0.06090049,-0.0025489016,0.002608439,-0.0032058544,0.02652746
0.5372561,1.8418771,0.6016469,0.06090049,-0.0025489016,0.002608439,0.008183801,0.02652746
0.23584755,1.791342,0.5057699,0.06090049,-0.0025489016,0.002608439,-0.0040116813,0.02652746
0.35332292,1.5681913,-0.4011974,0.06090049,-0.0025489016,0.002608439,0.0071346024,0.02652746
0.6615813,0.7234341,1.4283592,0.06090049,-0.0025489016,0.002608439,-0.00039527565,0.02652746
0.3763566,0.94912714,-1.1974362,0.06090049,-0.0025489016,0.002608439,-0.0011200979,0.02652746
0.53816855,1.3037692,-0.82696253,0.06090049,-0.0025489016,0.002608439,0.008575445,0.02652746
0.20090231,1.0353134,1.3375524,0.06090049,-0.0025489016,0.002608439,-0.010071737,0.02652746
0.64397204,1.5717663,-2.8218932,0.06090049,-0.0025489016,0.002608439,0.0069405586,0.02652746
0.4333117,2.0284407,2.8384542,0.06090049,-0.0025489016,0.002608439,0.004398424,0.02652746
0.6730729,0.9777162,-0.018147716,0.06090049,-0.0025489016,0.002608439,0.0023951493,0.02652746
0.5087267,1.9966209,-1.2186975,0.06090049,-0.0025489016,0.002608439,0.005690748,0.02652746
0.35171494,1.408966,2.9039712,0.06090049,-0.0025489016,0.002608439,0.0068370556,0.02652746
0.6867862,1.9929122,-1.423841,0.06090049,-0.0025489016,0.002608439,0.0041525797,0.02652746
0.44433606,1.6553636,-2.5396883,0.06090049,-0.0025489016,0.002608439,0.009648767,0.02652746
0.38241708,1.5417752,2.1883726,0.06090049,-0.0025489016,0.002608439,0.00868297,0.02652746
0.7326709,0.86656314,-3.070134,0.06090049,-0.0025489016,0.002608439,0.0007117465,0.02652746
0.48980376,0.752586,0.2943877,0.06090049,-0.0025489016,0.002608439,-0.0030055158,0.02652746
0.7007797,1.129729,-1.3857539,0.06090049,-0.0025489016,0.002608439,0.0031575263,0.02652746
0.31125483,0.49294496,-2.7956219,0.06090049,-0.0025489016,0.002608439,-0.022189269,0.02652746
0.2214194,1.3214743,-2.2929149,0.07645218,-0.00061285414,-0.004592554,-0.0030735014,-0.023454148
0.5367005,0.87040687,-1.3882029,0.07645218,-0.00061285414,-0.004592554,0.0009033792,-0.023454148
0.43016517,0.61258477,0.6369474,0.07645218,-0.00061285414,-0.004592554,-0.010101207,-0.023454148
0.6348538,0.78109723,0.988201,0.07645218,-0.00061285414,-0.004592554,0.0006814003,-0.023454148
0.7622263,2.2041903,1.7413576,0.07645218,-0.00061285414,-0.004592554,0.0027150582,-0.023454148
0.6898349,2.1089735,-2.7724535,0.07645218,-0.00061285414,-0.004592554,0.0029078904,-0.023454148
0.46288484,0.29084906,-2.0025718,0.07645218,-0.00061285414,-0.004592554,-0.017710038,-0.023454148
0.42606717,1.5101295,2.474423,0.07645218,-0.00061285414,-0.004592554,0.009650191,-0.023454148
0.4275728,1.5093055,1.0861963,0.07645218,-0.00061285414,-0.004592554,0.009642121,-0.023454148
0.60091573,1.3486438,1.95215,0.07645218,-0.00061285414,-0.004592554,0.006956402,-0.023454148
0.3909246,1.344002,-0.0070562777,0.07645218,-0.00061285414,-0.004592554,0.0074151894,-0.023454148
0.66223544,0.7961365,-1.9282897,0.07645218,-0.00061285414,-0.004592554,0.0010045841,-0.023454148
0.67980254,2.3458037,0.51872015,0.07645218,-0.00061285414,-0.004592554,0.00045404024,-0.023454148
0.31620055,0.58477664,2.3635879,0.07645218,-0.00061285414,-0.004592554,-0.018792545,-0.023454148
0.5946572,1.7803171,2.0213623,0.07645218,-0.00061285414,-0.004592554,0.007367142,-0.023454148
0.48447624,2.671094,-2.061616,0.07645218,-0.00061285414,-0.004592554,-0.011751894,-0.023454148
0.41287774,2.0655608,2.1070256,0.07645218,-0.00061285414,-0.004592554,0.0037477035,-0.023454148
0.52919704,2.1265907,3.0953476,0.07645218,-0.00061285414,-0.004592554,0.0038846564,-0.023454148
0.4223665,0.9893253,-0.88089734,0.07645218,-0.00061285414,-0.004592554,0.001144141,-0.023454148
0.41506958,1.8596615,-0.3583255,0.07645218,-0.00061285414,-0.004592554,0.0073588546,-0.023454148
0.53776276,0.5539513,-2.7856774,0.07645218,-0.00061285414,-0.004592554,-0.005998045,-0.023454148
0.4608674,2.9477382,0.6100156,0.07645218,-0.00061285414,-0.004592554,-0.022111513,-0.023454148
0.7163775,2.2768433,-0.9427097,0.07645218,-0.00061285414,-0.004592554,0.0017345902,-0.023454148
0.27246422,1.2930552,2.9924283,0.07645218,-0.00061285414,-0.004592554,0.00061965035,-0.023454148
0.51011723,1.7765875,0.49315816,0.07645218,-0.00061285414,-0.004592554,0.009013416,-0.023454148
0.5205031,1.3550633,-2.9820793,0.07645218,-0.00061285414,-0.004592554,0.00862726,-0.023454148
0.6353425,0.86417955,-2.396527,0.07645218,-0.00061285414,-0.004592554,0.001569327,-0.023454148
0.28200954,1.2490191,2.014243,0.07645218,-0.00061285414,-0.004592554,0.00054837996,-0.023454148
0.5306902,1.2418828,0.7655047,0.07645218,-0.00061285414,-0.004592554,0.007276159,-0.023454148
0.59917027,0.82771504,-1.1230417,0.07681609,0.0013668346,0.002196115,0.00091230124,0.008412551
0.39019316,0.87622917,-1.2343693,0.07681609,0.0013668346,0.002196115,-0.0033035725,0.008412551
0.4425547,1.0649024,0.4252698,0.07681609,0.0013668346,0.002196115,0.0036479905,0.008412551
0.4703735,0.4173552,0.3697837,0.07681609,0.0013668346,0.002196115,-0.013653539,0.008412551
0.31989694,0.7558296,1.5430415,0.07681609,0.0013668346,0.002196115,-0.011617584,0.008412551
0.4140683,1.951197,-2.8185072,0.07681609,0.0013668346,0.002196115,0.005583955,0.008412551
0.2391598,0.8506478,2.5306253,0.07681609,0.0013668346,0.002196115,-0.013562189,0.008412551
0.6906968,0.77973723,-0.33123535,0.07681609,0.0013668346,0.002196115,0.0010418445,0.008412551
0.39967865,1.3155916,1.8493396,0.07681609,0.0013668346,0.002196115,0.0073907888,0.008412551
0.6613413,1.1762635,1.1728299,0.07681609,0.0013668346,0.002196115,0.004379291,0.008412551
0.56520265,1.7993037,-1.9640013,0.07681609,0.0013668346,0.002196115,0.007990896,0.008412551
0.5489763,2.3783653,-0.45039615,0.07681609,0.0013668346,0.002196115,-0.001957737,0.008412551
0.7475994,2.1486244,-0.31265008,0.07681609,0.0013668346,0.002196115,0.0029216511,0.008412551
0.6005757,1.62168,1.3917764,0.07681609,0.0013668346,0.002196115,0.008014454,0.008412551
0.37752405,1.9664236,-0.13140608,0.07681609,0.0013668346,0.002196115,0.0041955933,0.008412551
0.5140781,1.1686909,-2.611158,0.07681609,0.0013668346,0.002196115,0.0065319724,0.008412551
0.4357759,2.706081,-1.1365751,0.07681609,0.0013668346,0.002196115,-0.015324116,0.008412551
0.4695647,1.8280658,2.4802706,0.07681609,0.0013668346,0.002196115,0.008907209,0.008412551
0.59669703,2.0619109,-2.9882634,0.07681609,0.0013668346,0.002196115,0.004366804,0.008412551
0.20295689,1.5144831,1.0564419,0.07681609,0.0013668346,0.002196115,-0.0037637148,0.008412551
0.24640727,1.3678617,-1.2203935,0.07681609,0.0013668346,0.002196115,-0.0005403701,0.008412551
0.398747,1.9104536,1.7852751,0.07681609,0.0013668346,0.002196115,0.00633033,0.008412551
0.45773506,0.9489184,-2.191925,0.07681609,0.0013668346,0.002196115,0.0012458228,0.008412551
0.4100089,2.2077227,1.2874297,0.07681609,0.0013668346,0.002196115,-0.00018519163,0.008412551
0.51736456,1.3406209,-2.083866,0.07681609,0.0013668346,0.002196115,0.008748198,0.008412551
0.5251011,0.8650447,2.4496229,0.07681609,0.0013668346,0.002196115,0.00044662505,0.008412551
0.58196723,2.0832646,-1.5370556,0.07681609,0.0013668346,0.002196115,0.004189126,0.008412551
0.50596386,0.20420966,-2.9173672,0.07681609,0.0013668346,0.002196115,-0.0166336,0.008412551
0.47351897,1.3066814,-0.7378055,0.07681609,0.0013668346,0.002196115,0.008511754,0.008412551
0.71861887,2.31523,0.42896646,0.06745011,-0.003218743,-0.0033966603,0.0014552055,0.015458461
0.42916787,2.9416113,-3.1326368,0.06745011,-0.003218743,-0.0033966603,-0.024300389,0.015458461
0.7075439,2.3124044,-2.7709157,0.06745011,-0.003218743,-0.0033966603,0.0014284682,0.015458461
0.36931258,1.3912185,2.728231,0.06745011,-0.003218743,-0.0033966603,0.007334115,0.015458461
0.63907915,2.326223,-1.5448236,0.06745011,-0.003218743,-0.0033966603,4.796125e-05,0.015458461
0.38438222,1.1944082,-1.1971464,0.06745011,-0.003218743,-0.0033966603,0.005024926,0.015458461
0.56656545,1.7309018,1.8760618,0.06745011,-0.003218743,-0.0033966603,0.008571587,0.015458461
0.51136976,1.3174571,0.080664024,0.06745011,-0.003218743,-0.0033966603,0.008649023,0.015458461
0.40907192,1.7370085,1.4909948,0.06745011,-0.003218743,-0.0033966603,0.008649085,0.015458461
0.53017473,1.3004757,-2.4579532,0.06745011,-0.003218743,-0.0033966603,0.008265881,0.015458461
0.4734075,0.9173705,2.8767028,0.06745011,-0.003218743,-0.0033966603,0.00063228235,0.015458461
0.2705006,2.0260885,2.5037534,0.06745011,-0.003218743,-0.0033966603,-0.0042554475,0.015458461
0.6310549,1.0212266,-2.7936502,0.06745011,-0.003218743,-0.0033966603,0.0033230558,0.015458461
0.30560863,0.55756307,-1.1139622,0.06745011,-0.003218743,-0.0033966603,-0.020161709,0.015458461
0.4066303,2.024429,0.803365,0.06745011,-0.003218743,-0.0033966603,0.0037947167,0.015458461
0.5234731,1.1133255,0.57424384,0.06745011,-0.003218743,-0.0033966603,0.005627189,0.015458461
0.39294422,1.4446572,-0.45153806,0.06745011,-0.003218743,-0.0033966603,0.00854539,0.015458461
0.6966429,0.8036266,-2.0010574,0.06745011,-0.003218743,-0.0033966603,0.0008251667,0.015458461
0.72248274,2.2700894,1.9591552,0.06745011,-0.003218743,-0.0033966603,0.0018661339,0.015458461
0.6065766,2.1265347,-0.061082777,0.06745011,-0.003218743,-0.0033966603,0.0031655747,0.015458461
0.35276732,1.1782181,1.5394418,0.06745011,-0.003218743,-0.0033966603,0.0033091595,0.015458461
0.65216535,0.73486537,2.723113,0.06745011,-0.003218743,-0.0033966603,-8.2448125e-05,0.015458461
0.6764965,2.1052525,-1.1228261,0.06745011,-0.003218743,-0.0033966603,0.003060448,0.015458461
0.53557986,1.5525762,-1.6624672,0.06745011,-0.003218743,-0.0033966603,0.009615647,0.015458461
0.6694248,2.3219357,0.8984727,0.06745011,-0.003218743,-0.0033966603,0.00049841404,0.015458461
0.55258256,2.6031065,-0.096566744,0.06745011,-0.003218743,-0.0033966603,-0.008177988,0.015458461
0.73540944,0.93893045,0.25656283,0.06745011,-0.003218743,-0.0033966603,0.0016949475,0.015458461
0.52607775,0.7056806,-1.3795424,0.06745011,-0.003218743,-0.0033966603,-0.0030741505,0.015458461
0.20302026,2.3100188,-1.2555912,0.06745011,-0.003218743,-0.0033966603,-0.01974677,0.015458461
0.28496623,0.9063813,-1.9972247,0.07730061,0.0059011783,-0.0046619545,-0.007813957,-0.015538547
0.41369036,1.772052,-2.8272316,0.07730061,0.0059011783,-0.0046619545,0.008168769,-0.015538547
0.587304,0.925459,-1.1324981,0.07730061,0.0059011783,-0.0046619545,0.0023510754,-0.015538547
0.20940812,1.5492193,-2.7928302,0.07730061,0.0059011783,-0.0046619545,-0.0032837018,-0.015538547
0.70768106,2.3392622,2.3941257,0.07730061,0.0059011783,-0.0046619545,0.0009737443,-0.015538547
0.51335716,2.3618438,2.5496686,0.07730061,0.0059011783,-0.0046619545,-0.0019705258,-0.015538547
0.61186457,2.330306,1.1074388,0.07730061,0.0059011783,-0.0046619545,-0.0002447497,-0.015538547
0.4208105,1.8407084,-2.19854,0.07730061,0.0059011783,-0.0046619545,0.007546449,-0.015538547
0.68706137,2.31583,3.1209192,0.07730061,0.0059011783,-0.0046619545,0.00086603686,-0.015538547
0.6171726,1.1580603,1.3983432,0.07730061,0.0059011783,-0.0046619545,0.0049265064,-0.015538547
0.34380803,1.9675189,-0.05063456,0.07730061,0.0059011783,-0.0046619545,0.002592763,-0.015538547
0.5907731,2.4739172,-0.49469775,0.07730061,0.0059011783,-0.0046619545,-0.003414292,-0.015538547
0.42807618,2.2151217,0.8307291,0.07730061,0.0059011783,-0.0046619545,0.0001440458,-0.015538547
0.6357687,0.8216863,1.8190718,0.07730061,0.0059011783,-0.0046619545,0.0011207387,-0.015538547
0.45283702,1.1662626,2.3508255,0.07730061,0.0059011783,-0.0046619545,0.005833471,-0.015538547
0.49764028,1.5609189,1.4002409,0.07730061,0.0059011783,-0.0046619545,0.009942932,-0.015538547
0.28560963,0.34054482,0.66118896,0.07730061,0.0059011783,-0.0046619545,-0.03117309,-0.015538547
0.37598217,1.9564291,1.5375373,0.07730061,0.0059011783,-0.0046619545,0.0046114363,-0.015538547
0.49746597,0.9617962,-1.6430211,0.07730061,0.0059011783,-0.0046619545,0.0023443662,-0.015538547
0.4125851,2.4015534,-2.9769154,0.07730061,0.0059011783,-0.0046619545,-0.0059812367,-0.015538547
0.52897304,0.36567816,3.1368332,0.07730061,0.0059011783,-0.0046619545,-0.010532424,-0.015538547
0.23077875,1.8547751,-1.5241803,0.07730061,0.0059011783,-0.0046619545,-0.004302662,-0.015538547
0.5518668,1.5355653,-0.0922721,0.07730061,0.0059011783,-0.0046619545,0.008974177,-0.015538547
0.5768261,1.3185958,-1.9059039,0.07730061,0.0059011783,-0.0046619545,0.0072749145,-0.015538547
0.50042665,0.8753262,0.33135936,0.07730061,0.0059011783,-0.0046619545,0.0003528893,-0.015538547
0.36134827,2.7072766,-0.7665213,0.07730061,0.0059011783,-0.0046619545,-0.018951334,-0.015538547
0.523703,2.057459,-0.85496104,0.07730061,0.0059011783,-0.0046619545,0.004791678,-0.015538547
0.73410434,0.86304086,-0.1942895,0.07730061,0.0059011783,-0.0046619545,0.001719892,-0.015538547
0.4903974,1.8562945,2.5532892,0.07730061,0.0059011783,-0.0046619545,0.008361369,-0.015538547
0.29858208,0.66193247,0.151604,0.07176024,0.0010210054,-0.00031701734,-0.016383933,-0.014699642
0.53962433,2.109889,2.3680804,0.07176024,0.0010210054,-0.00031701734,0.0040015243,-0.014699642
0.5381622,1.6682073,3.0971773,0.07176024,0.0010210054,-0.00031701734,0.009514814,-0.014699642
0.4747148,1.3765346,2.4880025,0.07176024,0.0010210054,-0.00031701734,0.009311829,-0.014699642
0.5002483,0.26334918,2.9695756,0.07176024,0.0010210054,-0.00031701734,-0.015685856,-0.014699642
0.42255935,1.2787095,-0.28095034,0.07176024,0.0010210054,-0.00031701734,0.007557505,-0.014699642
0.54118156,1.1693329,-2.0781536,0.07176024,0.0010210054,-0.00031701734,0.006461136,-0.014699642
0.5904626,2.5413575,0.0037000675,0.07176024,0.0010210054,-0.00031701734,-0.0051994175,-0.014699642
0.2938379,0.94538814,-2.3150058,0.07176024,0.0010210054,-0.00031701734,-0.0059154164,-0.014699642
0.4057149,2.5030866,2.1380877,0.07176024,0.0010210054,-0.00031701734,-0.009970799,-0.014699642
0.58048064,0.55181724,1.9720123,0.07176024,0.0010210054,-0.00031701734,-0.0044126213,-0.014699642
0.56257296,2.3405457,-0.98757243,0.07176024,0.0010210054,-0.00031701734,-0.0011258647,-0.014699642
0.63920146,2.0626903,-1.6975548,0.07176024,0.0010210054,-0.00031701734,0.0038044108,-0.014699642
0.43054765,2.8387837,-2.235925,0.07176024,0.0010210054,-0.00031701734,-0.020543143,-0.014699642
0.25688624,2.1739283,-1.0313879,0.07176024,0.0010210054,-0.00031701734,-0.009850793,-0.014699642
0.34338546,1.5192726,0.8646793,0.07176024,0.0010210054,-0.00031701734,0.006916021,-0.014699642
0.35065377,2.0252,2.972758,0.07176024,0.0010210054,-0.00031701734,0.0018385742,-0.014699642
0.6700679,1.595084,1.3182174,0.07176024,0.0010210054,-0.00031701734,0.005817635,-0.014699642
0.7033208,0.9121811,-0.046892058,0.07176024,0.0010210054,-0.00031701734,0.0017881468,-0.014699642
0.3784442,2.2959564,-1.9390689,0.07176024,0.0010210054,-0.00031701734,-0.0048207715,-0.014699642
0.371121,1.5591573,-2.6966836,0.07176024,0.0010210054,-0.00031701734,0.0079695955,-0.014699642
0.5081495,0.8126636,0.7655438,0.07176024,0.0010210054,-0.00031701734,-0.0009949394,-0.014699642
0.5570026,2.0875258,0.026922321,0.07176024,0.0010210054,-0.00031701734,0.004185034,-0.014699642
0.51685596,2.2408895,-2.5565004,0.07176024,0.0010210054,-0.00031701734,0.0007247366,-0.014699642
0.45323795,1.0669556,1.48163,0.07176024,0.0010210054,-0.00031701734,0.0039854012,-0.014699642
0.7584181,1.0444227,-1.9077682,0.07176024,0.0010210054,-0.00031701734,0.0018945709,-0.014699642
0.6730388,2.3139505,1.7732862,0.07176024,0.0010210054,-0.00031701734,0.00072144717,-0.014699642
0.5353205,0.39336804,0.009679667,0.07176024,0.0010210054,-0.00031701734,-0.009942614,-0.014699642
0.6278741,2.1152723,2.8429372,0.07176024,0.0010210054,-0.00031701734,0.0033732336,-0.014699642
0.4596393,0.50722104,-1.8021241,0.06369371,-0.0016611994,-0.002183613,-0.011691574,0.045547258
0.5881157,2.5614135,-1.7689667,0.06369371,-0.0016611994,-0.002183613,-0.006087303,0.045547258
0.533125,0.9441631,-1.2985377,0.06369371,-0.0016611994,-0.002183613,0.0025585964,0.045547258
0.71884674,0.9437913,-2.76764,0.06369371,-0.0016611994,-0.002183613,0.0014540777,0.045547258
0.57842815,2.0598783,-1.2482508,0.06369371,-0.0016611994,-0.002183613,0.0043196827,0.045547258
0.36713636,2.5049267,0.47648138,0.06369371,-0.0016611994,-0.002183613,-0.012985989,0.045547258
0.6435945,1.1274678,1.8300968,0.06369371,-0.0016611994,-0.002183613,0.0042938367,0.045547258
0.53769904,1.9377459,1.2626393,0.06369371,-0.0016611994,-0.002183613,0.006801959,0.045547258
0.66824275,1.9263684,-2.8278122,0.06369371,-0.0016611994,-0.002183613,0.004695624,0.045547258
0.60006577,1.8000809,0.28410342,0.06369371,-0.0016611994,-0.002183613,0.0072644847,0.045547258
0.45046404,1.6600811,-2.6458387,0.06369371,-0.0016611994,-0.002183613,0.009652387,0.045547258
0.396244,1.0303805,-2.7315764,0.06369371,-0.0016611994,-0.002183613,0.0019047856,0.045547258
0.57713395,2.461848,0.632587,0.06369371,-0.0016611994,-0.002183613,-0.004121229,0.045547258
0.45995817,1.5002769,0.002423798,0.06369371,-0.0016611994,-0.002183613,0.010154068,0.045547258
0.40431663,1.8935564,-0.58305234,0.06369371,-0.0016611994,-0.002183613,0.005958356,0.045547258
0.6024396,0.6561712,-2.2902117,0.06369371,-0.0016611994,-0.002183613,-0.0021590218,0.045547258
0.42254627,1.5878053,-2.0952759,0.06369371,-0.0016611994,-0.002183613,0.009524303,0.045547258
0.41651216,2.2521358,2.087989,0.06369371,-0.0016611994,-0.002183613,-0.0020403117,0.045547258
0.44164538,0.722179,1.7783915,0.06369371,-0.0016611994,-0.002183613,-0.0058769695,0.045547258
0.7333108,2.1919882,1.7009373,0.06369371,-0.0016611994,-0.002183613,0.002604939,0.045547258
0.38310757,1.1539114,-0.36077833,0.06369371,-0.0016611994,-0.002183613,0.0043036304,0.045547258
0.64525944,1.3289816,-2.8682132,0.06369371,-0.0016611994,-0.002183613,0.005837336,0.045547258
0.5294348,1.4879856,-1.0515364,0.06369371,-0.0016611994,-0.002183613,0.009726012,0.045547258
0.3472418,1.618818,2.6836095,0.06369371,-0.0016611994,-0.002183613,0.0070315795,0.045547258
0.69580704,0.8489202,0.45192125,0.06369371,-0.0016611994,-0.002183613,0.0011110008,0.045547258
0.54856205,1.7790943,1.8101151,0.06369371,-0.0016611994,-0.002183613,0.0086179115,0.045547258
0.64890796,2.3636715,-2.3830163,0.06369371,-0.0016611994,-0.002183613,-0.00045231543,0.045547258
0.4254829,0.17759334,2.7519956,0.06369371,-0.0016611994,-0.002183613,-0.025112197,0.045547258
0.6613766,1.0759622,0.21083854,0.06369371,-0.0016611994,-0.002183613,0.0034882948,0.045547258
0.4947708,2.8503695,2.0859048,0.0775878,0.0003433209,0.00078477873,-0.017247196,0.0015600586
0.21052,1.0745671,-0.32815367,0.0775878,0.0003433209,0.00078477873,-0.00848728,0.0015600586
0.6894339,0.9425745,-0.17499329,0.0775878,0.0003433209,0.00078477873,0.0022663884,0.0015600586
0.45350355,1.4316099,-0.7276719,0.0775878,0.0003433209,0.00078477873,0.009586214,0.0015600586
0.22164807,2.2629776,1.8323376,0.0775878,0.0003433209,0.00078477873,-0.01475592,0.0015600586
0.44257224,1.2911509,-2.4701447,0.0775878,0.0003433209,0.00078477873,0.007948611,0.0015600586
