r,theta,phi,u_x,u_y,u_z,F_i,F_true
0.56327456,0.76566255,1.5456508,0.04966235,-0.0005672485,0.00015786759,-0.0036466643,0.0010069986
0.55717355,1.6446471,-1.7665166,0.04966235,-0.0005672485,0.00015786759,0.010350026,0.0010069986
0.44384772,2.1490958,3.0930505,0.04966235,-0.0005672485,0.00015786759,0.0026836172,0.0010069986
0.3219174,0.8928557,-2.382082,0.04966235,-0.0005672485,0.00015786759,-0.008473195,0.0010069986
0.33526534,1.224509,0.68958986,0.04966235,-0.0005672485,0.00015786759,0.004793249,0.0010069986
0.5396112,2.155867,1.5798383,0.04966235,-0.0005672485,0.00015786759,0.0037385076,0.0010069986
0.5354882,0.62587017,0.7224566,0.04966235,-0.0005672485,0.00015786759,-0.008746538,0.0010069986
0.4826307,1.1430215,-1.6474344,0.04966235,-0.0005672485,0.00015786759,0.0053424686,0.0010069986
0.48453358,1.4234836,2.4070802,0.04966235,-0.0005672485,0.00015786759,0.010868147,0.0010069986
0.45735484,2.7513533,-3.120329,0.04966235,-0.0005672485,0.00015786759,-0.02010192,0.0010069986
0.43270394,1.9955207,0.65809613,0.04966235,-0.0005672485,0.00015786759,0.007369254,0.0010069986
0.8156576,0.9111477,1.4067576,0.04966235,-0.0005672485,0.00015786759,0.0040994408,0.0010069986
0.56738514,1.9660703,-0.23168388,0.04966235,-0.0005672485,0.00015786759,0.0072624907,0.0010069986
0.69057345,2.32467,0.26889622,0.04966235,-0.0005672485,0.00015786759,0.0024330523,0.0010069986
0.4145668,2.669684,-0.47773638,0.04966235,-0.0005672485,0.00015786759,-0.020016082,0.0010069986
0.45572725,1.6855667,-1.3196381,0.04966235,-0.0005672485,0.00015786759,0.012475386,0.0010069986
0.57765895,0.5262973,-0.96218306,0.04966235,-0.0005672485,0.00015786759,-0.0080634095,0.0010069986
0.4556169,2.226746,-2.3814826,0.04966235,-0.0005672485,0.00015786759,0.00020183623,0.0010069986
0.26390266,1.636978,1.5882248,0.04966235,-0.0005672485,0.00015786759,0.0067675784,0.0010069986
0.5707028,0.8275762,-2.9907112,0.04966235,-0.0005672485,0.00015786759,-0.0016188584,0.0010069986
0.74284756,2.259124,-1.6702476,0.04966235,-0.0005672485,0.00015786759,0.002702035,0.0010069986
0.28514397,0.9226165,-1.2901266,0.04966235,-0.0005672485,0.00015786759,-0.008815721,0.0010069986
0.48419258,0.3429261,1.8303703,0.04966235,-0.0005672485,0.00015786759,-0.021296084,0.0010069986
0.6715626,1.0862811,-0.37445584,0.04966235,-0.0005672485,0.00015786759,0.0031701755,0.0010069986
0.63378835,2.239021,0.7857605,0.04966235,-0.0005672485,0.00015786759,0.0025276318,0.0010069986
0.6799058,2.3614688,-2.81541,0.04966235,-0.0005672485,0.00015786759,0.001877889,0.0010069986
0.65783876,1.5023848,-0.32094705,0.04966235,-0.0005672485,0.00015786759,0.0054950844,0.0010069986
0.31744236,1.344403,3.1397207,0.04966235,-0.0005672485,0.00015786759,0.0068001,0.0010069986
0.54614174,1.0897391,-2.5330372,0.04966235,-0.0005672485,0.00015786759,0.004098177,0.0010069986
0.3927489,1.0819249,-2.484895,0.04656335,-0.0039898288,0.005662253,0.0013557225,-0.0073278095
0.67855555,1.9112353,0.20313583,0.04656335,-0.0039898288,0.005662253,0.004108945,-0.0073278095
0.6148408,2.3938117,-1.9482119,0.04656335,-0.0039898288,0.005662253,0.00011568889,-0.0073278095
0.5784291,0.92665535,1.7351828,0.04656335,-0.0039898288,0.005662253,0.00014418736,-0.0073278095
0.58283013,2.4812188,1.6342257,0.04656335,-0.0039898288,0.005662253,-0.0027044788,-0.0073278095
0.5421923,1.1679672,-3.1145103,0.04656335,-0.0039898288,0.005662253,0.0055137537,-0.0073278095
0.44715533,1.1839269,-1.4817768,0.04656335,-0.0039898288,0.005662253,0.0058223493,-0.0073278095
0.45658004,1.7099495,0.60394794,0.04656335,-0.0039898288,0.005662253,0.012434654,-0.0073278095
0.27903545,1.666057,1.9306469,0.04656335,-0.0039898288,0.005662253,0.007546641,-0.0073278095
0.2611023,2.4725657,-1.4821484,0.04656335,-0.0039898288,0.005662253,-0.019243382,-0.0073278095
0.5046901,2.2214222,-2.6071558,0.04656335,-0.0039898288,0.005662253,0.0018132739,-0.0073278095
0.44340566,1.7923542,-1.451825,0.04656335,-0.0039898288,0.005662253,0.011710353,-0.0073278095
0.44369316,2.411703,2.8597791,0.04656335,-0.0039898288,0.005662253,-0.006661985,-0.0073278095
0.4590449,0.9074649,0.85999507,0.04656335,-0.0039898288,0.005662253,-0.0033167899,-0.0073278095
0.5176224,0.44593307,2.6430354,0.04656335,-0.0039898288,0.005662253,-0.015639361,-0.0073278095
0.30477607,0.77755713,-0.25264704,0.04656335,-0.0039898288,0.005662253,-0.015476055,-0.0073278095
0.5720599,1.5324212,2.089382,0.04656335,-0.0039898288,0.005662253,0.009442862,-0.0073278095
0.51913184,1.2027438,1.3215625,0.04656335,-0.0039898288,0.005662253,0.006313592,-0.0073278095
0.57909226,2.056183,2.2507021,0.04656335,-0.0039898288,0.005662253,0.0057703704,-0.0073278095
0.5870958,1.3765783,0.2163723,0.04656335,-0.0039898288,0.005662253,0.007850662,-0.0073278095
0.6892404,1.0468836,-2.6826968,0.04656335,-0.0039898288,0.005662253,0.003111165,-0.0073278095
0.47859374,1.370847,-0.89034504,0.04656335,-0.0039898288,0.005662253,0.010207336,-0.0073278095
0.52961516,2.1430833,-0.79554665,0.04656335,-0.0039898288,0.005662253,0.004419077,-0.0073278095
0.631805,1.4881804,-2.7558699,0.04656335,-0.0039898288,0.005662253,0.00679842,-0.0073278095
0.3573414,1.7451447,-2.7406435,0.04656335,-0.0039898288,0.005662253,0.010687344,-0.0073278095
0.31141418,2.602779,1.1111907,0.04656335,-0.0039898288,0.005662253,-0.023024581,-0.0073278095
0.49681523,2.7281504,-0.9347282,0.04656335,-0.0039898288,0.005662253,-0.015306678,-0.0073278095
0.692476,2.0126493,-2.8878706,0.04656335,-0.0039898288,0.005662253,0.0030564591,-0.0073278095
0.5101847,2.352285,-0.23579502,0.04656335,-0.0039898288,0.005662253,-0.001881469,-0.0073278095
0.4919321,1.0383593,-2.5196576,0.04069692,0.0022490916,0.0021833293,0.0028823838,-0.059408918
0.46861258,2.0733817,2.8373468,0.04069692,0.0022490916,0.0021833293,0.0050622635,-0.059408918
0.5559031,2.4566185,-2.7535212,0.04069692,0.0022490916,0.0021833293,-0.0048133396,-0.059408918
0.50654566,2.4405553,-1.5837034,0.04069692,0.0022490916,0.0021833293,-0.0065334067,-0.059408918
0.517454,0.3068482,0.94603175,0.04069692,0.0022490916,0.0021833293,-0.02026499,-0.059408918
0.44707283,1.7322203,2.3701894,0.04069692,0.0022490916,0.0021833293,0.01209968,-0.059408918
0.5628182,1.6643481,-0.26863506,0.04069692,0.0022490916,0.0021833293,0.011068333,-0.059408918
0.5283277,1.3386202,1.8232596,0.04069692,0.0022490916,0.0021833293,0.009835217,-0.059408918
0.5445543,0.96606785,-3.0848894,0.04069692,0.0022490916,0.0021833293,0.0014651269,-0.059408918
0.25930968,0.13843518,-0.7619167,0.04069692,0.0022490916,0.0021833293,-0.051091775,-0.059408918
0.3146939,2.7217672,0.19419187,0.04069692,0.0022490916,0.0021833293,-0.031753734,-0.059408918
0.51402074,1.5631169,1.2356534,0.04069692,0.0022490916,0.0021833293,0.012316775,-0.059408918
0.7679168,2.1291413,-1.763679,0.04069692,0.0022490916,0.0021833293,0.0021920223,-0.059408918
0.4992326,0.967982,-1.1100684,0.04069692,0.0022490916,0.0021833293,0.00073747337,-0.059408918
0.55027056,1.2104925,-0.21647134,0.04069692,0.0022490916,0.0021833293,0.007358484,-0.059408918
0.61089987,2.2210443,0.2638077,0.04069692,0.0022490916,0.0021833293,0.0026114695,-0.059408918
0.5214001,1.9690797,1.741719,0.04069692,0.0022490916,0.0021833293,0.008106951,-0.059408918
0.60708565,0.75177956,-0.1509537,0.04069692,0.0022490916,0.0021833293,-0.0022123307,-0.059408918
0.4729793,1.5067599,-1.95759,0.04069692,0.0022490916,0.0021833293,0.012648232,-0.059408918
0.5032137,1.0810226,0.529295,0.04069692,0.0022490916,0.0021833293,0.004247416,-0.059408918
0.40404007,0.60018694,2.3715498,0.04069692,0.0022490916,0.0021833293,-0.017740622,-0.059408918
0.7460707,2.227957,2.8099737,0.04069692,0.0022490916,0.0021833293,0.0025724564,-0.059408918
0.6767006,2.277022,-0.7701354,0.04069692,0.0022490916,0.0021833293,0.0024301205,-0.059408918
0.59671474,2.3231602,1.4461013,0.04069692,0.0022490916,0.0021833293,0.00025585666,-0.059408918
0.605629,0.89031017,1.6522461,0.04069692,0.0022490916,0.0021833293,0.00043257326,-0.059408918
0.35510018,2.7323806,2.9554312,0.04069692,0.0022490916,0.0021833293,-0.029404756,-0.059408918
0.5531431,1.9303485,-1.3291997,0.04069692,0.0022490916,0.0021833293,0.008523438,-0.059408918
0.62134063,0.64453787,-1.5118845,0.04069692,0.0022490916,0.0021833293,-0.003428381,-0.059408918
0.41080898,1.9162339,0.11257941,0.04069692,0.0022490916,0.0021833293,0.00862645,-0.059408918
0.4795309,1.3931605,1.4948215,0.04466714,-0.002991151,-0.0020017535,0.01109796,0.053825192
0.41796973,1.7962028,-2.1514626,0.04466714,-0.002991151,-0.0020017535,0.011090852,0.053825192
0.8391362,2.1638527,1.8196806,0.04466714,-0.002991151,-0.0020017535,0.0012272196,0.053825192
0.33412227,2.1561184,-1.5146979,0.04466714,-0.002991151,-0.0020017535,-0.0019375533,0.053825192
0.65642935,1.5876333,0.33966225,0.04466714,-0.002991151,-0.0020017535,0.0064424425,0.053825192
0.5523419,0.68168306,-0.9667339,0.04466714,-0.002991151,-0.0020017535,-0.0062783286,0.053825192
0.59012043,2.4253323,0.36091927,0.04466714,-0.002991151,-0.0020017535,-0.0020398833,0.053825192
0.3911337,2.4803557,-2.3800538,0.04466714,-0.002991151,-0.0020017535,-0.014073852,0.053825192
0.6510215,2.368813,2.860094,0.04466714,-0.002991151,-0.0020017535,0.0007832721,0.053825192
0.57307386,1.6109357,-1.2142903,0.04466714,-0.002991151,-0.0020017535,0.010422543,0.053825192
0.54226404,0.95590144,2.2128441,0.04466714,-0.002991151,-0.0020017535,0.00090739876,0.053825192
0.65468514,1.7180275,-2.9723856,0.04466714,-0.002991151,-0.0020017535,0.006262198,0.053825192
0.25003946,2.4016924,1.7644993,0.04466714,-0.002991151,-0.0020017535,-0.018131204,0.053825192
0.56164056,2.272993,-0.36822927,0.04466714,-0.002991151,-0.0020017535,0.0007791519,0.053825192
0.42711404,0.52508324,-2.990283,0.04466714,-0.002991151,-0.0020017535,-0.01971826,0.053825192
0.6170146,2.294693,-1.3838484,0.04466714,-0.002991151,-0.0020017535,0.0012915581,0.053825192
0.5743454,1.765804,2.1125996,0.04466714,-0.002991151,-0.0020017535,0.0095727,0.053825192
0.53209656,1.0753222,-1.2597662,0.04466714,-0.002991151,-0.0020017535,0.004211452,0.053825192
0.54699963,1.2075466,-2.3336751,0.04466714,-0.002991151,-0.0020017535,0.007169064,0.053825192
0.551333,0.83760107,-2.014889,0.04466714,-0.002991151,-0.0020017535,-0.0019315854,0.053825192
0.44533464,1.7236801,0.5133927,0.04466714,-0.002991151,-0.0020017535,0.012301091,0.053825192
0.60558605,2.17963,2.1970775,0.04466714,-0.002991151,-0.0020017535,0.003147956,0.053825192
0.65470934,2.2657187,1.4572788,0.04466714,-0.002991151,-0.0020017535,0.0022225343,0.053825192
0.58550346,1.9602866,0.101804964,0.04466714,-0.002991151,-0.0020017535,0.007171456,0.053825192
0.53680027,1.1268957,-0.48614633,0.04466714,-0.002991151,-0.0020017535,0.005460322,0.053825192
0.71275795,0.91129726,1.8263319,0.04466714,-0.002991151,-0.0020017535,0.0023620687,0.053825192
0.37075713,1.4627792,2.474634,0.04466714,-0.002991151,-0.0020017535,0.010685891,0.053825192
0.32933816,1.204171,-2.588071,0.04466714,-0.002991151,-0.0020017535,0.0040867925,0.053825192
0.5466066,2.0716913,-2.8237302,0.04466714,-0.002991151,-0.0020017535,0.00533754,0.053825192
0.5433097,0.95445883,-1.5505697,0.04173794,0.0009917642,-8.663567e-05,0.0012118258,-0.023440905
0.5537561,0.5837656,-2.4733076,0.04173794,0.0009917642,-8.663567e-05,-0.009010445,-0.023440905
0.35278374,1.4304767,-1.9462478,0.04173794,0.0009917642,-8.663567e-05,0.009899341,-0.023440905
0.32490072,0.37806258,2.53547,0.04173794,0.0009917642,-8.663567e-05,-0.033188242,-0.023440905
0.646212,2.3587625,2.7145588,0.04173794,0.0009917642,-8.663567e-05,0.0006670281,-0.023440905
0.62480325,0.676785,2.9078662,0.04173794,0.0009917642,-8.663567e-05,-0.0029182695,-0.023440905
0.44285014,2.4116275,0.9619701,0.04173794,0.0009917642,-8.663567e-05,-0.008468222,-0.023440905
0.45811215,0.8056163,0.3964215,0.04173794,0.0009917642,-8.663567e-05,-0.006265413,-0.023440905
0.3968189,0.87276065,-0.6387959,0.04173794,0.0009917642,-8.663567e-05,-0.005774617,-0.023440905
0.3604002,1.9958774,1.965297,0.04173794,0.0009917642,-8.663567e-05,0.0046172217,-0.023440905
0.6769094,2.344343,-2.715063,0.04173794,0.0009917642,-8.663567e-05,0.0016493015,-0.023440905
0.41489667,1.0508528,-2.9612136,0.04173794,0.0009917642,-8.663567e-05,0.0018585324,-0.023440905
0.57742625,0.7250108,2.0065691,0.04173794,0.0009917642,-8.663567e-05,-0.0041277595,-0.023440905
0.67336684,2.3755388,-0.955869,0.04173794,0.0009917642,-8.663567e-05,0.0014668014,-0.023440905
0.40321437,2.6637907,-0.5425911,0.04173794,0.0009917642,-8.663567e-05,-0.022452917,-0.023440905
0.54468465,1.6705098,0.14860125,0.04173794,0.0009917642,-8.663567e-05,0.011538196,-0.023440905
0.3221137,2.1381624,-1.4578242,0.04173794,0.0009917642,-8.663567e-05,-0.0021702796,-0.023440905
0.58674705,1.8138763,1.7729611,0.04173794,0.0009917642,-8.663567e-05,0.009041935,-0.023440905
0.4633052,1.6353263,-0.84995687,0.04173794,0.0009917642,-8.663567e-05,0.012960065,-0.023440905
0.52063346,1.3978262,1.5352535,0.04173794,0.0009917642,-8.663567e-05,0.010864582,-0.023440905
0.41976136,2.7750895,2.3818326,0.04173794,0.0009917642,-8.663567e-05,-0.026335932,-0.023440905
0.68449175,1.8621795,-2.8810315,0.04173794,0.0009917642,-8.663567e-05,0.0046523884,-0.023440905
0.45375386,1.2325193,0.94878125,0.04173794,0.0009917642,-8.663567e-05,0.008142751,-0.023440905
0.6451865,1.4146864,-2.9702468,0.04173794,0.0009917642,-8.663567e-05,0.007000856,-0.023440905
0.48360175,1.7967947,-0.32510716,0.04173794,0.0009917642,-8.663567e-05,0.011498019,-0.023440905
0.7959564,0.9112083,-1.2776418,0.04173794,0.0009917642,-8.663567e-05,0.003946241,-0.023440905
0.5916257,2.2823253,0.0705909,0.04173794,0.0009917642,-8.663567e-05,0.0010233335,-0.023440905
0.68361,0.9791589,0.38066888,0.04173794,0.0009917642,-8.663567e-05,0.0026976652,-0.023440905
0.51382774,1.9930674,-2.4497576,0.04173794,0.0009917642,-8.663567e-05,0.007405933,-0.023440905
0.3320264,1.3974665,2.5087876,0.04511875,-0.000926499,0.0016196306,0.008315772,-0.003154404
0.36427885,1.0132258,-0.72582203,0.04511875,-0.000926499,0.0016196306,-0.0015130788,-0.003154404
0.5367874,0.90732485,2.7251801,0.04511875,-0.000926499,0.0016196306,-0.0008121468,-0.003154404
0.5033722,2.1168077,1.028559,0.04511875,-0.000926499,0.0016196306,0.0045876056,-0.003154404
0.6436945,0.7442273,-2.4335272,0.04511875,-0.000926499,0.0016196306,-0.00032315776,-0.003154404
0.37386453,1.9965369,-0.9381923,0.04511875,-0.000926499,0.0016196306,0.0057940483,-0.003154404
0.55275583,1.1061252,0.75283414,0.04511875,-0.000926499,0.0016196306,0.004552696,-0.003154404
0.30167165,2.2591276,-3.0013728,0.04511875,-0.000926499,0.0016196306,-0.0076917335,-0.003154404
0.71184415,0.8817282,-1.0894598,0.04511875,-0.000926499,0.0016196306,0.0027865414,-0.003154404
0.70420647,0.7941975,1.8109388,0.04511875,-0.000926499,0.0016196306,0.0019234866,-0.003154404
0.6686675,2.331813,-1.1105222,0.04511875,-0.000926499,0.0016196306,0.0019442998,-0.003154404
0.6625903,1.1161804,-3.0242627,0.04511875,-0.000926499,0.0016196306,0.0039301366,-0.003154404
0.63359433,1.6201774,0.3413889,0.04511875,-0.000926499,0.0016196306,0.007451739,-0.003154404
0.4483027,2.2216535,-1.8386025,0.04511875,-0.000926499,0.0016196306,5.6289136e-05,-0.003154404
0.36768332,0.2741182,-0.10568157,0.04511875,-0.000926499,0.0016196306,-0.035415303,-0.003154404
0.4992351,1.4096147,-0.15539749,0.04511875,-0.000926499,0.0016196306,0.011033207,-0.003154404
0.64586306,2.1154032,2.0003862,0.04511875,-0.000926499,0.0016196306,0.003869582,-0.003154404
0.4668389,2.8671842,0.9990469,0.04511875,-0.000926499,0.0016196306,-0.024239656,-0.003154404
0.57810813,0.8924693,0.12966275,0.04511875,-0.000926499,0.0016196306,-0.00013468042,-0.003154404
0.50425124,1.4177188,1.1442828,0.04511875,-0.000926499,0.0016196306,0.010962371,-0.003154404
0.65812445,1.7046313,1.86543,0.04511875,-0.000926499,0.0016196306,0.0059420615,-0.003154404
0.7701229,2.2512114,-2.9471982,0.04511875,-0.000926499,0.0016196306,0.00264542,-0.003154404
0.623211,0.8566348,-0.5069105,0.04511875,-0.000926499,0.0016196306,0.00034024194,-0.003154404
0.29921636,2.0415497,1.7112874,0.04511875,-0.000926499,0.0016196306,0.0010022298,-0.003154404
0.70974207,2.1271017,0.41927215,0.04511875,-0.000926499,0.0016196306,0.0028890036,-0.003154404
0.5068457,1.904433,-0.35107395,0.04511875,-0.000926499,0.0016196306,0.009564899,-0.003154404
0.4887923,1.227996,2.0104868,0.04511875,-0.000926499,0.0016196306,0.007570911,-0.003154404
0.52952814,2.5997846,-0.7053154,0.04511875,-0.000926499,0.0016196306,-0.0097060725,-0.003154404
0.26658553,1.140105,1.0297801,0.04511875,-0.000926499,0.0016196306,-0.0013934523,-0.003154404
0.50686747,1.8413405,-1.4921621,0.03942798,0.00206495,0.0028816336,0.010739014,0.051433988
