x,y,z,u_x,u_y,u_z,F_i,F_true
-0.4695343,0.6555045,-0.1391179,0.07222769,-0.0022709346,-0.0037968396,0.0007952191,-0.033522774
0.2565754,-0.30842844,-0.042822897,0.07222769,-0.0022709346,-0.0037968396,-0.0007722452,-0.033522774
0.03185013,-0.5856521,0.018836886,0.07222769,-0.0022709346,-0.0037968396,0.009483039,-0.033522774
0.1244524,0.34143782,-0.24068162,0.07222769,-0.0022709346,-0.0037968396,0.0063876957,-0.033522774
0.298701,-0.10868413,-0.03283356,0.07222769,-0.0022709346,-0.0037968396,-0.026119297,-0.033522774
-0.4454224,-0.1407016,-0.045832064,0.07222769,-0.0022709346,-0.0037968396,-0.017458998,-0.033522774
0.2118174,0.06914739,-0.0959995,0.07222769,-0.0022709346,-0.0037968396,-0.026053675,-0.033522774
-0.1792363,0.29561573,-0.35889286,0.07222769,-0.0022709346,-0.0037968396,0.0052481517,-0.033522774
0.1266544,0.1758458,0.4264443,0.07222769,-0.0022709346,-0.0037968396,0.007362105,-0.033522774
-0.2951942,0.457725,-0.19978236,0.07222769,-0.0022709346,-0.0037968396,0.0038305782,-0.033522774
0.2917973,-0.24694659,-0.49339795,0.07222769,-0.0022709346,-0.0037968396,0.003576085,-0.033522774
0.1812288,0.06499775,-0.5100726,0.07222769,-0.0022709346,-0.0037968396,0.007589586,-0.033522774
-0.3243393,-0.38518223,0.2157388,0.07222769,-0.0022709346,-0.0037968396,0.0019420683,-0.033522774
0.1114558,0.0683331,-0.2954535,0.07222769,-0.0022709346,-0.0037968396,0.004075259,-0.033522774
-0.1302875,-0.4467138,0.17348921,0.07222769,-0.0022709346,-0.0037968396,0.0076957643,-0.033522774
0.3390768,0.5175344,-0.26455826,0.07222769,-0.0022709346,-0.0037968396,0.0033942312,-0.033522774
0.4383111,0.20846292,-0.39441457,0.07222769,-0.0022709346,-0.0037968396,0.00067324936,-0.033522774
0.4566617,-0.18214113,-0.6557643,0.07222769,-0.0022709346,-0.0037968396,0.000333786,-0.033522774
-0.4981333,-0.28918022,-0.374403,0.07222769,-0.0022709346,-0.0037968396,-0.0008050427,-0.033522774
0.2718969,0.069394365,0.608932,0.07222769,-0.0022709346,-0.0037968396,0.0043850057,-0.033522774
0.1725351,0.5797341,-0.09167194,0.07222769,-0.0022709346,-0.0037968396,0.0071610063,-0.033522774
-0.09249217,0.16091295,0.659997,0.07260391,0.002669394,0.007876461,0.009647854,-0.006523546
-0.3844586,-0.20263442,-0.5843148,0.07260391,0.002669394,0.007876461,0.0020622406,-0.006523546
-0.03075991,0.2543734,-0.28659332,0.07260391,0.002669394,0.007876461,0.0070651844,-0.006523546
-0.2516265,0.46173063,-0.22927153,0.07260391,0.002669394,0.007876461,0.005392045,-0.006523546
0.1335196,-0.229825,0.38305086,0.07260391,0.002669394,0.007876461,0.0065770373,-0.006523546
0.4506727,-0.1552667,0.05889521,0.07260391,0.002669394,0.007876461,-0.02020432,-0.006523546
-0.112384,-0.51084954,0.07596035,0.07260391,0.002669394,0.007876461,0.009336293,-0.006523546
-0.08466338,-0.34484503,-0.06606264,0.07260391,0.002669394,0.007876461,0.006658748,-0.006523546
0.4207015,0.05150099,-0.08781671,0.07260391,0.002669394,0.007876461,-0.025241464,-0.006523546
-0.3391276,-0.24021193,-0.2769377,0.07260391,0.002669394,0.007876461,-0.0011602528,-0.006523546
-0.0808401,0.5742542,-0.025921077,0.07260391,0.002669394,0.007876461,0.0108054355,-0.006523546
0.1789309,-0.4875034,0.059415683,0.07260391,0.002669394,0.007876461,0.0072741397,-0.006523546
0.1355204,0.21832839,0.04255055,0.07260391,0.002669394,0.007876461,-0.0073051825,-0.006523546
-0.3602501,-0.17948054,0.023441605,0.07260391,0.002669394,0.007876461,-0.017552793,-0.006523546
0.2090087,-0.09395343,-0.1750301,0.07260391,0.002669394,0.007876461,-0.013403121,-0.006523546
-0.1989282,-0.102794744,-0.08397609,0.07260391,0.002669394,0.007876461,-0.02416833,-0.006523546
0.1398807,-0.020555422,-0.45227715,0.07260391,0.002669394,0.007876461,0.008722536,-0.006523546
-0.07262113,-0.20110983,0.17930175,0.07260391,0.002669394,0.007876461,-0.00036711246,-0.006523546
0.3407474,-0.19220375,0.37278056,0.07260391,0.002669394,0.007876461,0.0017680712,-0.006523546
-0.4553006,-0.41848356,0.2921234,0.07260391,0.002669394,0.007876461,0.0019705445,-0.006523546
-0.460095,0.09452416,0.58140254,0.07260391,0.002669394,0.007876461,-0.001145795,-0.006523546
0.4645394,0.21966605,0.5328472,0.07260391,0.002669394,0.007876461,0.003162481,-0.006523546
0.2454865,0.17177363,-0.25015223,0.07260391,0.002669394,0.007876461,-0.00082986057,-0.006523546
-0.3478517,0.21550973,0.31539196,0.07260391,0.002669394,0.007876461,-0.0018909946,-0.006523546
0.2910147,0.40864062,0.19379568,0.07260391,0.002669394,0.007876461,0.003620334,-0.006523546
-0.3363589,-0.43561617,0.028023317,0.07260391,0.002669394,0.007876461,0.0011727735,-0.006523546
-0.4191382,-0.6222052,0.09429225,0.07260391,0.002669394,0.007876461,0.0012554526,-0.006523546
0.07504727,0.49190688,-0.24562833,0.07260391,0.002669394,0.007876461,0.00932879,-0.006523546
-0.3541079,0.24797,-0.404181,0.07260391,0.002669394,0.007876461,0.0023141466,-0.006523546
0.3467565,-0.17633787,0.4932813,0.06578706,-0.00053318846,0.0031910082,0.00294533,0.008831155
0.07762207,-0.44885698,0.14815274,0.06578706,-0.00053318846,0.0031910082,0.009417035,0.008831155
-0.4069013,0.4586857,0.013049781,0.06578706,-0.00053318846,0.0031910082,2.225861e-05,0.008831155
-0.1070846,-0.27363458,-0.32196411,0.06578706,-0.00053318846,0.0031910082,0.006086847,0.008831155
0.08603998,-0.44881183,-0.13077329,0.06578706,-0.00053318846,0.0031910082,0.008619212,0.008831155
-0.4292085,-0.079456955,0.09311351,0.06578706,-0.00053318846,0.0031910082,-0.024606213,0.008831155
0.4395371,0.1658101,-0.5621047,0.06578706,-0.00053318846,0.0031910082,0.00077293813,0.008831155
0.01983365,0.44337362,-0.09256774,0.06578706,-0.00053318846,0.0031910082,0.010919377,0.008831155
-0.1678017,-0.5328121,-0.15858997,0.06578706,-0.00053318846,0.0031910082,0.0075313747,0.008831155
-0.444092,-0.09794073,-0.4846477,0.06578706,-0.00053318846,0.0031910082,0.000461312,0.008831155
-0.1630521,0.14336836,-0.07168111,0.06578706,-0.00053318846,0.0031910082,-0.018305974,0.008831155
-0.2331189,0.5108768,0.27911374,0.06578706,-0.00053318846,0.0031910082,0.0046864264,0.008831155
0.08981796,0.14316894,0.3609832,0.06578706,-0.00053318846,0.0031910082,0.006845169,0.008831155
0.4862728,-0.3024035,-0.11424567,0.06578706,-0.00053318846,0.0031910082,-0.0041589765,0.008831155
0.03445973,0.1422405,-0.6572704,0.06578706,-0.00053318846,0.0031910082,0.009716436,0.008831155
0.4828773,0.0034282058,-0.18305954,0.06578706,-0.00053318846,0.0031910082,-0.01652231,0.008831155
0.4490996,0.62071997,0.13529372,0.06578706,-0.00053318846,0.0031910082,0.0014320388,0.008831155
0.3598544,0.36261606,0.31708786,0.06578706,-0.00053318846,0.0031910082,0.002417069,0.008831155
0.180471,-0.16796996,-0.32920665,0.06578706,-0.00053318846,0.0031910082,0.0032431185,0.008831155
0.06225063,0.19306192,0.11509666,0.06578706,-0.00053318846,0.0031910082,-0.007555589,0.008831155
-0.1735087,0.031779096,0.4000672,0.06578706,-0.00053318846,0.0031910082,0.0061567724,0.008831155
-0.2621353,-0.11253114,0.5862222,0.06578706,-0.00053318846,0.0031910082,0.005541198,0.008831155
-0.2818012,-0.36582845,0.1050917,0.06578706,-0.00053318846,0.0031910082,0.0011802167,0.008831155
-0.1774379,0.21655902,0.21219987,0.06578706,-0.00053318846,0.0031910082,-0.002274476,0.008831155
0.3969712,-0.1373441,0.21077263,0.06578706,-0.00053318846,0.0031910082,-0.010248469,0.008831155
0.4696511,-0.16668776,-0.41968185,0.06578706,-0.00053318846,0.0031910082,-0.000700295,0.008831155
-0.4381577,0.07809909,-0.060231507,0.06578706,-0.00053318846,0.0031910082,-0.025265945,0.008831155
0.4677303,0.072298914,0.48338896,0.06578706,-0.00053318846,0.0031910082,0.0021041334,0.008831155
0.1333318,-0.0801705,0.5106224,0.06578706,-0.00053318846,0.0031910082,0.008809239,0.008831155
-0.2515495,-0.043490365,-0.3617141,0.08987982,0.0030821161,0.0016218325,0.0015809089,0.013864156
-0.08333115,0.29681817,0.14408748,0.08987982,0.0030821161,0.0016218325,0.004732527,0.013864156
-0.0179459,-0.2517218,0.3508973,0.08987982,0.0030821161,0.0016218325,0.007336691,0.013864156
0.4248908,0.3317975,-0.058794156,0.08987982,0.0030821161,0.0016218325,-0.002463363,0.013864156
0.3696966,0.47741473,0.08994421,0.08987982,0.0030821161,0.0016218325,0.0023407266,0.013864156
-0.3313175,-0.65435815,0.15896593,0.08987982,0.0030821161,0.0016218325,0.0041488484,0.013864156
-0.118897,-0.4900912,-0.02030611,0.08987982,0.0030821161,0.0016218325,0.008150034,0.013864156
-0.05998836,-0.35518715,-0.18231939,0.08987982,0.0030821161,0.0016218325,0.008088607,0.013864156
-0.3582737,-0.23469551,0.06082055,0.08987982,0.0030821161,0.0016218325,-0.009553984,0.013864156
0.2339428,0.35230744,-0.15657502,0.08987982,0.0030821161,0.0016218325,0.0031989142,0.013864156
0.351408,-0.06037681,-0.017046608,0.08987982,0.0030821161,0.0016218325,-0.028048525,0.013864156
-0.3963681,-0.35648298,0.2941922,0.08987982,0.0030821161,0.0016218325,0.0015997589,0.013864156
0.2151299,0.08989561,0.3343284,0.08987982,0.0030821161,0.0016218325,0.0015382692,0.013864156
0.07201774,-0.46860334,-0.07827458,0.08987982,0.0030821161,0.0016218325,0.008270681,0.013864156
0.3700987,-0.12451648,0.21773085,0.08987982,0.0030821161,0.0016218325,-0.008310255,0.013864156
0.1684855,-0.05432218,-0.15268362,0.08987982,0.0030821161,0.0016218325,-0.01749222,0.013864156
-0.1687842,0.3196969,-0.14589946,0.08987982,0.0030821161,0.0016218325,0.0032221898,0.013864156
0.03964587,0.5525509,-0.040877834,0.08987982,0.0030821161,0.0016218325,0.0101724565,0.013864156
-0.07100086,0.025523454,0.26522088,0.08987982,0.0030821161,0.0016218325,0.001813136,0.013864156
-0.4316212,-0.050052106,-0.5917482,0.08987982,0.0030821161,0.0016218325,0.001410231,0.013864156
-0.4117372,0.29492584,0.39917642,0.08987982,0.0030821161,0.0016218325,0.0009150356,0.013864156
0.4110883,0.27362788,-0.32730523,0.08987982,0.0030821161,0.0016218325,0.001584515,0.013864156
0.1663953,-0.35293493,0.19363283,0.08987982,0.0030821161,0.0016218325,0.004803002,0.013864156
0.4371431,-0.28318363,0.0037526414,0.08987982,0.0030821161,0.0016218325,-0.0057960916,0.013864156
0.01379411,-0.293529,-0.39079845,0.08987982,0.0030821161,0.0016218325,0.009033378,0.013864156
-0.3986136,-0.2602991,-0.29546416,0.08987982,0.0030821161,0.0016218325,-2.1714717e-05,0.013864156
-0.4771073,0.16227019,-0.31940055,0.08987982,0.0030821161,0.0016218325,-0.0034287907,0.013864156
-0.2782428,-0.45652997,0.109931305,0.08987982,0.0030821161,0.0016218325,0.0035159811,0.013864156
0.1605243,-0.2867444,-0.20459758,0.08987982,0.0030821161,0.0016218325,0.0036150515,0.013864156
-0.2466436,0.42064536,-0.2984327,0.06907619,-0.00032842252,-0.0036343613,0.0048212856,-0.010785047
0.1548752,0.3024821,0.32250088,0.06907619,-0.00032842252,-0.0036343613,0.006007647,-0.010785047
-0.4273406,0.55809826,-0.08741553,0.06907619,-0.00032842252,-0.0036343613,0.0007477887,-0.010785047
0.1930923,-0.36766055,-0.15834686,0.06907619,-0.00032842252,-0.0036343613,0.004555907,-0.010785047
-0.4630786,-0.42460978,-0.062382907,0.06907619,-0.00032842252,-0.0036343613,-0.0010473654,-0.010785047
-0.4125162,-0.029200137,-0.49412483,0.06907619,-0.00032842252,-0.0036343613,0.00083912537,-0.010785047
0.1381668,-0.27844945,0.41645622,0.06907619,-0.00032842252,-0.0036343613,0.0067146644,-0.010785047
0.01109574,0.59632385,-0.19301683,0.06907619,-0.00032842252,-0.0036343613,0.010648519,-0.010785047
-0.0374425,0.25896513,0.5038518,0.06907619,-0.00032842252,-0.0036343613,0.010057665,-0.010785047
-0.4543732,-0.32425958,0.12985405,0.06907619,-0.00032842252,-0.0036343613,-0.003850922,-0.010785047
-0.3457269,-0.029928342,0.3624012,0.06907619,-0.00032842252,-0.0036343613,-0.0013225526,-0.010785047
-0.1528249,0.22580887,0.32410634,0.06907619,-0.00032842252,-0.0036343613,0.00490791,-0.010785047
-0.09158088,-0.043087736,0.31376472,0.06907619,-0.00032842252,-0.0036343613,0.0053891838,-0.010785047
0.1414585,-0.2558702,-0.550582,0.06907619,-0.00032842252,-0.0036343613,0.006920263,-0.010785047
-0.01385607,-0.19957927,-0.34510356,0.06907619,-0.00032842252,-0.0036343613,0.0073885582,-0.010785047
0.3109467,0.6427201,-0.12127906,0.06907619,-0.00032842252,-0.0036343613,0.0031270832,-0.010785047
0.09356514,0.22663961,-0.3163375,0.06907619,-0.00032842252,-0.0036343613,0.0071127415,-0.010785047
-0.4955504,-0.023880806,-0.12844984,0.06907619,-0.00032842252,-0.0036343613,-0.017209645,-0.010785047
0.4720973,-0.37979695,-0.2543586,0.06907619,-0.00032842252,-0.0036343613,0.00045825355,-0.010785047
0.2965197,-0.021976642,0.31817067,0.06907619,-0.00032842252,-0.0036343613,-0.0013497584,-0.010785047
0.04926542,-0.50570095,0.035477594,0.06907619,-0.00032842252,-0.0036343613,0.009714685,-0.010785047
-0.4225954,0.3120711,0.0644596,0.06907619,-0.00032842252,-0.0036343613,-0.004565619,-0.010785047
0.3529946,-0.2575472,0.11971024,0.06907619,-0.00032842252,-0.0036343613,-0.005519137,-0.010785047
0.193753,0.18651497,-0.082460985,0.06907619,-0.00032842252,-0.0036343613,-0.011216074,-0.010785047
0.4516363,0.089381896,-0.08393062,0.06907619,-0.00032842252,-0.0036343613,-0.024259754,-0.010785047
0.320184,-0.17664352,-0.4709111,0.06907619,-0.00032842252,-0.0036343613,0.0026581883,-0.010785047
-0.3450041,-0.19526434,-0.10069383,0.06907619,-0.00032842252,-0.0036343613,-0.011165783,-0.010785047
-0.3192691,-0.051086497,0.10066685,0.06907619,-0.00032842252,-0.0036343613,-0.025746942,-0.010785047
-0.4797581,0.261532,0.43207544,0.06907619,-0.00032842252,-0.0036343613,-0.0007661879,-0.010785047
-0.02349527,-0.51902324,-0.2677892,0.07027172,0.0035012946,-0.0022138918,0.00943768,0.07180835
0.1363398,0.10937961,-0.25069934,0.07027172,0.0035012946,-0.0022138918,0.00019297749,0.07180835
-0.382896,0.020326369,0.2809419,0.07027172,0.0035012946,-0.0022138918,-0.0063015595,0.07180835
-0.326103,0.23782444,-0.5052278,0.07027172,0.0035012946,-0.0022138918,0.0032192022,0.07180835
-0.1807044,-0.24396697,-0.21753001,0.07027172,0.0035012946,-0.0022138918,0.000709109,0.07180835
-0.2796796,0.38722312,-0.18955748,0.07027172,0.0035012946,-0.0022138918,0.0025493354,0.07180835
-0.4156103,0.074248694,-0.28608587,0.07027172,0.0035012946,-0.0022138918,-0.0069343783,0.07180835
0.322568,-0.4767415,-0.2438079,0.07027172,0.0035012946,-0.0022138918,0.002839502,0.07180835
0.2878439,-0.22125037,0.109605916,0.07027172,0.0035012946,-0.0022138918,-0.0075117275,0.07180835
-0.3948192,-0.45723662,0.14147738,0.07027172,0.0035012946,-0.0022138918,0.00077074766,0.07180835
-0.1286058,-0.19682632,0.4781396,0.07027172,0.0035012946,-0.0022138918,0.009347983,0.07180835
0.1026108,-0.05649276,0.48314583,0.07027172,0.0035012946,-0.0022138918,0.009218395,0.07180835
0.3059847,0.40409523,-0.05552435,0.07027172,0.0035012946,-0.0022138918,0.002065897,0.07180835
0.2129074,0.3270207,0.2505257,0.07027172,0.0035012946,-0.0022138918,0.004515089,0.07180835
0.4406816,-0.17324527,-0.20949404,0.07027172,0.0035012946,-0.0022138918,-0.005833715,0.07180835
-0.03823767,0.4995398,0.051711977,0.07027172,0.0035012946,-0.0022138918,0.011030778,0.07180835
0.2085679,-0.6272359,-0.1660147,0.07027172,0.0035012946,-0.0022138918,0.0046828017,0.07180835
-0.4967354,-0.0056179166,-0.56899333,0.07027172,0.0035012946,-0.0022138918,-4.3936074e-05,0.07180835
-0.0147267,0.090335906,-0.6192148,0.07027172,0.0035012946,-0.0022138918,0.009337567,0.07180835
0.2998727,-0.03967166,-0.3237027,0.07027172,0.0035012946,-0.0022138918,-0.0011151507,0.07180835
0.0922746,-0.36736673,-0.034933075,0.07027172,0.0035012946,-0.0022138918,0.007356353,0.07180835
0.495404,0.48279616,-0.12503627,0.07027172,0.0035012946,-0.0022138918,0.00041167438,0.07180835
0.1280056,0.13698475,0.29179633,0.07027172,0.0035012946,-0.0022138918,0.0024801157,0.07180835
-0.01072293,0.27682802,-0.3352232,0.07027172,0.0035012946,-0.0022138918,0.007920325,0.07180835
-0.4872339,0.5268027,0.23809168,0.07027172,0.0035012946,-0.0022138918,0.0005841609,0.07180835
-0.425932,0.30191863,-0.082963176,0.07027172,0.0035012946,-0.0022138918,-0.006258946,0.07180835
-0.1267736,0.08632005,-0.3179175,0.07027172,0.0035012946,-0.0022138918,0.003365077,0.07180835
-0.347929,-0.41818517,-0.21130756,0.07027172,0.0035012946,-0.0022138918,0.0018984824,0.07180835
0.4382155,0.26841694,-0.40630907,0.07027172,0.0035012946,-0.0022138918,0.0017109513,0.07180835
-0.04489918,0.45534843,0.075112954,0.07658169,0.0013551621,-0.0031645447,0.010607153,0.031289157
-0.154338,-0.36935413,0.2951005,0.07658169,0.0013551621,-0.0031645447,0.005870469,0.031289157
-0.3492831,-0.253104,-0.23704657,0.07658169,0.0013551621,-0.0031645447,-0.00129259,0.031289157
-0.09930258,-0.53124493,0.03690359,0.07658169,0.0013551621,-0.0031645447,0.009005256,0.031289157
0.3740964,0.30672094,-0.29869804,0.07658169,0.0013551621,-0.0031645447,0.0020433068,0.031289157
-0.3815305,0.28607613,-0.07946561,0.07658169,0.0013551621,-0.0031645447,-0.0062576197,0.031289157
0.07140862,-0.28104314,-0.077433005,0.07658169,0.0013551621,-0.0031645447,0.003012322,0.031289157
0.2454353,-0.50017715,-0.12340953,0.07658169,0.0013551621,-0.0031645447,0.0042500608,0.031289157
-0.4598215,0.21614265,0.09364695,0.07658169,0.0013551621,-0.0031645447,-0.008704757,0.031289157
0.2944278,-0.024558872,0.10020549,0.07658169,0.0013551621,-0.0031645447,-0.027269477,0.031289157
0.04636274,-0.21114242,0.2202762,0.07658169,0.0013551621,-0.0031645447,0.0021966025,0.031289157
-0.3611814,0.14147799,0.49685076,0.07658169,0.0013551621,-0.0031645447,0.001103349,0.031289157
0.3602539,0.18561095,0.17456917,0.07658169,0.0013551621,-0.0031645447,-0.006388694,0.031289157
-0.2383184,0.5756749,-0.10455239,0.07658169,0.0013551621,-0.0031645447,0.0061968565,0.031289157
-0.2680206,0.3884048,0.20220594,0.07658169,0.0013551621,-0.0031645447,0.0023279227,0.031289157
-0.4273886,-0.013845876,0.24739996,0.07658169,0.0013551621,-0.0031645447,-0.009242609,0.031289157
-0.111713,0.27212754,0.47698647,0.07658169,0.0013551621,-0.0031645447,0.008796304,0.031289157
0.175531,0.29013333,0.124686286,0.07658169,0.0013551621,-0.0031645447,0.0016030073,0.031289157
-0.1335206,-0.08533169,0.4872136,0.07658169,0.0013551621,-0.0031645447,0.009236693,0.031289157
0.2166748,0.13510945,-0.41990972,0.07658169,0.0013551621,-0.0031645447,0.006139502,0.031289157
0.4805993,0.052665085,-0.4195732,0.07658169,0.0013551621,-0.0031645447,-0.00147897,0.031289157
-0.2319006,0.10525034,0.17084983,0.07658169,0.0013551621,-0.0031645447,-0.011801586,0.031289157
-0.2829395,-0.59552705,0.20364618,0.07658169,0.0013551621,-0.0031645447,0.0051530525,0.031289157
0.3047645,-0.07941057,-0.6050339,0.07658169,0.0013551621,-0.0031645447,0.0031933486,0.031289157
-0.2262069,-0.3329378,-0.08909662,0.07658169,0.0013551621,-0.0031645447,0.0014958307,0.031289157
-0.4903036,-0.104434684,-0.4745986,0.07658169,0.0013551621,-0.0031645447,0.00036343,0.031289157
-0.455298,-0.1314458,0.43924138,0.07658169,0.0013551621,-0.0031645447,-0.0010586679,0.031289157
-0.3115089,0.020493895,-0.51565963,0.07658169,0.0013551621,-0.0031645447,0.0028950498,0.031289157
0.1310143,-0.4879129,0.25204498,0.07658169,0.0013551621,-0.0031645447,0.007876754,0.031289157
