r,theta,phi,u_x,u_y,u_z,F_i,F_true
0.49342424,2.4546173,3.0552318,0.1114475,-0.001373568,0.0026826763,-0.003693182,-0.019613484
0.5456081,2.6240418,0.092745595,0.1114475,-0.001373568,0.0026826763,-0.0049661845,-0.019613484
0.5131059,1.0191923,-1.7964082,0.1114475,-0.001373568,0.0026826763,0.0037975279,-0.019613484
0.52711356,0.7171782,1.7876242,0.1114475,-0.001373568,0.0026826763,-0.002026599,-0.019613484
0.43685535,1.38779,-2.8087168,0.1114475,-0.001373568,0.0026826763,0.008140929,-0.019613484
0.3842218,0.77605593,-0.2998154,0.1114475,-0.001373568,0.0026826763,-0.0061266264,-0.019613484
0.5672853,0.76172507,-1.5113088,0.1114475,-0.001373568,0.0026826763,-3.9928593e-05,-0.019613484
0.40387186,1.6961805,1.092245,0.1114475,-0.001373568,0.0026826763,0.007190507,-0.019613484
0.44882002,0.36485475,1.8966949,0.1114475,-0.001373568,0.0026826763,-0.015090384,-0.019613484
0.64645094,1.3831916,1.2633123,0.1114475,-0.001373568,0.0026826763,0.005083259,-0.019613484
0.32859513,1.8195877,2.4542463,0.1114475,-0.001373568,0.0026826763,0.002133511,-0.019613484
0.31736708,2.4041715,-1.4532332,0.1114475,-0.001373568,0.0026826763,-0.011116821,-0.019613484
0.6571291,1.72044,-0.27165988,0.1114475,-0.001373568,0.0026826763,0.004837742,-0.019613484
0.65163165,1.7927434,-1.9149556,0.1114475,-0.001373568,0.0026826763,0.004928654,-0.019613484
0.22093382,1.305671,0.6039798,0.1114475,-0.001373568,0.0026826763,-0.0067754444,-0.019613484
0.43261003,0.47154102,2.9021456,0.1114475,-0.001373568,0.0026826763,-0.0129869,-0.019613484
0.5081343,1.5466459,-0.6642113,0.1114475,-0.001373568,0.0026826763,0.009117492,-0.019613484
0.4339491,1.0484205,2.693251,0.1114475,-0.001373568,0.0026826763,0.0028406586,-0.019613484
0.62839186,1.8202974,1.4374909,0.1114475,-0.001373568,0.0026826763,0.005520655,-0.019613484
0.67873967,2.239102,-0.6517756,0.1114475,-0.001373568,0.0026826763,0.0027504787,-0.019613484
0.2591174,2.2939157,-1.9298757,0.1111546,-0.008071007,0.001471543,-0.01266573,0.044633016
0.5112798,0.7261008,3.0183403,0.1111546,-0.008071007,0.001471543,-0.0023752917,0.044633016
0.57521176,1.804496,0.2598769,0.1111546,-0.008071007,0.001471543,0.0072457455,0.044633016
0.6222917,1.1967354,-1.3386562,0.1111546,-0.008071007,0.001471543,0.005103656,0.044633016
0.5738545,2.3360603,-1.7737372,0.1111546,-0.008071007,0.001471543,0.0010249428,0.044633016
0.4081748,1.4616053,2.0265698,0.1111546,-0.008071007,0.001471543,0.007533435,0.044633016
0.27996886,0.84011126,3.0997884,0.1111546,-0.008071007,0.001471543,-0.010783402,0.044633016
0.48661187,1.5173463,1.2639757,0.1111546,-0.008071007,0.001471543,0.009126192,0.044633016
0.5025576,1.7709574,-3.1339512,0.1111546,-0.008071007,0.001471543,0.00859068,0.044633016
0.35054418,1.1274846,1.017247,0.1111546,-0.008071007,0.001471543,0.00088729337,0.044633016
0.3540315,0.6311043,0.68462604,0.1111546,-0.008071007,0.001471543,-0.012551524,0.044633016
0.39415774,1.7757252,-0.8805737,0.1111546,-0.008071007,0.001471543,0.006251402,0.044633016
0.6090898,1.5029423,0.37797397,0.1111546,-0.008071007,0.001471543,0.0069089355,0.044633016
0.4946194,1.1043292,1.4497122,0.1111546,-0.008071007,0.001471543,0.0050904183,0.044633016
0.4189074,2.1377978,-2.5582273,0.1111546,-0.008071007,0.001471543,0.0013383739,0.044633016
0.6842192,2.0443482,0.11229884,0.1111546,-0.008071007,0.001471543,0.0033836104,0.044633016
0.27366707,1.3057883,0.05408444,0.1111546,-0.008071007,0.001471543,-0.0019197222,0.044633016
0.51483154,2.1841538,2.7627957,0.1111546,-0.008071007,0.001471543,0.0024803504,0.044633016
0.48134485,0.4032359,1.9304968,0.1111546,-0.008071007,0.001471543,-0.011960026,0.044633016
0.5097528,1.592308,-2.411556,0.1111546,-0.008071007,0.001471543,0.009300865,0.044633016
0.6167229,0.8961271,-2.1456106,0.1111546,-0.008071007,0.001471543,0.0024533542,0.044633016
0.5827965,1.8918978,1.8336728,0.1111546,-0.008071007,0.001471543,0.006348416,0.044633016
0.5528876,2.0377212,-2.9136593,0.1111546,-0.008071007,0.001471543,0.005402319,0.044633016
0.39762557,1.6324211,0.027228164,0.1111546,-0.008071007,0.001471543,0.007298466,0.044633016
0.4339275,2.163891,0.67997473,0.1111546,-0.008071007,0.001471543,0.00105929,0.044633016
0.56730264,2.2323544,1.3687449,0.1111546,-0.008071007,0.001471543,0.0023720935,0.044633016
0.6911079,0.9639444,-2.6997447,0.1111546,-0.008071007,0.001471543,0.0025777668,0.044633016
0.29775155,2.1783712,1.3760391,0.1111546,-0.008071007,0.001471543,-0.0068034977,0.044633016
0.5115312,2.4578888,0.15081298,0.1111546,-0.008071007,0.001471543,-0.0030629747,0.044633016
0.57445455,1.6082752,2.9371765,0.1101877,-0.003666409,-0.0024020572,0.0077265445,-0.023200886
0.6826965,0.92265,-1.640787,0.1101877,-0.003666409,-0.0024020572,0.0025446862,-0.023200886
0.47486895,1.1652218,-0.6148166,0.1101877,-0.003666409,-0.0024020572,0.005884867,-0.023200886
0.5307146,2.668915,-0.66942286,0.1101877,-0.003666409,-0.0024020572,-0.0066169053,-0.023200886
0.39566758,0.8216231,2.1890898,0.1101877,-0.003666409,-0.0024020572,-0.0043048225,-0.023200886
0.2697709,0.513613,2.4323025,0.1101877,-0.003666409,-0.0024020572,-0.022228703,-0.023200886
0.58353454,2.2627375,0.84190655,0.1101877,-0.003666409,-0.0024020572,0.0020374283,-0.023200886
0.3931488,2.5213153,0.55119693,0.1101877,-0.003666409,-0.0024020572,-0.010050207,-0.023200886
0.7459345,0.8688133,2.7365522,0.1101877,-0.003666409,-0.0024020572,0.0031398423,-0.023200886
0.3177335,1.138606,-0.2119844,0.1101877,-0.003666409,-0.0024020572,-0.000811385,-0.023200886
0.73868316,0.87221545,1.4911271,0.1101877,-0.003666409,-0.0024020572,0.0029492304,-0.023200886
0.23027724,1.4251394,2.3363662,0.1101877,-0.003666409,-0.0024020572,-0.0049363654,-0.023200886
0.5515689,0.5059414,-0.4759412,0.1101877,-0.003666409,-0.0024020572,-0.0052044317,-0.023200886
0.58093834,2.3998547,-0.9597142,0.1101877,-0.003666409,-0.0024020572,0.000102207065,-0.023200886
0.60018754,2.3156848,-1.6224649,0.1101877,-0.003666409,-0.0024020572,0.0016521178,-0.023200886
0.5542191,1.1518968,1.4564198,0.1101877,-0.003666409,-0.0024020572,0.005718577,-0.023200886
0.47847435,1.0375674,1.8501925,0.1101877,-0.003666409,-0.0024020572,0.003613634,-0.023200886
0.5225602,1.0155207,-1.5418545,0.1101877,-0.003666409,-0.0024020572,0.0037923104,-0.023200886
0.58527577,0.8423671,0.49124393,0.1101877,-0.003666409,-0.0024020572,0.0015409822,-0.023200886
0.42020187,2.2356553,-1.3872411,0.1101877,-0.003666409,-0.0024020572,-0.0010088161,-0.023200886
0.2449732,0.6612655,-1.5563052,0.1101877,-0.003666409,-0.0024020572,-0.018762887,-0.023200886
0.5653182,2.2384605,1.9088107,0.1101877,-0.003666409,-0.0024020572,0.0021507517,-0.023200886
0.297647,0.93297356,-2.3208091,0.1101877,-0.003666409,-0.0024020572,-0.006628055,-0.023200886
0.51627165,1.6583848,-0.41539228,0.1101877,-0.003666409,-0.0024020572,0.008850837,-0.023200886
0.6495347,2.1724358,-0.20884828,0.1101877,-0.003666409,-0.0024020572,0.0031333193,-0.023200886
0.43960497,1.5491546,0.6209577,0.1101877,-0.003666409,-0.0024020572,0.008612355,-0.023200886
0.7174177,2.3088968,1.4857132,0.1101877,-0.003666409,-0.0024020572,0.0026287474,-0.023200886
0.53953344,0.94524026,-1.0456018,0.1101877,-0.003666409,-0.0024020572,0.0026844102,-0.023200886
0.62561506,2.4459226,3.1058018,0.1101877,-0.003666409,-0.0024020572,0.00046289712,-0.023200886
0.48688862,0.7794347,-0.7976052,0.1235513,0.004317356,-0.014717191,-0.0011774786,0.03758882
0.5489788,1.6920984,1.2221754,0.1235513,0.004317356,-0.014717191,0.0076357163,0.03758882
0.60645336,2.2012398,1.0673884,0.1235513,0.004317356,-0.014717191,0.0027340464,0.03758882
0.4924695,1.9468464,0.7276642,0.1235513,0.004317356,-0.014717191,0.006042365,0.03758882
0.48110157,1.312309,0.23834491,0.1235513,0.004317356,-0.014717191,0.007829856,0.03758882
0.46491897,0.36226147,1.8455387,0.1235513,0.004317356,-0.014717191,-0.012589045,0.03758882
0.34646627,0.6438793,2.8243098,0.1235513,0.004317356,-0.014717191,-0.011227636,0.03758882
0.5044876,2.0206113,2.766564,0.1235513,0.004317356,-0.014717191,0.004911091,0.03758882
0.29315162,1.4464253,2.59199,0.1235513,0.004317356,-0.014717191,0.0021827556,0.03758882
0.3851308,1.1026089,1.049899,0.1235513,0.004317356,-0.014717191,0.0029756231,0.03758882
0.584347,0.88552934,2.665592,0.1235513,0.004317356,-0.014717191,0.002384156,0.03758882
0.5480128,1.9771855,1.323367,0.1235513,0.004317356,-0.014717191,0.0054261535,0.03758882
0.64740914,2.105883,-0.034227725,0.1235513,0.004317356,-0.014717191,0.0032125749,0.03758882
0.44242343,1.6840729,0.4286581,0.1235513,0.004317356,-0.014717191,0.008401465,0.03758882
0.74050534,2.2244189,1.2435913,0.1235513,0.004317356,-0.014717191,0.0025575384,0.03758882
0.35565424,1.6342301,-1.4802103,0.1235513,0.004317356,-0.014717191,0.006138213,0.03758882
0.55001146,0.48014593,0.047863577,0.1235513,0.004317356,-0.014717191,-0.0046533234,0.03758882
0.54796183,0.5639821,-1.5041527,0.1235513,0.004317356,-0.014717191,-0.0033276603,0.03758882
0.48815104,1.7904791,-2.6846015,0.1235513,0.004317356,-0.014717191,0.008014776,0.03758882
0.4281318,2.5772507,2.2672763,0.1235513,0.004317356,-0.014717191,-0.009230554,0.03758882
0.32392654,0.8108778,-1.5310054,0.1235513,0.004317356,-0.014717191,-0.0071220165,0.03758882
0.7162751,2.0888448,2.9016175,0.1235513,0.004317356,-0.014717191,0.0022520088,0.03758882
0.6487167,1.510723,-0.23734187,0.1235513,0.004317356,-0.014717191,0.0043849675,0.03758882
0.6910475,2.2556925,1.6293387,0.1235513,0.004317356,-0.014717191,0.0025444776,0.03758882
0.5389274,1.3260753,2.9821465,0.1235513,0.004317356,-0.014717191,0.0073201396,0.03758882
0.4878324,1.5875841,-2.2380128,0.1235513,0.004317356,-0.014717191,0.009025564,0.03758882
0.24487628,2.2211998,-2.1000366,0.1235513,0.004317356,-0.014717191,-0.010831334,0.03758882
0.28287423,1.4097855,0.057576697,0.1235513,0.004317356,-0.014717191,0.0012255106,0.03758882
0.6487653,0.976499,3.1262462,0.1235513,0.004317356,-0.014717191,0.0031057,0.03758882
0.40867412,1.0324407,2.6467905,0.1142262,-0.013002337,0.0072958847,0.0016554017,-0.0071131904
0.57631874,2.131174,-1.032513,0.1142262,-0.013002337,0.0072958847,0.0041457005,-0.0071131904
0.6254488,2.0262218,-0.09964906,0.1142262,-0.013002337,0.0072958847,0.0047682337,-0.0071131904
0.42778406,1.5152569,1.0891943,0.1142262,-0.013002337,0.0072958847,0.008403895,-0.0071131904
0.64147806,1.026839,-1.8523442,0.1142262,-0.013002337,0.0072958847,0.003644731,-0.0071131904
0.43827483,1.0173218,0.68667984,0.1142262,-0.013002337,0.0072958847,0.002342449,-0.0071131904
0.3365927,1.446352,-0.55148804,0.1142262,-0.013002337,0.0072958847,0.0040183216,-0.0071131904
0.45062923,0.57340217,0.4431226,0.1142262,-0.013002337,0.0072958847,-0.009012723,-0.0071131904
0.3578572,0.29980567,2.1033056,0.1142262,-0.013002337,0.0072958847,-0.023920286,-0.0071131904
0.3230455,2.4345837,-1.2244202,0.1142262,-0.013002337,0.0072958847,-0.0117581785,-0.0071131904
0.43917975,2.1149926,-1.7509573,0.1142262,-0.013002337,0.0072958847,0.0025597364,-0.0071131904
0.5813043,2.0501437,-1.4968654,0.1142262,-0.013002337,0.0072958847,0.005168278,-0.0071131904
0.71532404,2.2875466,2.553867,0.1142262,-0.013002337,0.0072958847,0.0027301311,-0.0071131904
0.39767414,1.9947681,0.43749368,0.1142262,-0.013002337,0.0072958847,0.0032291934,-0.0071131904
0.48818886,1.0588117,-2.8578053,0.1142262,-0.013002337,0.0072958847,0.0044718236,-0.0071131904
0.5391374,1.3070811,-1.8542428,0.1142262,-0.013002337,0.0072958847,0.00789603,-0.0071131904
0.7053849,0.9601095,1.4059438,0.1142262,-0.013002337,0.0072958847,0.0029437402,-0.0071131904
0.5638154,1.2801135,-3.1244013,0.1142262,-0.013002337,0.0072958847,0.0072957836,-0.0071131904
0.2600962,0.70970714,1.8740933,0.1142262,-0.013002337,0.0072958847,-0.016429882,-0.0071131904
0.5475857,2.1370401,0.99094933,0.1142262,-0.013002337,0.0072958847,0.0038618743,-0.0071131904
0.5174998,1.8080122,-2.3870544,0.1142262,-0.013002337,0.0072958847,0.008355401,-0.0071131904
0.25667974,1.5733773,0.6735014,0.1142262,-0.013002337,0.0072958847,-0.0023679845,-0.0071131904
0.5148732,1.5609474,2.8669145,0.1142262,-0.013002337,0.0072958847,0.0091576595,-0.0071131904
0.50433975,2.4719613,-0.80706203,0.1142262,-0.013002337,0.0072958847,-0.003542401,-0.0071131904
0.39129978,1.122576,1.778019,0.1142262,-0.013002337,0.0072958847,0.0028336802,-0.0071131904
0.19850601,0.6764798,-2.3272202,0.1142262,-0.013002337,0.0072958847,-0.022351267,-0.0071131904
0.17022571,1.7407628,-1.7371501,0.1142262,-0.013002337,0.0072958847,-0.012724306,-0.0071131904
0.73164755,2.3058066,1.688913,0.1142262,-0.013002337,0.0072958847,0.0028510876,-0.0071131904
0.37712714,1.6224018,-2.8390179,0.1142262,-0.013002337,0.0072958847,0.006720204,-0.0071131904
0.56273043,2.1493974,1.8757821,0.1257784,-0.00033360388,-0.0024633515,0.0034369342,0.018544106
0.39833555,1.3796095,-2.609219,0.1257784,-0.00033360388,-0.0024633515,0.0074510425,0.018544106
0.43704894,1.1563841,-1.8079624,0.1257784,-0.00033360388,-0.0024633515,0.005562853,0.018544106
0.36046594,1.3543279,-0.040562246,0.1257784,-0.00033360388,-0.0024633515,0.005543709,0.018544106
0.43410915,2.5974638,-1.1579779,0.1257784,-0.00033360388,-0.0024633515,-0.009489104,0.018544106
0.4360411,1.7614069,-2.1759288,0.1257784,-0.00033360388,-0.0024633515,0.0080491975,0.018544106
0.56174296,1.6117771,0.2371323,0.1257784,-0.00033360388,-0.0024633515,0.007895559,0.018544106
0.40474182,3.0081196,-2.068757,0.1257784,-0.00033360388,-0.0024633515,-0.022384696,0.018544106
0.621333,1.9788194,0.040738393,0.1257784,-0.00033360388,-0.0024633515,0.0046119317,0.018544106
0.41136977,1.2966404,1.9103998,0.1257784,-0.00033360388,-0.0024633515,0.0068005733,0.018544106
0.57311624,2.2284338,0.7843601,0.1257784,-0.00033360388,-0.0024633515,0.002484139,0.018544106
0.41212088,0.6338773,-1.5476663,0.1257784,-0.00033360388,-0.0024633515,-0.008029787,0.018544106
0.5850267,1.396468,-2.8548374,0.1257784,-0.00033360388,-0.0024633515,0.0068943426,0.018544106
0.557332,1.6206455,-3.1329398,0.1257784,-0.00033360388,-0.0024633515,0.00810577,0.018544106
0.69114465,2.2212856,1.6310276,0.1257784,-0.00033360388,-0.0024633515,0.002717249,0.018544106
0.38690186,2.581606,1.1421658,0.1257784,-0.00033360388,-0.0024633515,-0.011641692,0.018544106
0.6879041,0.9225568,1.6292031,0.1257784,-0.00033360388,-0.0024633515,0.0028472356,0.018544106
0.5017481,0.33348995,2.2241464,0.1257784,-0.00033360388,-0.0024633515,-0.01098375,0.018544106
0.40528122,0.23760638,-0.33065677,0.1257784,-0.00033360388,-0.0024633515,-0.020705946,0.018544106
0.4967922,1.0846064,0.6791564,0.1257784,-0.00033360388,-0.0024633515,0.0049994346,0.018544106
0.6737372,0.9110713,-2.761079,0.1257784,-0.00033360388,-0.0024633515,0.0024681035,0.018544106
0.6418415,0.93798953,1.9238036,0.1257784,-0.00033360388,-0.0024633515,0.0030184314,0.018544106
0.5782598,0.8208916,-1.5129399,0.1257784,-0.00033360388,-0.0024633515,0.0014427938,0.018544106
0.44536084,1.244309,-2.9770074,0.1257784,-0.00033360388,-0.0024633515,0.00709597,0.018544106
0.4140642,1.5488605,0.7093005,0.1257784,-0.00033360388,-0.0024633515,0.0083576925,0.018544106
0.53279644,2.2675393,0.33050817,0.1257784,-0.00033360388,-0.0024633515,0.001427792,0.018544106
0.3521312,2.1287835,1.1971093,0.1257784,-0.00033360388,-0.0024633515,-0.0013598427,0.018544106
0.3594583,1.201045,2.9121597,0.1257784,-0.00033360388,-0.0024633515,0.0035607424,0.018544106
0.5801969,0.6692175,0.94343513,0.1257784,-0.00033360388,-0.0024633515,-0.00056131,0.018544106
0.50560814,0.7464712,2.392454,0.1177767,-0.004301974,0.0031675857,-0.0018540015,-0.006327482
0.357115,0.53753877,2.7974598,0.1177767,-0.004301974,0.0031675857,-0.015108826,-0.006327482
0.30837363,2.4962595,2.7141137,0.1177767,-0.004301974,0.0031675857,-0.014294736,-0.006327482
0.56497824,0.74479413,-1.6821164,0.1177767,-0.004301974,0.0031675857,-0.00018825289,-0.006327482
0.5534653,1.4961536,-2.7377546,0.1177767,-0.004301974,0.0031675857,0.008451527,-0.006327482
0.7113284,1.0347629,1.9264697,0.1177767,-0.004301974,0.0031675857,0.0027473029,-0.006327482
0.7777041,0.8979978,-2.7738442,0.1177767,-0.004301974,0.0031675857,0.0023219427,-0.006327482
0.59972435,2.2698178,0.96723664,0.1177767,-0.004301974,0.0031675857,0.0022021495,-0.006327482
0.41959757,1.6798434,1.362417,0.1177767,-0.004301974,0.0031675857,0.00792796,-0.006327482
