x,y,z,u_x,u_y,u_z,F_i,F_true
0.162426,0.062100098,0.4071887,0.1338271,-0.0043721898,0.009799557,0.007095661,0.014405308
-0.4708727,-0.28467965,-0.4725026,0.1338271,-0.0043721898,0.009799557,0.0016744845,0.014405308
-0.007049366,-0.46745664,0.23974247,0.1338271,-0.0043721898,0.009799557,0.0074191466,0.014405308
0.2568297,-0.19278546,-0.34943318,0.1338271,-0.0043721898,0.009799557,0.0028219596,0.014405308
-0.4417168,-0.26462877,-0.046246722,0.1338271,-0.0043721898,0.009799557,-0.0045603737,0.014405308
0.2723999,-0.37466863,-0.3231471,0.1338271,-0.0043721898,0.009799557,0.0038300008,0.014405308
0.07812705,-0.19490385,0.040598772,0.1338271,-0.0043721898,0.009799557,-0.007985789,0.014405308
-0.4891917,-0.115053944,0.08188134,0.1338271,-0.0043721898,0.009799557,-0.010824833,0.014405308
-0.4626136,-0.03406256,-0.13735299,0.1338271,-0.0043721898,0.009799557,-0.013395764,0.014405308
0.3563179,-0.0062987283,0.17195447,0.1338271,-0.0043721898,0.009799557,-0.013497373,0.014405308
-0.03626272,0.27763426,0.20213112,0.1338271,-0.0043721898,0.009799557,0.006437212,0.014405308
-0.4471365,0.06257256,0.32078123,0.106511,-0.00013362514,-1.399716e-05,-0.0045180097,0.0016150159
0.35194,0.29297468,-0.19848156,0.106511,-0.00013362514,-1.399716e-05,-0.00087212026,0.0016150159
-0.09560111,-0.39337945,-0.27585962,0.106511,-0.00013362514,-1.399716e-05,0.0087468475,0.0016150159
0.433632,0.037550896,0.4405957,0.106511,-0.00013362514,-1.399716e-05,0.0020175874,0.0016150159
-0.03718714,0.42970073,-0.24936545,0.106511,-0.00013362514,-1.399716e-05,0.008839279,0.0016150159
0.227627,0.071095034,-0.13023439,0.106511,-0.00013362514,-1.399716e-05,-0.022419551,0.0016150159
-0.3528877,-0.3915697,0.23717175,0.106511,-0.00013362514,-1.399716e-05,0.0025392417,0.0016150159
0.2816019,0.0643807,0.37807605,0.106511,-0.00013362514,-1.399716e-05,0.002746597,0.0016150159
0.3662087,-0.119409665,-0.15021288,0.106511,-0.00013362514,-1.399716e-05,-0.013388559,0.0016150159
0.1172468,0.34122062,0.29250503,0.106511,-0.00013362514,-1.399716e-05,0.006536443,0.0016150159
0.2220201,-0.4904803,-0.18948755,0.106511,-0.00013362514,-1.399716e-05,0.006232202,0.0016150159
-0.4327913,-0.23709281,-0.26463717,0.106511,-0.00013362514,-1.399716e-05,-0.0031281486,0.0016150159
0.04815585,-0.32548332,-0.15846282,0.106511,-0.00013362514,-1.399716e-05,0.0077938735,0.0016150159
-0.2742147,-0.27562582,0.11119864,0.106511,-0.00013362514,-1.399716e-05,-0.0041806214,0.0016150159
-0.1105976,-0.2261827,-0.016248532,0.106511,-0.00013362514,-1.399716e-05,-0.0070199333,0.0016150159
-0.1870205,0.15732943,-0.507276,0.106511,-0.00013362514,-1.399716e-05,0.0061719175,0.0016150159
0.1933168,0.2766999,-0.0635439,0.106511,-0.00013362514,-1.399716e-05,-0.0026096795,0.0016150159
0.4971553,0.21606454,-0.37749085,0.106511,-0.00013362514,-1.399716e-05,0.0006421581,0.0016150159
0.439023,-0.485547,0.0079813,0.106511,-0.00013362514,-1.399716e-05,0.0003502965,0.0016150159
-0.495308,-0.06498185,0.23021153,0.106511,-0.00013362514,-1.399716e-05,-0.008580005,0.0016150159
0.3477704,0.45257968,0.11121817,0.106511,-0.00013362514,-1.399716e-05,0.0027149338,0.0016150159
0.4319299,-0.3303322,0.32127902,0.106511,-0.00013362514,-1.399716e-05,0.0031164214,0.0016150159
-0.4887518,0.14795694,-0.22382286,0.106511,-0.00013362514,-1.399716e-05,-0.006349614,0.0016150159
0.2330476,-0.0717044,0.5137021,0.106511,-0.00013362514,-1.399716e-05,0.0057454277,0.0016150159
-0.4420695,0.37704575,0.31058583,0.106511,-0.00013362514,-1.399716e-05,0.001918152,0.0016150159
-0.4756471,-0.5373486,-0.029422313,0.106511,-0.00013362514,-1.399716e-05,-0.00064221397,0.0016150159
-0.1905834,-0.22388375,-0.18509124,0.106511,-0.00013362514,-1.399716e-05,-0.0015037842,0.0016150159
0.4084955,0.24735576,0.21644413,0.106511,-0.00013362514,-1.399716e-05,-0.003519659,0.0016150159
-0.08441865,0.5857227,0.050823614,0.106511,-0.00013362514,-1.399716e-05,0.00809351,0.0016150159
0.4736999,0.23937401,-0.28465703,0.1291789,0.0044242246,-0.0037177955,0.00010429695,0.026404006
0.01379446,-0.18963388,0.12933587,0.1291789,0.0044242246,-0.0037177955,-0.0031063594,0.026404006
0.2995594,0.082626864,-0.45796442,0.1291789,0.0044242246,-0.0037177955,0.0030480735,0.026404006
-0.3774283,0.5374149,-0.0014084578,0.1291789,0.0044242246,-0.0037177955,0.003557764,0.026404006
-0.2714725,-0.12411283,0.53362745,0.1291789,0.0044242246,-0.0037177955,0.0052618682,0.026404006
-0.01929555,-0.27884656,-0.33818978,0.1291789,0.0044242246,-0.0037177955,0.007825777,0.026404006
-0.3683727,-0.279933,0.5117894,0.1291789,0.0044242246,-0.0037177955,0.0020573772,0.026404006
-0.3232397,-0.56284887,0.020030394,0.1291789,0.0044242246,-0.0037177955,0.0044856854,0.026404006
-0.4086968,0.2817445,-0.0148163885,0.1291789,0.0044242246,-0.0037177955,-0.0053320676,0.026404006
0.3102088,-0.052138552,0.35949057,0.1291789,0.0044242246,-0.0037177955,0.00016876683,0.026404006
0.151291,-0.14540482,-0.4476058,0.1291789,0.0044242246,-0.0037177955,0.007626217,0.026404006
-0.2240448,0.2855095,-0.19627021,0.1291789,0.0044242246,-0.0037177955,0.00300581,0.026404006
-0.3035013,-0.16221859,-0.37963837,0.1291789,0.0044242246,-0.0037177955,0.002926318,0.026404006
-0.4892236,-0.4179588,0.2250307,0.1291789,0.0044242246,-0.0037177955,0.0031615533,0.026404006
0.1511582,0.23324823,-0.24739903,0.1291789,0.0044242246,-0.0037177955,0.004700605,0.026404006
0.107225,-0.35138857,0.0214549,0.1291789,0.0044242246,-0.0037177955,0.0048563294,0.026404006
-0.147717,-0.045024052,-0.28409833,0.1291789,0.0044242246,-0.0037177955,0.0011893995,0.026404006
0.3166006,-0.14694162,0.14055584,0.1291789,0.0044242246,-0.0037177955,-0.012934387,0.026404006
-0.05584844,0.21000779,-0.00043924153,0.1291789,0.0044242246,-0.0037177955,-0.0066308156,0.026404006
-0.4117028,0.09803816,-0.056602325,0.1291789,0.0044242246,-0.0037177955,-0.015161376,0.026404006
0.3947684,0.109302774,-0.16457024,0.1291789,0.0044242246,-0.0037177955,-0.011485312,0.026404006
0.1219027,-0.23778012,-0.09666486,0.1291789,0.0044242246,-0.0037177955,-0.0012727603,0.026404006
0.3362931,0.46813542,-0.015325308,0.1291789,0.0044242246,-0.0037177955,0.0030460097,0.026404006
0.173818,-0.52922046,-0.031250402,0.1291789,0.0044242246,-0.0037177955,0.007605076,0.026404006
-0.0736333,0.29128662,-0.32065573,0.1291789,0.0044242246,-0.0037177955,0.00747047,0.026404006
-0.119948,-0.22175741,-0.11466013,0.1291789,0.0044242246,-0.0037177955,-0.0029894784,0.026404006
0.4009236,-0.33089894,0.30120784,0.1291789,0.0044242246,-0.0037177955,0.003283292,0.026404006
0.2122157,0.34838137,-0.09670849,0.1291789,0.0044242246,-0.0037177955,0.002756657,0.026404006
0.04153293,-0.05480221,0.4938128,0.1291789,0.0044242246,-0.0037177955,0.008745,0.026404006
0.3702237,0.4603431,-0.14718199,0.1180629,-0.0032085807,0.0043420275,0.0025849175,-0.020328688
0.17629,-0.31274712,0.27729988,0.1180629,-0.0032085807,0.0043420275,0.0073874667,-0.020328688
0.403096,-0.073349714,0.13980898,0.1180629,-0.0032085807,0.0043420275,-0.014729276,-0.020328688
0.3776531,-0.07234374,-0.2919604,0.1180629,-0.0032085807,0.0043420275,-0.0045624077,-0.020328688
0.04271037,-0.30899894,-0.3147281,0.1180629,-0.0032085807,0.0043420275,0.008438993,-0.020328688
-0.05467185,0.054109916,0.41130668,0.1180629,-0.0032085807,0.0043420275,0.007720027,-0.020328688
0.306255,-0.11754045,0.41979438,0.1180629,-0.0032085807,0.0043420275,0.002521079,-0.020328688
-0.3132888,-0.6156362,-0.13296084,0.1180629,-0.0032085807,0.0043420275,0.002750041,-0.020328688
-0.2738373,0.25104406,-0.29623246,0.1180629,-0.0032085807,0.0043420275,0.0018578693,-0.020328688
0.3842374,-0.033436775,0.5560218,0.1180629,-0.0032085807,0.0043420275,0.002813954,-0.020328688
-0.4170071,-0.34741515,-0.121818274,0.1180629,-0.0032085807,0.0043420275,-0.00066327676,-0.020328688
-0.4629733,-0.21727689,-0.34715173,0.1180629,-0.0032085807,0.0043420275,-0.0018634424,-0.020328688
0.03484728,-0.18935773,0.13211599,0.1180629,-0.0032085807,0.0043420275,-0.001856152,-0.020328688
0.003273023,0.06830408,-0.17253426,0.1180629,-0.0032085807,0.0043420275,-0.0120645445,-0.020328688
0.246866,0.14601102,0.08866911,0.1180629,-0.0032085807,0.0043420275,-0.015693523,-0.020328688
0.3309812,-0.36494055,-0.24676001,0.1180629,-0.0032085807,0.0043420275,0.0020948574,-0.020328688
0.1103049,-0.34801275,-0.15954536,0.1180629,-0.0032085807,0.0043420275,0.007188875,-0.020328688
-0.09944813,0.4536293,-0.034615785,0.1180629,-0.0032085807,0.0043420275,0.0064503364,-0.020328688
-0.1806286,-0.05920671,0.6050713,0.1180629,-0.0032085807,0.0043420275,0.0073057227,-0.020328688
-0.2901259,-0.010970119,0.12736711,0.1180629,-0.0032085807,0.0043420275,-0.021457013,-0.020328688
-0.3025061,0.35733467,0.2608958,0.1180629,-0.0032085807,0.0043420275,0.0030007437,-0.020328688
0.3969741,0.11190507,0.14934662,0.1180629,-0.0032085807,0.0043420275,-0.011640279,-0.020328688
-0.1858525,0.31495342,0.054315716,0.1180629,-0.0032085807,0.0043420275,0.00013537705,-0.020328688
0.01930891,0.5894882,0.09128749,0.1180629,-0.0032085807,0.0043420275,0.009232648,-0.020328688
0.2049952,-0.23151587,-0.09139785,0.1180629,-0.0032085807,0.0043420275,-0.004790373,-0.020328688
-0.4356743,0.21082737,-0.42583728,0.1180629,-0.0032085807,0.0043420275,0.0012015384,-0.020328688
-0.1459321,-0.23079592,-0.022403665,0.1180629,-0.0032085807,0.0043420275,-0.0067304336,-0.020328688
0.2996494,-0.55714804,-0.23159708,0.1180629,-0.0032085807,0.0043420275,0.005023353,-0.020328688
-0.3606815,0.48738754,0.13061258,0.1180629,-0.0032085807,0.0043420275,0.0037447587,-0.020328688
-0.2854905,0.1553485,0.4413401,0.124838,-0.004367472,0.009569989,0.0040597245,-0.014401088
0.1797194,0.048237115,0.35136366,0.124838,-0.004367472,0.009569989,0.005348861,-0.014401088
-0.4577007,0.26782238,-0.35116372,0.124838,-0.004367472,0.009569989,-2.7332455e-05,-0.014401088
0.3107711,0.31105983,0.14607336,0.124838,-0.004367472,0.009569989,-0.00029314868,-0.014401088
0.001809182,-0.2106048,0.08237922,0.124838,-0.004367472,0.009569989,-0.002840612,-0.014401088
0.1240462,0.61732846,-0.2024745,0.124838,-0.004367472,0.009569989,0.005595807,-0.014401088
-0.4983857,0.014630351,0.053744107,0.124838,-0.004367472,0.009569989,-0.013853675,-0.014401088
0.4008994,0.012233261,0.14144889,0.124838,-0.004367472,0.009569989,-0.0144700445,-0.014401088
-0.02676191,0.12976982,0.55786365,0.124838,-0.004367472,0.009569989,0.006947808,-0.014401088
0.05462978,0.042194307,-0.3266331,0.124838,-0.004367472,0.009569989,0.0048219375,-0.014401088
0.3598777,0.19534342,-0.2051838,0.124838,-0.004367472,0.009569989,-0.004986236,-0.014401088
-0.1839358,0.14120293,0.14304696,0.124838,-0.004367472,0.009569989,-0.011729848,-0.014401088
-0.1418325,-0.14820483,-0.5303595,0.124838,-0.004367472,0.009569989,0.006776573,-0.014401088
0.1579738,-0.39231837,-0.008856416,0.124838,-0.004367472,0.009569989,0.0052603707,-0.014401088
0.009060291,0.46679968,0.1762227,0.124838,-0.004367472,0.009569989,0.009947583,-0.014401088
0.4551387,-0.29013598,0.32000414,0.124838,-0.004367472,0.009569989,0.002962254,-0.014401088
-0.3064873,0.3001581,0.30953985,0.124838,-0.004367472,0.009569989,0.0029024705,-0.014401088
0.05292624,-0.03341643,0.18473926,0.124838,-0.004367472,0.009569989,-0.008654309,-0.014401088
-0.2764898,0.16269082,-0.44256923,0.124838,-0.004367472,0.009569989,0.0039286595,-0.014401088
-0.3941224,0.039921783,-0.14757213,0.124838,-0.004367472,0.009569989,-0.015069727,-0.014401088
-0.458532,0.37894762,0.07427809,0.124838,-0.004367472,0.009569989,-0.0011488944,-0.014401088
-0.2960361,-0.15148285,-0.3149678,0.124838,-0.004367472,0.009569989,-0.00084201247,-0.014401088
0.3904391,-0.3861937,0.08917908,0.124838,-0.004367472,0.009569989,-0.0002856925,-0.014401088
-0.04936861,0.21085095,-0.39504823,0.124838,-0.004367472,0.009569989,0.007958293,-0.014401088
-0.487223,-0.038420096,0.29542854,0.124838,-0.004367472,0.009569989,-0.004879106,-0.014401088
0.1128311,0.5418228,-0.03281361,0.124838,-0.004367472,0.009569989,0.0069768187,-0.014401088
-0.07204892,0.109075665,-0.24307227,0.124838,-0.004367472,0.009569989,-0.0018958692,-0.014401088
-0.1384969,-0.14811578,-0.1806353,0.124838,-0.004367472,0.009569989,-0.0067390613,-0.014401088
-0.1941014,-0.3961488,-0.26382193,0.124838,-0.004367472,0.009569989,0.007226117,-0.014401088
-0.3544929,-0.50072193,-0.11272369,0.1029347,0.0050071413,0.0026911292,0.0017192923,-0.0070879925
-0.2677456,-0.02156061,0.43590534,0.1029347,0.0050071413,0.0026911292,0.0032702647,-0.0070879925
0.06589817,-0.09414329,-0.2300469,0.1029347,0.0050071413,0.0026911292,-0.002094444,-0.0070879925
-0.4703414,0.21741492,-0.15035035,0.1029347,0.0050071413,0.0026911292,-0.0069327466,-0.0070879925
-0.2381024,-0.47022176,0.15926659,0.1029347,0.0050071413,0.0026911292,0.004813742,-0.0070879925
-0.2228543,0.26036996,0.2049342,0.1029347,0.0050071413,0.0026911292,0.00053699315,-0.0070879925
0.3491954,0.17912541,-0.5914479,0.1029347,0.0050071413,0.0026911292,0.0008985251,-0.0070879925
0.1779543,-0.24424669,-0.104076676,0.1029347,0.0050071413,0.0026911292,-0.0026462078,-0.0070879925
-0.2372471,0.4414689,-0.15881822,0.1029347,0.0050071413,0.0026911292,0.0053958967,-0.0070879925
-0.4225599,0.17355907,-0.626141,0.1029347,0.0050071413,0.0026911292,0.004249571,-0.0070879925
-0.3776122,-0.33317697,-0.096978806,0.1029347,0.0050071413,0.0026911292,-0.0015874766,-0.0070879925
0.3092172,0.2094259,-0.0035311282,0.1029347,0.0050071413,0.0026911292,-0.012582749,-0.0070879925
0.4745256,-0.4126758,-0.03652364,0.1029347,0.0050071413,0.0026911292,-0.0016947687,-0.0070879925
0.1197169,0.051156193,0.42381555,0.1029347,0.0050071413,0.0026911292,0.0076825544,-0.0070879925
-0.2458639,-0.0657545,-0.14786316,0.1029347,0.0050071413,0.0026911292,-0.018510984,-0.0070879925
0.4008998,-0.287126,0.46496835,0.1029347,0.0050071413,0.0026911292,0.0032997206,-0.0070879925
0.3444185,0.16838285,-0.3212273,0.1029347,0.0050071413,0.0026911292,0.00025180355,-0.0070879925
-0.4675381,-0.33550563,0.06671516,0.1029347,0.0050071413,0.0026911292,-0.0036387816,-0.0070879925
-0.4938627,-0.14452392,-0.45810217,0.1029347,0.0050071413,0.0026911292,5.2878633e-05,-0.0070879925
0.2571728,-0.011938244,-0.32488063,0.1029347,0.0050071413,0.0026911292,-0.0007738359,-0.0070879925
0.1126964,0.058163077,-0.36200258,0.1029347,0.0050071413,0.0026911292,0.005430069,-0.0070879925
0.4204092,-0.05877489,0.47556013,0.1029347,0.0050071413,0.0026911292,0.0012688302,-0.0070879925
0.3971264,0.35525241,-0.011042535,0.1029347,0.0050071413,0.0026911292,-0.0025648847,-0.0070879925
0.4689267,0.07463922,0.25201315,0.1029347,0.0050071413,0.0026911292,-0.0047576465,-0.0070879925
0.3449429,-0.60763144,-0.18759795,0.1029347,0.0050071413,0.0026911292,0.0045545995,-0.0070879925
-0.3200317,0.24477878,-0.3201905,0.1029347,0.0050071413,0.0026911292,0.0008953847,-0.0070879925
-0.02308197,-0.3614663,-0.31286973,0.1029347,0.0050071413,0.0026911292,0.009019289,-0.0070879925
-0.2067321,0.64779663,0.15347096,0.1029347,0.0050071413,0.0026911292,0.007900149,-0.0070879925
-0.1878226,-0.16771576,0.007350594,0.1029347,0.0050071413,0.0026911292,-0.018604621,-0.0070879925
-0.3529422,0.33081672,-0.29574823,0.1050429,0.0027603882,0.00043249642,0.0025056899,0.0059416126
-0.08795353,-0.5587623,-0.05236052,0.1050429,0.0027603882,0.00043249642,0.007409293,0.0059416126
0.04401002,-0.025225982,0.4461631,0.1050429,0.0027603882,0.00043249642,0.008825578,0.0059416126
0.05440396,0.07607238,-0.5553096,0.1050429,0.0027603882,0.00043249642,0.006133333,0.0059416126
-0.07991954,0.06710899,-0.3403228,0.1050429,0.0027603882,0.00043249642,0.0044024456,0.0059416126
-0.459179,0.391052,0.18938437,0.1050429,0.0027603882,0.00043249642,0.0013924837,0.0059416126
-0.2869857,-0.21501389,-0.30506504,0.1050429,0.0027603882,0.00043249642,0.000100530684,0.0059416126
0.334527,0.22142428,-0.3489099,0.1050429,0.0027603882,0.00043249642,0.0022687763,0.0059416126
0.3773128,0.22611582,0.37157974,0.1050429,0.0027603882,0.00043249642,0.0009679282,0.0059416126
0.04150783,0.1621304,-0.0772597,0.1050429,0.0027603882,0.00043249642,-0.0116931405,0.0059416126
-0.3929967,0.53269905,0.14082147,0.1050429,0.0027603882,0.00043249642,0.0037811175,0.0059416126
-0.1347099,0.24728131,-0.47612837,0.1050429,0.0027603882,0.00043249642,0.007563127,0.0059416126
-0.0561828,0.058929358,0.19875805,0.1050429,0.0027603882,0.00043249642,-0.007957723,0.0059416126
0.4006807,-0.18419212,0.23156568,0.1050429,0.0027603882,0.00043249642,-0.005145617,0.0059416126
0.4664355,0.14474003,-0.5023429,0.1050429,0.0027603882,0.00043249642,0.00023323298,0.0059416126
0.2233,-0.20668924,0.48355752,0.1050429,0.0027603882,0.00043249642,0.0050300043,0.0059416126
-0.0002590513,-0.15591972,0.58139956,0.1050429,0.0027603882,0.00043249642,0.009027651,0.0059416126
0.1245368,0.44162697,0.0071469247,0.1050429,0.0027603882,0.00043249642,0.006502753,0.0059416126
0.4962561,0.57845056,0.09481655,0.1050429,0.0027603882,0.00043249642,0.0020829476,0.0059416126
-0.3749638,0.13160232,-0.35026586,0.1050429,0.0027603882,0.00043249642,-0.0013275687,0.0059416126
0.2057273,0.27735457,0.37841213,0.1050429,0.0027603882,0.00043249642,0.0047060307,0.0059416126
-0.1221715,-0.024467349,-0.13064769,0.1050429,0.0027603882,0.00043249642,-0.023019351,0.0059416126
0.4557344,-0.4518818,0.15353197,0.1050429,0.0027603882,0.00043249642,0.00081564486,0.0059416126
-0.307133,0.13197128,-0.1699956,0.1050429,0.0027603882,0.00043249642,-0.01023934,0.0059416126
-0.4445144,-0.37677127,0.1332748,0.1050429,0.0027603882,0.00043249642,-0.0010201223,0.0059416126
0.3772784,0.22087768,0.14672555,0.1050429,0.0027603882,0.00043249642,-0.0067372816,0.0059416126
-0.4751168,-0.35024226,-0.23741333,0.1050429,0.0027603882,0.00043249642,0.00021407008,0.0059416126
0.2786814,-0.3298325,-0.20401242,0.1050429,0.0027603882,0.00043249642,0.0020414516,0.0059416126
0.3447084,0.53678536,0.26294875,0.1050429,0.0027603882,0.00043249642,0.004138412,0.0059416126
-0.3659176,0.13238409,0.05621922,0.1367725,0.001446947,-0.0018980061,-0.016412549,5.0915532e-05
-0.02780274,-0.5135819,0.034462333,0.1367725,0.001446947,-0.0018980061,0.008884657,5.0915532e-05
0.1346892,0.1243491,0.17029724,0.1367725,0.001446947,-0.0018980061,-0.007941589,5.0915532e-05
-0.3584233,0.34810472,-0.19521026,0.1367725,0.001446947,-0.0018980061,0.002054453,5.0915532e-05
-0.4941741,-0.4358536,0.3056026,0.1367725,0.001446947,-0.0018980061,0.004951272,5.0915532e-05
0.2588995,-0.1386282,0.17464164,0.1367725,0.001446947,-0.0018980061,-0.010238823,5.0915532e-05
0.1233043,0.40547994,0.07402112,0.1367725,0.001446947,-0.0018980061,0.0072072074,5.0915532e-05
-0.2131673,0.105829075,0.10356006,0.1367725,0.001446947,-0.0018980061,-0.020716079,5.0915532e-05
0.2211971,-0.21920425,-0.5920231,0.1367725,0.001446947,-0.0018980061,0.00710129,5.0915532e-05
0.4109393,0.09510465,0.41293886,0.1367725,0.001446947,-0.0018980061,0.0024566967,5.0915532e-05
-0.1134185,-0.2066749,0.08966961,0.1367725,0.001446947,-0.0018980061,-0.0060373917,5.0915532e-05
0.1077607,0.27361512,-0.1003241,0.1367725,0.001446947,-0.0018980061,0.0019647945,5.0915532e-05
0.2622436,-0.297879,0.15570778,0.1367725,0.001446947,-0.0018980061,0.0013619363,5.0915532e-05
0.2922083,-0.358739,-0.018194035,0.1367725,0.001446947,-0.0018980061,0.00056230277,5.0915532e-05
0.04941958,-0.2152024,0.07163231,0.1367725,0.001446947,-0.0018980061,-0.003952671,5.0915532e-05
-0.11845,0.218163,0.4235862,0.1367725,0.001446947,-0.0018980061,0.0070725568,5.0915532e-05
0.02940577,-0.3311088,0.24411869,0.1367725,0.001446947,-0.0018980061,0.009062178,5.0915532e-05
-0.3490873,-0.32016253,-0.13841844,0.1367725,0.001446947,-0.0018980061,0.00029693916,5.0915532e-05
0.4478852,0.08252819,0.620322,0.1367725,0.001446947,-0.0018980061,0.0029504765,5.0915532e-05
-0.4138088,0.12121405,0.48246533,0.1367725,0.001446947,-0.0018980061,0.002432473,5.0915532e-05
-0.1118129,-0.31786522,0.3824971,0.1367725,0.001446947,-0.0018980061,0.007185405,5.0915532e-05
0.4758302,0.37257838,0.00791651,0.1367725,0.001446947,-0.0018980061,-0.0014852118,5.0915532e-05
0.3246427,0.24008895,0.5352243,0.1367725,0.001446947,-0.0018980061,0.0051582363,5.0915532e-05
0.4618804,0.40211084,0.24086213,0.1367725,0.001446947,-0.0018980061,0.00090536475,5.0915532e-05
-0.27022,-0.079311185,0.3274712,0.1367725,0.001446947,-0.0018980061,-0.00011507794,5.0915532e-05
0.4481122,0.24037275,0.34561858,0.1367725,0.001446947,-0.0018980061,0.00080202543,5.0915532e-05
0.2432758,-0.04182028,-0.19980136,0.1367725,0.001446947,-0.0018980061,-0.010748461,5.0915532e-05
-0.3894983,0.60906935,-0.10629666,0.1367725,0.001446947,-0.0018980061,0.0046375245,5.0915532e-05
0.4874945,-0.12862544,0.19145162,0.1367725,0.001446947,-0.0018980061,-0.0062871687,5.0915532e-05
-0.3286331,-0.1561785,0.4566459,0.127319,-0.0008402385,-0.0066887294,0.0026504807,0.022959812
-0.2216613,-0.19319859,0.044275604,0.127319,-0.0008402385,-0.0066887294,-0.012720179,0.022959812
-0.19463,0.0023541003,0.344524,0.127319,-0.0008402385,-0.0066887294,0.0018599629,0.022959812
0.1718499,-0.025110349,0.37423736,0.127319,-0.0008402385,-0.0066887294,0.0048659164,0.022959812
0.1392298,-0.51213956,0.10982689,0.127319,-0.0008402385,-0.0066887294,0.0070739985,0.022959812
-0.001935261,-0.25927627,0.3451637,0.127319,-0.0008402385,-0.0066887294,0.008474335,0.022959812
-0.1470677,0.17923245,0.42688838,0.127319,-0.0008402385,-0.0066887294,0.005918652,0.022959812
0.3296323,-0.23426007,-0.4368264,0.127319,-0.0008402385,-0.0066887294,0.0036555976,0.022959812
0.07760622,-0.3775756,-0.11307716,0.127319,-0.0008402385,-0.0066887294,0.0077997036,0.022959812
-0.3544819,0.022026554,-0.47549227,0.127319,-0.0008402385,-0.0066887294,0.0039398726,0.022959812
-0.4637836,-0.1775694,-0.1926103,0.127319,-0.0008402385,-0.0066887294,-0.0062150992,0.022959812
-0.1923085,0.1962454,-0.06189941,0.127319,-0.0008402385,-0.0066887294,-0.009218585,0.022959812
0.2189311,-0.07267034,-0.26724923,0.127319,-0.0008402385,-0.0066887294,-0.0018744916,0.022959812
-0.3812659,-0.34142405,-0.1709586,0.127319,-0.0008402385,-0.0066887294,0.0010642,0.022959812
-0.2058818,-0.2093963,0.21476236,0.127319,-0.0008402385,-0.0066887294,-0.00084668957,0.022959812
-0.3835059,0.23637253,0.35228726,0.127319,-0.0008402385,-0.0066887294,0.0011543855,0.022959812
-0.309524,0.20014204,0.20205756,0.127319,-0.0008402385,-0.0066887294,-0.004182853,0.022959812
0.2359648,0.13160542,-0.32599068,0.127319,-0.0008402385,-0.0066887294,0.003283484,0.022959812
0.3430522,0.085319266,-0.59764147,0.127319,-0.0008402385,-0.0066887294,0.00066302717,0.022959812
-0.1367421,-0.20312428,-0.27916068,0.127319,-0.0008402385,-0.0066887294,0.003415171,0.022959812
-0.3079707,0.18722522,-0.45702702,0.127319,-0.0008402385,-0.0066887294,0.0044766515,0.022959812
0.1112438,-0.08407922,0.1325885,0.127319,-0.0008402385,-0.0066887294,-0.018956143,0.022959812
0.4750157,0.08351585,-0.44869012,0.127319,-0.0008402385,-0.0066887294,0.0011760741,0.022959812
0.0391861,-0.00032179058,-0.53173697,0.127319,-0.0008402385,-0.0066887294,0.007063072,0.022959812
-0.06885034,-0.056594327,-0.32913345,0.127319,-0.0008402385,-0.0066887294,0.0058797766,0.022959812
0.1333972,0.5703889,0.057443276,0.127319,-0.0008402385,-0.0066887294,0.0077509433,0.022959812
0.02613969,0.29849294,-0.039605625,0.127319,-0.0008402385,-0.0066887294,0.0028773136,0.022959812
0.4500389,-0.08628021,0.08822648,0.127319,-0.0008402385,-0.0066887294,-0.013802029,0.022959812
-0.06325708,-0.45251077,0.11551137,0.127319,-0.0008402385,-0.0066887294,0.0075763837,0.022959812
0.3824065,-0.37739053,0.07375923,0.1423583,-0.008070424,0.0101358555,-8.0019236e-05,-0.08817766
0.2521228,0.4340064,0.21125174,0.1423583,-0.008070424,0.0101358555,0.005551435,-0.08817766
-0.1095468,-0.19678323,-0.44778094,0.1423583,-0.008070424,0.0101358555,0.0072766915,-0.08817766
0.3553048,-0.34203935,-0.11591856,0.1423583,-0.008070424,0.0101358555,-0.0005305782,-0.08817766
-0.01510672,0.2887928,-0.14476262,0.1423583,-0.008070424,0.0101358555,0.0054870136,-0.08817766
0.3492139,-0.4994631,-0.16633245,0.1423583,-0.008070424,0.0101358555,0.0037356243,-0.08817766
-0.2929729,-0.023888797,-0.4966518,0.1423583,-0.008070424,0.0101358555,0.004650723,-0.08817766
0.2874407,-0.20427477,0.047921915,0.1423583,-0.008070424,0.0101358555,-0.009821862,-0.08817766
0.2512518,0.1823261,0.23641935,0.1423583,-0.008070424,0.0101358555,-0.002118376,-0.08817766
0.151861,0.044480205,-0.17578042,0.1423583,-0.008070424,0.0101358555,-0.014989845,-0.08817766
0.07759775,-0.19409062,-0.2516329,0.1423583,-0.008070424,0.0101358555,0.0042049587,-0.08817766
-0.1381365,-0.077791534,0.20729932,0.1423583,-0.008070424,0.0101358555,-0.0046739522,-0.08817766
0.2079806,0.5450449,0.06418511,0.1423583,-0.008070424,0.0101358555,0.00711406,-0.08817766
0.4959059,-0.11004867,-0.17205103,0.1423583,-0.008070424,0.0101358555,-0.008960433,-0.08817766
0.239787,-0.08235304,-0.05760306,0.1423583,-0.008070424,0.0101358555,-0.025921613,-0.08817766
-0.3521955,0.08890137,-0.12830791,0.1423583,-0.008070424,0.0101358555,-0.015569016,-0.08817766
