Instance,RandomSeed,Nparticles,Nstokeslets,Phi,Radius,mu,uinf,LSres,u_avg,v_avg,w_avg,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,fx0,fy0,fz0
111,518855364,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,8.466948e-05,5.228061e-02,-6.266110e-03,-4.394122e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.944477e-01,4.597794e-02,-2.560150e-01,1.218921e-01,2.461020e-01,-2.182154e-01,-1.336619e-01,-2.776543e-01,-2.845551e-01,-4.284882e-01,-3.027718e-01,1.506242e-01,3.500468e-01,-3.812066e-01,-1.320491e-01,-3.903041e-01,3.268888e-01,4.948710e-01,3.378880e-01,2.276708e-02,-3.288435e-01,-1.037474e-01,1.046276e-01,3.232814e-01,-8.607065e-03,2.362965e-01,6.966011e-02,-2.473286e-01,-4.598812e-01,2.353809e-01,4.747948e-01,1.787216e-02,1.283760e-01,-4.927865e-01,-4.702867e-01,3.720638e-01,-2.430932e-01,4.220335e-01,-6.035491e-02,2.030321e-01,-3.002113e-01,1.127678e-01,-2.865494e-01,-2.259047e-02,-1.566031e-01,4.200768e-01,-4.699351e-01,4.113343e-01,-2.909427e-01,1.718242e-01,6.039827e-04,-2.407340e-02,4.865318e-01,-4.659062e-01,5.861560e-02,4.776431e-01,3.463254e-02,2.331955e-01,1.530893e-01,2.540173e-01,2.817290e-01,-3.420803e-01,-4.234526e-01,-5.832507e-02,-4.113509e-01,4.214171e-01,-4.567570e-01,3.275435e-01,-1.598958e-01,-3.712786e-01,3.976958e-01,1.987903e-01,-4.698415e-01,4.842869e-01,-4.806872e-01,4.485786e-01,3.064339e-01,-3.515604e-01,-3.691212e-01,4.607767e-02,4.578490e-01,4.854412e-01,-3.926798e-01,1.600246e-01,-1.876107e-01,1.925483e-01,-3.040191e-01,1.197464e-01,4.016015e-02,-3.208582e-03
112,5552310,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,6.837867e-05,3.926883e-02,-2.975757e-04,-2.787583e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.725507e-02,-6.957327e-02,2.777367e-01,1.808260e-01,-4.861957e-01,-3.517070e-01,-1.768617e-01,2.670031e-01,-2.332949e-01,6.287162e-02,-4.297156e-01,-2.866880e-02,3.330494e-01,-2.955719e-01,3.187390e-01,-3.288421e-01,-2.061269e-01,-4.074853e-01,-1.111959e-01,4.919451e-01,4.603298e-01,3.088793e-01,-3.627117e-01,-1.269546e-01,-1.898701e-01,1.809892e-01,1.743238e-01,-4.928342e-01,-2.079661e-01,-1.966533e-01,4.305362e-01,4.839701e-01,-4.757749e-01,2.381445e-01,4.744016e-01,-1.918101e-01,-4.693336e-02,-2.798622e-01,-2.225377e-01,-4.988136e-02,7.841442e-02,-4.924623e-01,-1.485207e-01,-4.967908e-01,-2.485783e-01,-3.452174e-01,-1.023468e-01,4.983944e-01,2.143749e-01,2.252713e-01,4.983827e-01,1.105777e-01,3.374997e-01,2.235026e-02,4.994907e-01,-4.289046e-01,-4.973038e-01,2.007221e-01,-5.226301e-02,-2.690253e-01,-3.570563e-01,4.692215e-01,-1.498652e-01,-4.658498e-01,4.842941e-02,2.150961e-01,-3.696766e-01,-2.719683e-01,4.373772e-02,3.374176e-01,1.855366e-01,-3.285646e-01,4.157625e-01,3.925838e-01,1.260935e-01,-2.483073e-01,4.839679e-01,-4.390498e-01,4.947685e-01,1.178881e-01,7.480184e-02,-2.043859e-01,-4.360629e-01,3.362355e-01,4.421885e-01,-1.430865e-01,-2.988130e-01,1.812003e-01,-1.021588e-02,3.912094e-02
113,537255069,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.216596e-05,3.959587e-02,9.285254e-04,1.708228e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.831808e-02,-2.661256e-01,2.533416e-01,-4.293713e-01,2.318494e-01,-1.033151e-01,4.138661e-01,3.465906e-02,3.576591e-01,4.543717e-01,3.461265e-01,3.487048e-01,2.937919e-01,-4.661380e-02,-2.458402e-02,-1.668119e-01,4.487794e-01,-2.968251e-01,1.047344e-01,3.142406e-01,4.913682e-01,-3.060274e-01,-3.543104e-01,-3.241668e-01,4.532541e-01,-3.471365e-01,4.928966e-01,-4.360497e-02,-2.581732e-01,-4.378119e-01,1.978588e-01,2.089415e-01,2.167650e-01,2.607741e-01,-4.173357e-01,5.591703e-02,4.754841e-01,9.450660e-02,1.050349e-01,-1.725338e-01,4.292608e-01,4.913152e-01,4.325671e-01,1.246453e-01,-1.956045e-01,-4.572737e-02,-2.900383e-01,-1.025014e-01,-2.796424e-01,8.624229e-02,-3.173563e-01,-3.267458e-01,3.709867e-01,2.391316e-01,-3.637224e-01,-2.071117e-01,-1.807945e-02,2.237862e-01,3.979169e-01,-4.276153e-03,3.829633e-02,-4.984675e-01,-2.576961e-01,3.004923e-01,4.526675e-01,-4.346551e-01,2.654816e-01,-2.014262e-01,4.262100e-01,-4.086437e-01,9.461815e-02,3.957878e-01,-4.574134e-01,-4.028696e-01,3.974800e-01,-5.760072e-02,-4.624476e-01,1.474697e-01,2.177217e-01,-1.701832e-02,-3.678970e-01,3.827484e-02,3.073671e-01,-2.755165e-01,4.087188e-01,-3.513251e-01,-1.756383e-01,1.155717e-01,-8.112442e-03,-6.200801e-03
114,598318082,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.474152e-05,5.301953e-02,-5.822956e-03,2.928839e-04,0.000000e+00,0.000000e+00,0.000000e+00,-2.072051e-01,4.116614e-01,2.387184e-01,4.232012e-01,4.927954e-01,-4.668856e-01,-6.207056e-02,-4.005765e-01,-4.456496e-01,-3.004433e-01,-9.530012e-02,5.161159e-02,-1.743864e-01,-3.307380e-01,-8.155196e-02,9.784444e-02,2.307947e-01,-2.173192e-01,3.028344e-01,-3.969320e-01,-4.019363e-01,4.735168e-01,8.440546e-03,1.279826e-01,2.633556e-01,-2.065829e-01,4.369610e-01,3.834766e-01,-1.766160e-01,-4.749296e-01,-4.883200e-01,-3.216494e-03,-2.412616e-01,4.236691e-01,-4.291173e-01,1.593027e-01,3.005301e-01,-9.556966e-02,-2.585421e-01,-4.297653e-01,3.271527e-01,1.586558e-01,-4.866234e-01,3.699353e-01,-2.523126e-01,2.338561e-02,-8.697103e-02,-3.271966e-01,4.527115e-02,4.367126e-01,3.242954e-01,-2.451587e-01,-4.968171e-01,3.041024e-01,-2.332924e-01,-6.316561e-02,-1.925074e-01,7.307974e-03,4.075045e-01,-3.680414e-01,3.395392e-01,2.204221e-01,-2.301488e-01,1.535883e-01,2.094886e-01,3.152060e-01,-2.611266e-01,3.530247e-02,-4.433025e-01,2.776929e-01,-1.532506e-01,1.970990e-01,-4.616052e-01,1.629628e-01,-1.777179e-02,3.686013e-01,-3.350007e-01,-1.670313e-01,-4.957458e-01,3.897835e-01,4.105326e-01,4.832711e-01,2.344048e-02,-1.529584e-01,2.675485e-01,2.840106e-01,1.654762e-02,4.911901e-02,-2.322986e-03,-3.571938e-02
115,292794925,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.923696e-05,4.526408e-02,1.852129e-03,-1.605114e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.263959e-01,3.838412e-01,-3.021661e-01,5.376287e-03,-3.915654e-01,2.100037e-01,-4.943773e-01,-3.223208e-01,-4.313914e-01,4.414231e-01,-1.773831e-01,2.680705e-01,2.227218e-01,3.962138e-02,4.095340e-01,-1.051933e-01,4.213756e-01,-3.165926e-01,2.245768e-01,-5.140039e-03,-9.745401e-02,-4.108374e-01,2.240887e-01,3.596713e-01,-3.740945e-02,-2.718375e-01,-4.965206e-01,-1.433466e-02,2.284229e-01,2.984495e-01,2.187820e-01,4.920624e-01,3.157208e-01,-2.293677e-01,4.225068e-03,3.670065e-01,-2.367412e-01,-4.544467e-01,-3.375726e-01,2.944828e-01,-4.138890e-01,-2.737782e-01,2.551982e-01,-3.737573e-01,1.394667e-01,-4.219647e-01,-2.121147e-01,3.138432e-01,2.371892e-01,1.573139e-01,-4.813004e-01,4.409855e-01,1.890432e-01,-4.190877e-02,-8.753293e-02,4.973416e-01,1.908835e-01,2.227010e-01,-2.294716e-01,-4.492716e-01,-3.961489e-01,-2.340692e-01,-3.268913e-03,9.531421e-02,-2.070262e-01,4.847826e-01,2.497572e-01,-1.080776e-01,1.243812e-01,-4.343382e-01,1.921923e-01,-1.870504e-01,-4.166197e-02,-2.995126e-01,-1.960803e-01,-3.358591e-01,4.585718e-01,1.438739e-01,2.113751e-01,3.392785e-01,-4.301212e-02,3.319219e-01,1.972245e-01,1.822556e-01,-2.036248e-01,1.107883e-01,6.051274e-02,7.062239e-02,-1.119701e-03,1.037054e-02
116,826395870,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.903009e-05,5.235208e-02,-1.151891e-03,2.854138e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.385356e-01,-5.775031e-02,-2.979793e-01,4.663665e-01,-3.887209e-02,2.348210e-01,-3.601105e-01,-4.210395e-01,-1.731430e-01,-1.198839e-02,-2.380861e-01,1.217425e-01,3.779672e-01,-4.567782e-01,-5.542865e-02,1.104662e-01,-3.081448e-01,-1.703904e-01,3.823532e-01,-2.010577e-01,-2.663084e-01,-3.755432e-01,4.552683e-01,-4.761747e-01,-2.507632e-01,-2.865231e-02,4.172127e-01,-1.620044e-02,-2.684295e-01,-4.087293e-01,2.155116e-01,3.363529e-01,-4.578489e-01,-4.116286e-02,3.159033e-01,-2.295562e-01,-5.928709e-02,4.873458e-01,-4.772629e-01,3.681632e-01,3.724326e-01,4.985585e-01,-2.344804e-01,3.196768e-01,-6.803540e-03,-4.998981e-01,-3.034934e-02,3.190704e-01,-2.169450e-01,-7.981805e-02,-3.504502e-01,1.200033e-01,1.596443e-01,3.190231e-01,-1.942663e-01,-1.821231e-01,-5.748596e-02,4.166750e-01,-2.099417e-01,4.096398e-01,2.308406e-01,9.179222e-02,-6.168947e-02,3.779988e-01,2.519729e-01,2.238274e-01,4.367184e-01,2.384434e-01,-6.642205e-02,4.699675e-01,4.660430e-01,-1.396522e-01,-1.426112e-01,3.424719e-01,3.332026e-01,4.578146e-01,1.741210e-01,-3.333046e-01,1.708892e-01,-1.490888e-01,3.901172e-01,2.977543e-01,-4.686053e-01,2.958902e-01,4.453349e-02,4.854174e-01,4.367259e-01,1.522240e-01,-2.579242e-02,1.345320e-02
117,638535582,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,4.313823e-05,4.368905e-02,-9.187663e-04,-1.698347e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.584468e-01,4.073810e-01,-3.496946e-01,3.226043e-01,-2.038158e-01,-3.601552e-01,-2.884752e-02,-2.512080e-01,-2.011813e-01,2.830529e-01,-4.348138e-01,5.859260e-02,-2.665370e-01,4.312241e-02,2.225262e-01,-4.794109e-01,2.305808e-01,1.224305e-01,2.382151e-01,-8.938374e-02,7.566263e-02,4.079958e-02,2.818918e-01,-3.474097e-01,2.105110e-01,-4.815123e-01,-2.512986e-01,-1.724863e-01,1.607365e-01,-3.641314e-01,1.984661e-01,4.420562e-01,2.686363e-01,-4.583538e-03,1.943607e-01,4.592889e-01,4.162386e-01,1.456845e-01,-1.686546e-01,-2.223660e-01,-3.242290e-01,7.366786e-02,-4.473542e-01,9.060901e-03,4.259886e-01,3.606988e-02,4.520857e-01,-8.417432e-02,-6.924776e-02,-2.211507e-01,4.963033e-01,-4.455498e-01,-4.796362e-01,-8.099718e-02,4.000627e-01,5.363182e-02,4.855080e-01,-3.699953e-01,3.095510e-02,-1.135675e-02,1.061256e-01,-5.963838e-02,-3.108727e-01,1.021046e-01,-1.442610e-01,3.166767e-01,-4.345361e-01,-3.358301e-01,-3.299616e-01,3.296415e-01,3.385303e-01,-3.342767e-01,-3.198811e-01,-2.066860e-01,4.520030e-01,-1.390088e-01,2.641633e-01,-5.422505e-02,1.157731e-01,-4.534622e-01,2.452048e-01,-4.194545e-01,2.716707e-01,3.664099e-01,-3.218286e-01,-8.763767e-02,-4.863053e-01,1.422991e-01,4.952368e-02,3.230321e-04
118,141553231,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.038548e-05,3.966048e-02,-1.162597e-03,1.020638e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.495506e-01,-4.061249e-01,4.375834e-01,-4.761124e-01,-1.459881e-02,-2.250814e-01,1.310072e-01,1.642984e-01,1.410957e-01,-1.956567e-01,4.908775e-01,-2.465082e-02,4.436413e-01,2.319009e-01,-3.383013e-01,-5.094740e-02,3.331511e-01,4.590412e-01,-4.321200e-01,4.256965e-01,1.268631e-01,-3.287657e-01,-3.648771e-01,-2.047012e-01,2.093487e-01,4.848636e-01,2.209500e-01,2.198563e-01,-1.171243e-01,-4.655151e-01,3.535343e-01,-2.231514e-01,2.312243e-02,-2.989235e-01,-1.063442e-01,-3.985673e-01,1.087661e-01,-4.292038e-01,-3.661128e-01,2.189143e-01,3.405538e-01,-4.476239e-01,3.128476e-01,1.311979e-01,3.132307e-01,6.874241e-02,-2.163848e-01,-9.935049e-02,4.393115e-01,4.728492e-01,7.843709e-02,-4.629372e-01,3.632321e-01,-3.256676e-01,3.361289e-01,4.449117e-02,-6.242468e-02,-2.012722e-01,-3.523788e-01,4.094298e-01,4.776281e-02,-4.314202e-01,7.496773e-02,4.540904e-01,1.744642e-03,4.930469e-01,-3.830293e-01,1.506383e-01,-4.093633e-01,-8.142885e-02,4.780186e-01,2.231941e-01,-4.341958e-01,-3.840786e-02,3.828248e-01,1.048231e-01,1.797910e-01,-2.992581e-01,4.171082e-01,-4.090703e-01,-3.700461e-01,-3.452886e-01,9.794624e-02,-2.712601e-02,-2.274721e-01,-4.547681e-01,6.422911e-02,1.093756e-01,1.577912e-02,-1.627778e-02
119,524701386,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,8.330471e-05,4.607995e-02,7.232421e-05,4.645134e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.033787e-02,4.009366e-01,-2.515842e-01,-2.162167e-02,-2.612848e-01,4.357383e-01,6.029861e-02,4.163984e-01,8.017762e-03,4.125147e-01,-2.975594e-01,-3.690059e-01,-2.458077e-01,4.896109e-01,1.192784e-01,2.157433e-01,-4.582819e-01,2.358588e-01,-4.622472e-01,7.637510e-02,1.392615e-01,-3.488265e-01,-4.797347e-01,3.712356e-01,3.530757e-01,2.961519e-01,-2.362504e-01,3.109856e-02,-3.274453e-01,-3.162891e-01,3.459039e-01,2.231748e-02,-2.789123e-01,1.261847e-01,1.930170e-01,3.708819e-01,-3.321591e-01,-1.712095e-01,1.405860e-01,4.509653e-01,5.440094e-02,3.770166e-01,-4.483426e-01,2.464590e-01,-3.928189e-01,4.738342e-01,3.266363e-01,3.044151e-02,-1.028685e-01,-5.763058e-02,-2.584224e-01,-3.371652e-01,1.255374e-01,4.242074e-01,-4.385941e-01,3.103390e-01,-4.976644e-02,2.855911e-01,-3.614755e-01,2.420580e-02,-4.630800e-01,-2.118481e-01,-2.100261e-01,-1.237486e-01,2.336355e-01,-6.610787e-02,1.514715e-01,4.635055e-01,-4.835190e-01,3.973693e-01,-1.916139e-01,2.075277e-01,8.368663e-02,2.092322e-01,1.346331e-01,-3.134078e-01,1.045605e-01,-2.169623e-01,2.786478e-01,-2.114525e-02,3.899568e-02,-2.429207e-01,-4.749266e-01,-3.959817e-01,-3.649863e-01,-3.918963e-01,-1.437943e-02,5.456759e-02,4.601760e-04,-5.879592e-03
120,459662131,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.545007e-05,4.392914e-02,-7.022859e-04,1.029128e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.482278e-01,-4.735755e-01,-4.974595e-01,-2.434262e-01,2.112205e-01,1.446136e-01,-3.148830e-01,1.953953e-01,-3.163111e-01,1.643587e-01,3.136651e-02,-4.475078e-01,-1.703751e-03,2.880630e-01,2.096068e-01,3.407938e-02,-4.628438e-01,-3.918578e-01,4.274502e-01,2.808700e-01,-1.133985e-01,3.396616e-02,-3.543370e-02,3.772332e-01,3.967370e-01,-2.547830e-01,-3.050228e-01,-3.983694e-01,-3.858196e-02,-4.666478e-01,-1.192287e-01,-3.322294e-01,-1.146010e-01,-3.444624e-01,-4.785330e-02,1.426153e-01,7.281900e-02,-3.746586e-01,2.642119e-01,-8.493342e-02,2.453944e-01,-1.881207e-01,-2.578307e-01,4.285945e-01,3.226739e-01,2.906037e-01,1.336479e-01,4.168040e-01,3.735316e-01,1.137566e-01,1.377638e-01,3.269631e-01,2.785855e-01,-3.508841e-01,-3.695540e-01,-3.313920e-01,2.568118e-01,-1.065341e-01,4.739673e-01,6.719349e-02,3.348051e-01,-1.652563e-01,-5.607983e-02,4.132360e-01,-3.882759e-01,2.846277e-01,-3.040200e-01,4.674175e-01,-1.057252e-01,6.618178e-02,4.396554e-01,-2.266165e-01,-3.277324e-01,-3.945874e-01,-2.580409e-01,-3.491651e-01,-5.084921e-02,4.794571e-01,-7.065450e-02,-1.143695e-01,-4.437573e-01,1.010478e-01,-4.599058e-01,-1.128352e-01,2.821397e-01,-1.731246e-01,4.139953e-01,1.723417e-01,7.201404e-03,2.050869e-02
121,51772211,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,1.317247e-05,4.343330e-02,1.671311e-03,-1.334938e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.656500e-01,4.333130e-01,7.237954e-02,-3.856138e-01,-1.678426e-01,2.146719e-01,4.818771e-01,-9.911311e-02,4.930806e-02,-3.287465e-01,-4.592603e-01,4.102242e-01,-1.365947e-01,-2.830509e-01,-4.882873e-01,1.816847e-01,2.648790e-01,-2.894868e-01,1.955120e-01,-1.399690e-01,4.349389e-01,2.969618e-01,3.936304e-01,1.532270e-01,4.400666e-02,2.620512e-01,6.432420e-02,2.603737e-01,-3.567690e-01,-2.467049e-01,-1.769861e-01,-4.133531e-01,1.507189e-01,-1.684509e-01,1.634901e-01,3.444697e-01,4.643563e-01,4.147829e-01,-3.025648e-01,-4.809362e-01,4.548960e-01,-4.961591e-01,1.630187e-02,-1.382966e-01,-3.539241e-01,-1.802556e-01,-8.685665e-02,-2.216027e-01,2.930626e-01,1.988653e-01,4.533363e-01,-1.982000e-01,1.429089e-01,4.904944e-02,-3.773783e-02,4.358625e-01,3.292952e-01,-4.988274e-01,-4.922223e-01,-4.170645e-01,2.209699e-01,-3.696399e-01,-4.914574e-01,4.456602e-01,-2.520509e-01,-4.225744e-01,-4.032959e-02,2.940011e-01,-4.038292e-01,-1.769197e-01,-4.033207e-01,-1.976328e-01,4.638734e-01,-2.620079e-01,3.997716e-01,-4.932267e-01,-1.839903e-01,-2.755568e-01,-4.138885e-01,3.835291e-02,-2.127382e-01,-1.882131e-01,2.070344e-01,-2.025693e-01,4.817485e-01,7.448016e-02,-3.844152e-01,1.263380e-01,1.517860e-02,-1.137607e-02
122,34350012,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,8.525579e-05,4.365167e-02,-9.570957e-04,1.024425e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.231187e-01,1.517575e-01,-4.689176e-01,-4.561776e-01,4.896191e-01,-2.230753e-01,-1.254171e-01,-3.971277e-01,3.792516e-01,-4.619758e-01,3.397726e-01,5.092653e-02,4.848038e-01,1.004132e-01,1.553211e-01,-4.163780e-01,-1.513367e-02,-4.042022e-03,3.647545e-01,3.420001e-01,2.745467e-01,-2.460414e-01,4.649793e-01,-3.640670e-01,4.871750e-01,4.641428e-01,-2.468049e-02,9.013322e-02,4.801960e-01,1.598512e-01,2.390956e-01,-4.446994e-01,-3.863583e-01,-3.634394e-01,2.090264e-01,3.046395e-01,3.960256e-01,1.154008e-01,4.920778e-01,-4.400671e-01,-2.303020e-01,-3.711640e-01,-1.516005e-01,-1.867706e-01,9.004679e-02,4.016871e-01,-2.545845e-01,-2.550335e-01,1.567952e-01,-3.878301e-01,3.636641e-01,-3.366819e-01,-1.154183e-01,2.814024e-01,-3.858754e-01,2.170343e-01,-3.831758e-01,-3.750517e-01,-3.726857e-01,3.221025e-01,2.593437e-01,7.707102e-02,-8.843787e-02,1.728270e-01,4.248540e-01,-1.982015e-01,3.463446e-02,1.709686e-01,-1.812825e-01,-3.627072e-02,4.754593e-01,-8.038950e-02,-4.242369e-02,2.953294e-01,3.571175e-01,3.607644e-01,-4.238461e-01,2.311310e-01,-3.090980e-01,-4.643094e-01,-2.825543e-01,1.720634e-01,1.900648e-01,3.859228e-01,4.477494e-01,-1.906323e-01,6.817091e-02,4.582628e-02,-7.139100e-03,1.501613e-02
123,923118705,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.448603e-05,4.009844e-02,-1.469822e-03,-2.791895e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.954284e-01,4.038391e-01,-4.532499e-02,-3.525383e-01,-4.079303e-01,3.800568e-01,3.892138e-01,-4.895978e-01,4.354210e-01,-4.224959e-01,-2.145206e-01,2.501666e-01,-1.959019e-01,-4.263165e-01,-1.855960e-01,2.153433e-01,2.963224e-01,-3.698673e-01,8.866826e-02,2.815123e-01,4.465328e-01,2.032119e-01,-3.265243e-01,-2.164091e-01,2.959644e-01,-8.773272e-02,3.685665e-01,3.922390e-01,-4.806258e-01,-4.456691e-01,4.932083e-01,-3.531697e-02,-1.996939e-01,4.198051e-01,-1.523207e-02,-4.877961e-01,2.685754e-01,1.789485e-01,2.604435e-01,-1.407437e-01,3.696214e-01,-2.015249e-01,-1.911545e-01,2.443167e-01,4.613325e-01,1.598907e-01,-3.867589e-01,1.296582e-02,3.574390e-01,1.339446e-02,-4.174111e-03,-2.786403e-01,-1.656326e-01,-9.672788e-02,-3.028043e-01,-2.028640e-03,-4.033856e-01,-3.562097e-02,-1.587627e-01,3.501050e-01,-2.925027e-01,1.727250e-01,1.347983e-01,-4.438409e-01,3.960502e-01,1.902500e-02,4.975020e-01,-3.426902e-01,2.390035e-02,-1.460563e-01,-1.581466e-01,-4.992918e-01,-4.873638e-01,1.647059e-01,-4.317107e-01,5.732129e-02,-3.696630e-01,-4.870518e-01,3.835858e-01,3.281934e-01,4.471358e-01,-4.496694e-01,-2.669008e-01,-4.873327e-01,4.209270e-01,2.908064e-01,-2.384507e-01,8.860633e-02,-1.106314e-02,-5.343699e-03
124,657216368,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.616293e-05,4.653112e-02,5.441622e-04,-9.375788e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.180410e-01,8.755758e-02,1.768273e-01,-1.757978e-01,6.198188e-02,1.587732e-01,-1.197312e-02,2.692931e-01,1.184830e-01,6.634699e-03,2.458219e-01,-4.562402e-01,3.770106e-01,-3.827908e-01,-2.971258e-01,3.171723e-01,3.687035e-01,3.798925e-01,-3.374244e-01,6.755337e-02,3.728727e-01,2.609506e-01,2.742579e-01,2.881759e-02,-7.719348e-02,-2.416470e-01,3.016564e-01,4.694019e-01,-1.643784e-01,1.052441e-02,-3.055789e-01,-2.499727e-01,-4.889616e-01,8.441102e-02,4.978048e-01,1.413055e-01,1.767294e-02,-1.887602e-02,4.606387e-01,1.112324e-01,-4.314865e-01,4.907968e-01,2.889483e-01,3.342534e-01,-2.530944e-01,-1.259094e-01,2.390177e-01,-1.771178e-01,4.247175e-02,4.539866e-01,4.266768e-01,-2.761915e-01,-2.802632e-01,1.734949e-01,-3.933766e-01,4.360163e-01,4.711623e-01,-3.051609e-01,5.370549e-02,-1.990916e-01,-4.746756e-01,-4.000570e-01,4.035714e-01,-3.725279e-01,3.422017e-01,4.040841e-02,2.580119e-01,-3.861827e-01,2.929702e-01,4.346703e-01,7.256657e-02,3.830534e-01,3.656261e-02,-4.387563e-01,-1.679420e-01,-2.868388e-01,-4.543341e-01,-1.589142e-01,1.110066e-01,-2.539361e-01,-4.934249e-01,2.688259e-01,-3.209921e-01,4.450612e-02,-4.528018e-01,2.930912e-01,2.773369e-01,1.613616e-01,2.183907e-02,-2.034072e-02
125,718041035,30,300,2.160000e-01,1.197884e-01,1.000000e+00,1.000000e+00,9.460749e-05,4.785443e-02,-4.549461e-03,1.316068e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.345433e-01,4.465539e-01,-3.838459e-01,-3.445654e-01,1.671761e-01,-2.311508e-01,-2.363952e-01,-4.002692e-01,-1.580119e-01,-1.870120e-01,-1.975068e-01,1.141765e-02,2.371783e-01,1.827649e-01,-3.010740e-01,-4.780323e-01,-1.983958e-01,4.125553e-01,-3.728200e-02,-1.938041e-01,4.648198e-01,2.364486e-01,-2.667549e-01,-4.790640e-02,-3.008673e-01,-6.259934e-02,-1.549092e-01,-3.217423e-01,4.500980e-01,-1.214348e-01,-2.507097e-01,1.495334e-01,4.536053e-01,2.212946e-01,-5.583078e-02,3.634205e-01,-9.407968e-02,4.968576e-01,-1.469228e-02,-4.416707e-01,-2.633990e-01,-3.336217e-01,-4.201685e-01,4.542995e-01,3.489551e-01,-3.831856e-01,-1.841232e-01,1.783662e-01,-3.879570e-01,3.085270e-01,6.146092e-02,-1.478466e-01,-2.446856e-01,-3.624396e-01,9.802049e-02,3.654036e-01,-4.321444e-01,4.662122e-01,-1.481632e-01,4.890814e-01,4.204163e-02,-4.959362e-01,2.435437e-01,-4.349751e-01,-4.763448e-01,9.388515e-02,-3.467850e-01,-4.063725e-01,3.152480e-01,5.463895e-02,-4.932703e-01,-4.809788e-01,-4.609781e-01,-2.972093e-03,-4.594456e-01,3.469982e-01,4.525548e-01,-4.152098e-01,2.238280e-01,2.391916e-01,4.209782e-01,4.071652e-01,-3.142875e-01,1.992695e-01,-1.002945e-01,4.925337e-01,-2.777058e-01,1.613818e-01,9.933415e-03,-3.615301e-02
