Instance,RandomSeed,Nparticles,Nstokeslets,Phi,Radius,mu,uinf,LSres,u_avg,v_avg,w_avg,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,fx0,fy0,fz0
105,932176063,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,8.259124e-05,3.122894e-02,2.592937e-03,-5.712821e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.140271e-01,2.359042e-01,-1.721504e-01,-1.342833e-01,-1.585546e-01,3.093161e-01,-1.934045e-01,-4.955282e-01,-4.881067e-01,-1.947819e-01,-4.411405e-01,3.339102e-01,1.467630e-01,-2.984916e-01,4.483157e-02,-2.854518e-02,4.271850e-01,9.056491e-02,-2.178570e-01,1.685083e-01,1.131921e-01,3.644025e-02,-2.526233e-01,-3.963413e-01,1.324291e-01,1.261521e-01,3.872389e-01,1.537271e-01,3.257445e-01,-9.654592e-02,-2.122918e-01,-6.348761e-02,-3.019294e-01,4.458560e-01,2.466451e-01,-4.527973e-01,4.915853e-01,4.881524e-01,-6.682192e-02,4.931049e-01,5.973882e-02,2.379627e-01,-3.286428e-01,4.885210e-01,4.345222e-01,-4.577283e-01,-6.191112e-02,4.576594e-01,-4.550356e-01,-2.879570e-01,1.539129e-01,4.873750e-01,-4.502329e-01,-3.449714e-01,-4.842652e-01,-4.033153e-01,-3.883750e-01,9.914298e-02,4.249200e-01,-3.905104e-01,2.806815e-01,3.453117e-01,2.636477e-01,-6.574434e-02,-4.865958e-01,2.094326e-02,3.166283e-01,-4.894890e-01,-7.617371e-02,2.226764e-01,-4.606477e-01,3.053131e-01,3.190794e-01,-1.662870e-01,2.474706e-01,-3.172694e-01,-4.205897e-01,-1.283769e-01,-4.882328e-01,4.316862e-01,3.588597e-02,-4.749787e-01,1.858726e-01,2.490798e-01,4.827658e-01,-8.054535e-02,-1.485116e-01,1.489601e-01,-9.557727e-04,2.675777e-02
106,914027105,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,6.730993e-05,2.216528e-02,-2.428575e-03,3.024216e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.122477e-01,4.931454e-01,3.279640e-01,3.617996e-01,-4.952443e-01,4.356410e-01,1.602894e-01,-4.694831e-01,-5.121592e-02,-4.223470e-01,-1.359624e-01,4.149954e-01,2.353000e-02,2.027608e-01,-2.706052e-01,2.731324e-01,-1.502457e-01,2.674038e-01,-4.155352e-01,4.917708e-01,1.771248e-02,-2.914998e-01,6.989776e-02,-4.774389e-01,-3.646026e-01,2.024235e-01,3.047201e-01,2.510386e-01,4.669638e-01,-2.340938e-01,4.437133e-01,-1.522722e-01,-1.644187e-02,2.632861e-01,-1.528322e-01,-3.931528e-01,-2.651459e-01,-8.841161e-02,-1.425535e-02,2.421104e-01,4.768106e-01,4.966330e-01,-5.638121e-02,8.802354e-02,4.250881e-01,3.533274e-01,2.982448e-01,6.649929e-02,-4.456073e-01,-4.050312e-01,-4.561782e-01,-1.488521e-01,-4.473262e-01,6.870576e-02,-3.734518e-02,-2.460693e-01,-3.573777e-01,-3.097235e-01,2.859828e-01,-2.214503e-01,3.059055e-01,2.250905e-01,3.481000e-01,6.135546e-02,4.993782e-01,1.363759e-02,-4.705675e-02,-4.479699e-01,4.264407e-01,1.210234e-01,-4.809146e-01,-4.403014e-01,-3.429097e-01,-3.982684e-01,-1.839258e-01,3.881358e-01,-4.037984e-01,-3.088870e-01,4.561265e-01,-4.696458e-01,-4.520037e-02,-3.274679e-01,4.592932e-01,-4.736948e-01,-4.997242e-01,4.023856e-01,4.849090e-01,1.612645e-01,7.045533e-03,-2.298237e-02
107,387752304,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,8.002081e-05,2.220767e-02,9.227386e-04,-2.839273e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.394484e-01,3.305760e-01,-4.599117e-01,-2.037414e-01,-4.744135e-01,-3.491144e-01,2.101604e-01,-1.404069e-01,3.543065e-01,-4.799260e-01,-3.081035e-01,2.169045e-01,2.751453e-01,-4.027679e-01,1.210959e-01,1.046924e-01,-4.609526e-01,-1.493532e-01,-8.613324e-02,-1.518815e-01,4.793056e-01,-3.675516e-01,1.016414e-01,3.328555e-01,3.354898e-02,-4.816628e-01,4.506360e-01,7.277432e-02,-6.680314e-02,-3.531745e-01,-7.739282e-02,3.822432e-01,1.840676e-01,2.959969e-01,1.922812e-01,4.441200e-01,4.343291e-01,-6.069645e-02,-2.107256e-02,3.638932e-01,3.851167e-01,1.714144e-01,-4.592884e-02,4.232831e-01,-4.506548e-01,3.249971e-01,4.463055e-01,-1.484298e-01,-2.414558e-01,-1.822042e-01,-4.424249e-02,3.749921e-01,1.406013e-01,-2.074866e-01,-1.525149e-02,1.366395e-01,3.681933e-01,-4.102838e-01,1.936071e-01,6.793793e-02,-4.282952e-01,4.614335e-01,-1.636237e-01,4.713000e-02,2.127290e-01,-2.067503e-01,-3.460751e-01,1.564222e-01,-2.367529e-01,-4.162043e-01,-1.744504e-01,-3.339549e-01,2.372715e-01,-3.006906e-01,-3.385895e-01,-4.710946e-01,4.789608e-01,4.850691e-01,3.715687e-01,-5.470846e-02,-4.279106e-01,-4.807145e-01,-1.057000e-01,4.963487e-01,4.423300e-01,-4.831253e-01,-4.966614e-01,1.257135e-01,3.124479e-02,-5.272114e-03
108,684429141,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,8.824358e-05,2.128062e-02,9.403126e-05,-4.493159e-04,0.000000e+00,0.000000e+00,0.000000e+00,-2.283664e-01,4.489851e-01,-3.568233e-01,-2.337666e-01,-4.473867e-01,-1.097717e-01,3.161625e-01,6.621911e-02,-4.977943e-02,-2.774721e-01,-2.699310e-01,3.615150e-01,4.757329e-02,-2.627823e-01,4.472756e-01,4.028245e-01,4.001286e-01,2.802875e-01,-4.615967e-01,1.603926e-01,-2.368175e-01,-2.071714e-01,1.376854e-01,-4.936418e-01,-1.936693e-01,1.075910e-01,2.070790e-01,2.441362e-01,2.669122e-01,-3.113555e-01,-4.126137e-01,4.615003e-01,3.427227e-01,-6.601988e-02,4.290831e-01,-9.620749e-02,2.491295e-02,-4.962674e-01,1.336975e-01,2.080620e-02,3.049379e-01,1.931624e-01,4.611256e-01,-4.231908e-01,-4.423159e-01,9.034408e-02,-4.155795e-01,-3.997868e-01,2.248360e-01,-5.944152e-02,-4.745054e-01,2.646168e-01,-2.109025e-01,-5.170496e-02,2.683770e-01,4.911591e-01,1.359056e-02,3.823355e-01,3.525913e-02,3.323084e-01,4.951043e-01,-3.800164e-01,1.498946e-01,-4.609971e-01,1.235518e-01,4.521761e-01,-4.618926e-01,-6.242383e-03,1.772082e-01,7.600481e-02,4.582908e-01,-4.783965e-01,5.075722e-02,3.199917e-01,4.905662e-01,-3.057082e-01,3.475665e-01,1.061951e-01,-2.710991e-01,-3.582455e-01,-4.372419e-01,-4.967657e-01,-3.912396e-01,1.930209e-01,4.935079e-01,-1.101270e-01,-3.510578e-01,1.342731e-01,1.384178e-02,5.146918e-02
109,271633628,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,2.914906e-05,2.731796e-02,1.094977e-03,-1.450238e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.443768e-02,3.066131e-01,-1.694780e-01,3.091513e-02,3.556515e-01,-4.492048e-01,8.530182e-02,-4.854353e-01,-4.453263e-01,-3.797269e-01,-1.759302e-01,-4.591081e-01,4.963585e-01,3.004373e-02,-3.168811e-01,9.584717e-02,-3.246328e-01,-1.960740e-03,-2.757307e-01,-4.346247e-01,-3.832567e-01,4.349193e-01,3.476401e-01,-1.006108e-01,1.749648e-01,1.313938e-01,2.451081e-01,-3.595892e-01,1.557166e-01,8.014866e-03,1.885711e-01,4.703255e-01,1.281549e-02,-3.185502e-01,-2.194490e-01,9.101943e-02,-2.020009e-01,1.343655e-01,-2.242424e-01,-4.357327e-01,-4.115517e-01,2.610568e-01,-4.555923e-01,3.066072e-01,2.348661e-01,-3.987183e-01,3.934531e-01,-3.750129e-01,-1.250457e-01,-2.968874e-01,3.311178e-01,1.975447e-01,-5.535138e-03,-3.778490e-01,-4.322465e-01,-4.706261e-01,-8.317427e-02,3.726677e-01,-3.838398e-01,-4.461081e-01,4.680073e-01,-4.578616e-01,3.526417e-01,-3.168701e-01,6.448620e-02,4.243347e-01,-2.175208e-01,-1.820351e-01,-1.907703e-01,4.229568e-01,4.147812e-02,1.379583e-01,-2.972694e-01,4.905838e-01,-4.568623e-02,4.042802e-01,3.090287e-01,2.289419e-01,-1.137113e-01,4.041222e-01,2.869238e-01,-1.716087e-01,2.359228e-02,-4.803149e-01,4.811486e-01,-2.890441e-01,-1.541656e-02,8.397348e-02,2.407638e-03,-1.415116e-02
110,544437678,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,5.780413e-05,2.089048e-02,8.492342e-04,-4.817404e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.022397e-01,-4.563348e-01,-3.124469e-03,4.807921e-01,1.476700e-01,1.087968e-01,-3.894037e-01,-1.581008e-01,-4.663366e-01,2.424690e-02,-3.882642e-01,-3.190181e-01,5.481787e-02,-4.006131e-01,4.919584e-01,-8.057476e-03,-2.292236e-01,2.435264e-01,-4.956053e-01,1.492294e-01,-4.525752e-01,2.142943e-01,1.125314e-01,4.737166e-01,-3.871547e-01,4.265081e-01,2.899892e-01,4.844911e-01,-4.489972e-01,-4.234615e-02,2.968349e-01,-3.898771e-01,-4.265284e-01,-1.873920e-01,4.061594e-01,4.277722e-02,-3.022601e-01,3.034506e-01,-2.939356e-01,-4.722409e-01,-4.396877e-01,2.741647e-01,2.182899e-01,3.141354e-01,6.085022e-02,6.639341e-02,4.698085e-01,-3.715641e-01,-1.845045e-01,1.401019e-01,1.877069e-01,4.222174e-01,2.750130e-01,-1.785775e-01,3.760139e-01,9.058552e-02,-4.013676e-01,4.594344e-01,-5.096133e-02,-1.653907e-01,4.985703e-01,4.488926e-01,4.785986e-02,3.364090e-01,-4.344704e-01,2.302019e-01,-4.934649e-01,-4.333034e-02,2.496086e-01,2.846673e-02,-7.356383e-02,-3.418394e-01,-2.621691e-01,-4.109418e-01,4.652208e-01,-3.349078e-01,-4.460135e-01,-3.012631e-01,2.932951e-01,-1.487992e-01,3.854527e-01,5.418133e-02,3.916501e-01,3.813102e-01,4.036019e-01,3.822035e-01,3.871438e-01,1.584788e-01,-1.393347e-02,1.231674e-02
111,97760316,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,6.601822e-05,2.417103e-02,2.271907e-03,-1.832677e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.604945e-01,-3.150506e-01,1.394071e-01,1.878669e-01,-3.876174e-01,3.428282e-01,4.769285e-01,4.230799e-01,-4.321828e-01,-4.211535e-01,3.047076e-01,-4.701511e-01,-1.652797e-01,2.429359e-01,1.092977e-01,4.620966e-01,-2.292883e-01,-2.199110e-01,2.257280e-01,-3.870982e-01,-2.935567e-01,-1.974294e-01,-3.921593e-01,3.580449e-01,-5.798036e-02,3.379980e-01,3.746643e-01,4.687764e-01,4.698267e-01,4.004907e-01,-4.998576e-01,3.424426e-01,4.936754e-01,-1.631352e-01,-3.939540e-01,-4.623249e-01,-2.351101e-01,8.024956e-02,-1.560724e-01,-2.290097e-01,-4.060220e-01,-1.125938e-01,7.898293e-02,-3.794206e-01,5.456440e-02,-3.434311e-01,3.558914e-02,1.698340e-01,-4.905920e-01,-2.260585e-01,4.336692e-01,-4.780870e-01,4.857970e-01,3.835269e-02,4.287044e-01,1.266995e-01,3.307609e-01,3.688897e-01,2.203354e-01,-2.175960e-01,4.251062e-02,2.313656e-01,-3.260772e-01,4.874059e-01,5.589760e-02,-4.553444e-01,1.573790e-01,3.788736e-01,1.501901e-01,3.456201e-01,4.888149e-01,-5.129792e-02,3.463123e-01,5.683464e-02,6.378504e-02,1.658307e-01,1.847520e-02,4.957783e-01,-4.911450e-01,-5.130621e-02,-1.696498e-01,-2.073748e-01,4.501731e-01,-7.533793e-02,1.935675e-01,4.684525e-01,4.594319e-01,8.277258e-02,-1.203040e-02,2.111736e-02
112,39505506,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,9.457489e-05,2.559611e-02,1.425535e-03,-3.019408e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.993697e-01,6.262289e-02,1.981012e-01,2.511731e-01,-4.869324e-02,-2.809935e-01,-3.010520e-01,2.674093e-01,-3.782030e-01,-2.276099e-01,-2.718752e-01,-3.318015e-01,-1.486988e-01,-2.954631e-01,1.355022e-01,-3.589358e-01,-3.898273e-01,-8.162807e-02,1.789091e-01,-3.161040e-01,-1.133121e-02,3.664692e-01,3.233951e-01,2.328843e-01,-1.623627e-01,-2.609682e-01,4.273997e-01,-4.743997e-01,3.014254e-01,4.031635e-01,-1.125265e-01,2.993007e-01,1.841249e-01,1.302531e-01,-3.555385e-02,4.798360e-01,4.809617e-01,2.469534e-01,-4.778832e-01,3.154571e-01,4.475934e-01,-2.917295e-01,4.934358e-01,-3.848918e-01,2.825776e-01,4.563667e-01,-1.682100e-01,-4.847007e-02,1.209767e-01,2.526914e-01,4.449683e-01,-6.091388e-02,1.863521e-01,-2.192900e-01,3.761932e-01,-2.729659e-01,-4.815244e-01,1.176214e-01,4.518831e-01,2.416998e-01,1.630876e-01,-4.225247e-01,2.876730e-01,-4.581156e-01,-4.935104e-01,2.885860e-01,1.911218e-01,2.096000e-01,-4.482887e-01,4.806372e-01,1.421075e-01,-4.052673e-02,-7.415585e-03,-4.544511e-01,-3.359601e-01,-4.894176e-01,4.325445e-01,-1.783890e-01,-3.385824e-01,2.311839e-02,-6.005218e-02,1.057409e-02,4.698397e-01,-2.870565e-01,5.266067e-02,-1.385894e-01,-4.949996e-01,1.471154e-01,8.369771e-03,3.130616e-02
113,630294,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,7.715472e-05,2.293479e-02,-2.805485e-04,-1.119308e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.411661e-01,3.919720e-01,4.037694e-01,3.395458e-01,-2.810771e-01,4.020272e-01,-8.253793e-02,3.594133e-01,-2.822257e-01,3.515985e-01,-1.270970e-01,6.895546e-02,-3.603746e-01,1.387184e-01,2.969203e-01,-2.740227e-01,-2.205396e-01,1.433440e-02,-2.620665e-01,4.025905e-01,5.436391e-03,-1.760530e-01,-4.792340e-01,1.375050e-01,3.404802e-01,4.356102e-01,3.937796e-02,2.581147e-01,-2.269925e-01,-4.323097e-01,2.659626e-01,1.053925e-01,4.999186e-01,7.081888e-02,-2.921994e-01,1.653244e-01,4.724873e-01,-4.167196e-01,-9.812447e-02,-2.503268e-01,4.281109e-01,3.173478e-01,-3.866476e-01,-4.511752e-01,-3.759316e-01,-4.717484e-01,4.788727e-02,-4.729513e-02,4.732534e-01,1.497817e-01,-4.343872e-01,-4.377601e-01,1.208190e-01,-4.457505e-01,1.651965e-01,1.649567e-01,-4.180971e-01,3.085866e-01,-4.746628e-01,1.645687e-01,-1.530655e-01,-5.962483e-02,2.761289e-01,-4.757143e-01,-1.469794e-01,-3.264558e-01,2.351251e-01,4.034749e-01,-2.466274e-01,2.447021e-02,-7.909924e-02,-4.787633e-01,2.935738e-01,1.459793e-01,1.062811e-01,-3.178618e-02,-3.236088e-01,4.428851e-01,-4.616630e-01,-3.561606e-01,4.503319e-01,1.553406e-01,-4.825599e-01,-1.620453e-01,-2.276374e-01,-2.100597e-01,-4.807872e-01,1.244138e-01,-1.430493e-02,-3.621812e-02
114,641166104,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,4.869429e-05,2.044387e-02,-7.560590e-04,1.224436e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.721489e-01,1.245642e-01,-5.162191e-02,3.666423e-02,-4.622699e-01,3.038019e-01,3.736459e-01,-4.002658e-01,1.186412e-01,9.466242e-02,1.916608e-01,2.743458e-01,-2.439514e-01,2.698464e-01,1.641180e-01,4.580822e-01,4.169542e-01,1.219150e-01,-1.047498e-01,-3.941121e-01,-3.052898e-02,-3.799336e-01,1.412946e-01,-4.904769e-01,3.608907e-01,3.199194e-01,-3.568201e-01,4.357999e-01,-1.307705e-01,4.044543e-01,4.475464e-02,3.416513e-01,-3.124889e-01,-1.036563e-02,-1.817016e-01,4.527016e-01,4.382943e-01,-3.821706e-01,-3.172524e-01,1.754261e-01,-3.384111e-01,-4.368854e-01,4.254683e-01,2.183542e-01,4.509257e-01,-1.188014e-01,1.338980e-01,4.996537e-01,-4.567115e-01,-1.726539e-01,1.265550e-01,-8.047385e-03,4.460606e-01,4.871427e-01,-1.816191e-01,-9.932612e-02,-3.603617e-01,-1.238879e-01,4.829266e-01,-4.975595e-01,4.386279e-01,-4.530943e-01,4.432271e-01,1.062452e-01,3.601150e-01,-1.372615e-02,-1.783319e-01,-3.739188e-01,-4.184966e-01,-4.253748e-01,3.544923e-01,4.131142e-01,-4.357353e-01,-3.790953e-01,-1.304939e-01,-2.846376e-01,1.628605e-01,-1.982771e-01,2.305082e-01,6.703458e-02,-3.558718e-01,-3.876894e-01,4.227239e-01,-1.260461e-01,-4.901872e-01,1.626873e-02,4.427313e-01,1.828283e-01,-1.384873e-02,-2.621459e-02
115,772148852,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,3.980868e-05,2.053731e-02,1.386506e-03,-1.330947e-04,0.000000e+00,0.000000e+00,0.000000e+00,-3.740882e-01,3.457952e-01,-2.128839e-02,4.367470e-01,-3.010654e-01,-4.805972e-01,-4.364528e-01,-2.831143e-02,1.204368e-01,7.607902e-02,-3.226217e-01,9.530977e-02,-4.222711e-02,3.966004e-01,2.035689e-01,-4.031986e-01,-1.961573e-01,-2.903211e-01,-1.177524e-01,-4.876256e-01,-2.585146e-01,4.030498e-01,-1.615058e-01,3.012516e-01,-3.156935e-01,2.616493e-01,4.640562e-01,-3.465163e-01,-2.916469e-01,1.585818e-01,2.773938e-01,3.173497e-02,-2.047091e-01,-3.242173e-01,-1.101357e-01,4.608152e-01,4.575772e-01,2.072305e-01,7.640352e-02,1.198874e-01,3.901641e-01,-2.088911e-01,3.399454e-01,4.756288e-01,-4.254209e-01,4.885009e-01,-4.356783e-03,-4.545401e-01,7.610258e-02,-3.614306e-02,-4.425387e-01,-3.137852e-01,4.441515e-01,-4.683557e-01,-1.289116e-01,2.096947e-01,-3.772271e-01,3.422571e-01,4.131179e-01,4.106746e-01,1.882030e-01,-4.578399e-01,-1.908137e-01,2.605947e-01,1.357934e-01,3.169813e-01,-4.483183e-01,8.595604e-02,-4.652102e-01,4.863275e-01,-4.131950e-01,-2.003910e-01,-3.571408e-01,-4.812278e-01,3.709214e-01,-4.115494e-02,-3.461930e-02,4.897440e-01,-2.147588e-02,-4.857615e-01,4.112699e-01,-4.996068e-01,-4.792434e-01,-1.902687e-01,3.606983e-01,4.752464e-01,5.816398e-02,1.480638e-01,-3.782656e-02,2.872859e-02
116,125911846,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,7.948032e-05,2.827424e-02,-1.114503e-03,1.566660e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.440259e-01,2.768189e-01,-4.532870e-01,4.247085e-02,-4.690908e-01,2.208289e-01,-8.447715e-02,4.268146e-01,2.919445e-01,-1.253576e-01,-3.377150e-02,3.170572e-01,-3.069139e-02,-3.967736e-01,-2.925761e-01,-1.311637e-01,2.400987e-01,-1.589096e-01,1.355894e-01,-3.046867e-01,-5.179382e-03,1.054398e-01,4.694656e-01,-1.603903e-01,-3.408412e-01,-3.732526e-01,1.522867e-01,5.756569e-02,-3.453932e-02,-2.946316e-01,3.709190e-01,1.368603e-01,4.038499e-01,3.424988e-01,2.702813e-01,-1.815561e-01,-4.534986e-01,1.975002e-01,-1.845287e-01,4.703304e-01,-2.988237e-01,2.474333e-01,3.386888e-01,-1.610510e-01,-2.274571e-01,-4.468357e-01,-3.894186e-01,-2.631376e-01,-4.131572e-01,3.484954e-01,3.744771e-01,4.956386e-01,-3.666981e-01,-1.100026e-01,-2.692875e-01,-3.631285e-02,-3.999502e-01,3.573791e-01,-4.810851e-01,4.442662e-01,-1.758339e-01,-3.018911e-01,4.075409e-01,4.806090e-01,-9.737960e-02,-4.675858e-01,2.920790e-01,3.833634e-01,1.800183e-01,-4.956202e-01,2.062969e-01,-4.963938e-01,1.301813e-01,1.142798e-01,2.461882e-01,4.889904e-01,1.552836e-01,8.223088e-02,-4.861436e-01,1.873131e-02,3.505555e-01,1.788221e-01,-2.338511e-01,4.725095e-01,-3.895872e-01,4.683193e-01,-4.825713e-01,1.869013e-01,-1.823557e-03,7.901834e-04
117,355974080,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,8.191438e-05,2.257589e-02,1.224978e-03,-8.688827e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.599369e-01,-4.641864e-01,3.528222e-01,-1.869924e-02,-4.506546e-01,6.875620e-02,4.314961e-01,2.926011e-01,2.686290e-01,1.211162e-01,2.968280e-01,-1.486606e-01,-1.434284e-01,3.720729e-01,3.020618e-01,-3.023504e-01,3.090976e-01,-4.973481e-01,2.174858e-01,-2.550575e-01,-4.904634e-01,3.101618e-01,3.407547e-02,-1.533862e-01,-1.242831e-01,-1.570911e-01,3.073960e-01,3.373321e-01,-1.142769e-01,1.569938e-01,-1.426474e-01,-2.378842e-01,-2.833797e-01,-2.936311e-01,1.155129e-01,3.594620e-01,-4.007118e-01,-1.873258e-01,2.413646e-01,3.313990e-01,-3.540045e-01,-6.725179e-02,-4.727263e-01,-4.293162e-01,3.962190e-01,-4.189593e-01,5.464209e-02,-4.667894e-01,-4.551671e-01,-3.653148e-01,-3.589033e-02,1.721058e-01,1.484125e-01,3.495685e-01,3.571783e-01,5.614685e-02,-4.971854e-01,5.299307e-02,-8.184040e-04,-3.479300e-01,-4.366581e-01,4.820441e-01,7.272373e-02,1.331597e-01,2.641039e-01,-4.826059e-01,-1.128358e-01,4.371261e-01,-4.847004e-02,-3.827909e-01,4.660289e-01,4.704403e-01,2.363366e-01,4.718751e-01,4.234922e-01,4.157998e-01,4.470278e-01,-3.480283e-01,-4.329291e-01,1.724783e-01,-2.117401e-01,-4.589607e-01,-3.359753e-01,-4.421308e-01,4.479793e-01,6.521528e-02,4.439544e-01,1.574364e-01,1.300536e-03,3.780940e-03
118,859936929,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,9.945063e-05,2.511340e-02,-4.778708e-03,3.462404e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.491757e-01,2.742839e-01,-1.164247e-01,1.894789e-01,4.276929e-01,4.470250e-02,-2.432446e-01,2.731497e-01,2.494767e-01,3.771267e-02,-3.213460e-01,-4.322669e-01,1.949781e-01,9.261885e-02,-3.927571e-01,3.385119e-01,3.370052e-02,-1.524380e-01,-4.253107e-01,-2.046745e-01,-2.361390e-01,-1.226951e-01,-2.936863e-01,4.209008e-01,4.005201e-01,4.344746e-01,2.740298e-01,-1.796704e-01,-3.850377e-01,4.846910e-02,3.485202e-01,-1.996899e-01,-4.599813e-01,4.831391e-01,2.265790e-01,4.539803e-01,4.334185e-01,-2.588192e-01,-1.064595e-01,-4.966912e-01,2.552338e-01,-4.055479e-01,1.884843e-01,2.391209e-01,4.789918e-01,4.680331e-01,-2.437206e-01,4.244281e-01,5.572620e-02,-4.296262e-01,2.356233e-01,2.876590e-01,2.858212e-02,2.371214e-01,2.968175e-01,-2.776723e-01,1.955531e-01,4.513087e-02,3.971393e-01,-3.144763e-01,-4.541927e-01,-4.363045e-01,-4.451718e-01,-4.818143e-01,2.291262e-01,4.762758e-01,-1.380765e-01,-1.741024e-02,-4.759879e-01,-1.248598e-01,2.746119e-02,3.228037e-01,-4.282457e-01,-1.244196e-01,4.265338e-01,-4.653594e-01,8.705191e-02,8.669574e-03,-2.887831e-01,4.436289e-01,-3.981446e-01,-4.505663e-01,4.829869e-01,-5.372169e-02,2.515266e-01,-4.337350e-01,-2.378368e-01,1.289258e-01,4.030358e-02,-2.106739e-02
119,250824297,30,300,3.430000e-01,1.397531e-01,1.000000e+00,1.000000e+00,9.751082e-05,2.680358e-02,1.244793e-04,-9.338924e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.321487e-01,1.167230e-01,-3.059237e-01,-4.485558e-01,-5.978867e-02,1.627368e-01,-1.049484e-02,2.838708e-01,4.924164e-01,-2.224964e-01,4.214425e-01,-2.527508e-01,2.529511e-01,3.728200e-01,3.709676e-01,-4.883996e-01,-3.169961e-01,-9.063298e-02,-2.292863e-01,-3.989334e-01,-4.452510e-01,-3.235508e-01,-4.887038e-01,3.018328e-01,4.176537e-01,-4.782335e-01,-3.211518e-01,3.363928e-01,-3.198067e-01,1.227486e-01,-2.725403e-01,-5.210339e-02,-1.072349e-01,1.095081e-01,-3.766840e-01,-5.833206e-02,3.230150e-01,3.280060e-01,-4.836249e-01,1.139582e-01,-9.352114e-02,4.710018e-01,3.768128e-01,2.335406e-01,-1.695286e-01,2.207266e-01,-2.041505e-01,-3.866157e-01,-4.714613e-01,-2.423207e-01,-4.727171e-01,-7.708124e-02,-6.694386e-02,-4.787881e-01,3.862038e-01,-5.004182e-02,3.970193e-01,1.868152e-02,3.380155e-01,-1.027770e-01,-4.178673e-01,-7.565196e-02,4.611499e-01,-3.191048e-01,2.991377e-01,6.742290e-02,-3.527110e-01,4.418362e-01,4.057444e-01,3.407014e-01,1.574529e-01,1.837333e-01,-1.611252e-01,-2.650169e-01,2.216427e-01,4.307810e-01,-5.563038e-02,-1.871203e-01,9.348073e-02,7.410607e-02,-2.603786e-01,-2.387351e-01,1.238931e-01,2.762487e-01,-8.182306e-02,2.327909e-01,-4.740172e-01,1.041728e-01,-1.533935e-02,2.323727e-02
