Instance,RandomSeed,Nparticles,Nstokeslets,Phi,Radius,mu,uinf,LSres,u_avg,v_avg,w_avg,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,fx0,fy0,fz0
119,262037616,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,9.862065e-05,1.107196e-01,6.445113e-03,5.171624e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.591450e-01,-2.433547e-01,3.510093e-01,-1.820560e-01,-3.679941e-01,3.556977e-01,2.320150e-01,-2.503744e-01,6.665249e-02,-3.094172e-01,2.071450e-01,-3.595548e-01,1.780253e-01,-3.410155e-01,2.821067e-01,2.330999e-02,-1.016469e-01,-3.880923e-01,5.364146e-02,-2.369586e-01,4.384844e-01,1.115657e-01,4.333074e-03,2.930169e-01,-4.746936e-01,-1.105205e-01,-4.090397e-01,1.763177e-01,-1.436295e-02,-2.954658e-01,1.154808e-01,4.658272e-01,-2.607842e-01,2.135740e-01,-4.063881e-01,-1.576295e-01,-3.844675e-01,-3.932757e-01,-1.763695e-01,7.786149e-03,-4.906345e-01,2.985288e-01,-3.274048e-01,-7.696006e-03,2.198304e-01,1.268916e-01,3.035669e-01,-2.730864e-01,2.487018e-01,1.617546e-03,2.753690e-02,4.407399e-01,3.702866e-01,1.886497e-01,2.148833e-01,1.641762e-01,4.497850e-01,-1.696125e-01,-2.409408e-02,3.143987e-01,4.289094e-01,3.089592e-01,-2.120078e-01,-2.076925e-01,-5.648960e-02,-4.795156e-01,-3.589988e-01,3.095114e-01,-1.344121e-01,-2.590793e-02,-3.605946e-01,-4.699506e-01,-1.975955e-01,-1.906963e-01,-2.327198e-01,-3.314537e-01,4.157507e-01,1.103346e-01,4.532518e-01,1.145368e-01,4.794724e-01,-1.803179e-02,2.239814e-01,-4.559125e-01,-1.239066e-01,4.591755e-01,-3.980978e-01,1.485136e-01,2.105275e-02,-9.412079e-03
120,140854987,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,4.909801e-05,1.372411e-01,1.068051e-02,8.797988e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.625105e-01,-6.873257e-02,-2.913774e-01,4.189823e-02,-2.794299e-01,3.192966e-01,-3.163329e-01,1.670635e-01,-6.713183e-02,3.795935e-01,1.229489e-01,-3.599027e-01,4.027751e-01,-5.108302e-02,3.891168e-01,-3.236168e-01,-3.244201e-02,-4.924559e-01,-1.085240e-01,-2.814651e-01,2.249278e-01,-3.786769e-01,-3.343460e-01,-3.925780e-01,9.831543e-02,1.877133e-01,-4.262704e-02,-3.809691e-01,-2.027564e-01,4.374774e-01,-1.077066e-01,-1.816678e-01,-3.017914e-01,1.097840e-01,2.961710e-01,2.979073e-01,-4.314732e-01,-4.676133e-01,3.624524e-01,4.175844e-01,-1.909579e-01,1.068450e-01,-7.512069e-02,-5.340371e-02,1.360049e-01,2.369150e-01,-3.043650e-02,2.222905e-01,3.675689e-01,9.077860e-02,6.420246e-02,-4.800269e-01,9.366188e-05,1.808444e-01,-3.992202e-01,-2.052632e-01,1.700550e-01,-1.082001e-01,2.406130e-01,7.098798e-02,-1.167173e-01,-3.173213e-01,4.085392e-01,-1.100246e-01,1.091318e-01,-3.326669e-01,2.565548e-01,3.247962e-01,-1.191591e-01,4.797087e-01,3.186638e-01,-3.025365e-01,-4.507598e-01,-3.678742e-01,1.934561e-01,-9.427750e-02,2.022141e-01,4.089933e-01,1.417021e-02,-1.932090e-01,-1.142007e-01,4.193750e-01,-2.623225e-01,-7.002161e-02,2.656236e-01,4.832127e-01,4.181062e-01,8.417301e-02,-1.952572e-03,-7.148179e-03
121,37489491,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,6.163292e-05,1.056534e-01,1.302803e-05,-1.350971e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.567416e-02,1.178507e-01,-1.326696e-01,3.292749e-01,3.606279e-01,-3.100693e-01,2.151182e-01,-3.626026e-01,-1.287362e-01,-4.813286e-01,1.622623e-01,-2.992014e-01,-2.945358e-01,-1.052963e-01,4.579886e-01,-4.304622e-01,3.247586e-01,-1.139589e-01,3.841229e-01,6.370118e-02,6.749196e-02,3.747906e-01,-4.930411e-01,-2.610608e-01,1.425212e-01,-4.486590e-02,-4.348289e-01,-2.691515e-01,-1.024000e-01,2.947373e-01,-1.304261e-01,-2.711820e-01,3.806071e-01,3.622250e-01,9.870146e-02,-3.911368e-01,9.397824e-02,-4.552133e-01,-2.450410e-01,7.095010e-02,3.228828e-01,2.014268e-02,3.649436e-02,-2.290305e-01,-3.088278e-01,9.001687e-02,-4.112774e-01,3.796656e-01,6.723146e-03,2.649216e-01,2.813322e-01,6.127239e-02,-2.570673e-01,3.938630e-02,-9.490512e-02,-4.928309e-01,2.216722e-01,1.229397e-01,4.991985e-01,-3.167732e-01,1.385249e-01,-2.430702e-01,-4.513227e-01,2.632327e-01,4.967704e-01,2.381648e-01,-4.120564e-01,-4.180634e-01,3.837772e-01,1.288816e-01,3.174054e-01,-3.630969e-01,-4.284162e-01,1.118074e-01,3.110776e-01,3.465365e-01,4.910867e-01,-3.217650e-02,-2.933267e-01,3.365359e-01,3.898465e-01,-2.416780e-01,-4.185191e-01,-1.067620e-01,3.899920e-01,3.052661e-01,2.000609e-01,1.859459e-01,-3.207119e-03,3.076581e-02
122,484325838,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,9.591508e-05,1.195455e-01,3.362771e-03,3.996650e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.523762e-01,2.915242e-01,4.925598e-01,4.470839e-01,-3.692866e-01,7.329936e-02,-2.193414e-01,-8.700771e-02,-1.582343e-02,3.420643e-02,-1.611544e-01,-3.550053e-01,2.868821e-01,-9.760747e-03,3.024925e-01,-2.145387e-01,-4.216383e-01,1.797438e-02,-1.713091e-01,-2.501557e-02,2.810505e-01,-3.517356e-01,8.420520e-02,-3.239299e-01,3.578021e-01,2.454204e-01,2.093125e-01,4.186431e-01,4.276860e-01,3.615410e-01,-4.291661e-01,-9.451526e-02,-2.042790e-01,-3.438743e-01,1.258288e-01,1.946279e-01,-3.820326e-01,2.501679e-01,-1.580363e-02,-1.385637e-01,3.740412e-01,-2.168456e-01,2.183798e-01,3.762912e-03,-4.154882e-01,-3.819574e-01,-2.408137e-01,-3.020011e-01,2.488145e-01,-4.838223e-01,4.292530e-01,4.414142e-01,-1.736299e-01,1.197445e-01,9.383609e-02,-2.330226e-01,1.038278e-01,-6.218997e-02,2.994603e-01,-4.784933e-01,-7.289079e-02,4.530381e-01,7.472385e-02,-1.721775e-01,2.987381e-01,-6.490696e-02,-4.354227e-01,-3.042503e-01,-6.496982e-02,-1.551503e-01,3.046632e-01,1.529217e-01,1.765110e-01,-2.213355e-01,3.886139e-01,3.679911e-01,2.120119e-01,-4.897864e-01,1.612562e-01,2.656167e-01,-4.961129e-01,4.718149e-01,3.338299e-01,-3.422888e-01,-3.920041e-02,-2.299981e-01,2.822035e-01,1.234905e-01,1.336796e-02,-1.995812e-02
123,47623847,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,7.646547e-05,1.075489e-01,4.881401e-04,4.750166e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.140352e-01,-2.832987e-01,8.476497e-02,-1.265201e-01,3.268477e-02,-2.244879e-01,1.899954e-01,-4.621475e-01,-2.837772e-02,-2.042158e-02,1.546206e-01,-4.371788e-01,-2.629688e-01,4.016853e-01,2.150838e-01,4.390771e-01,2.236116e-01,3.937703e-01,5.210950e-02,-3.555597e-01,-1.642478e-01,-3.011701e-01,2.388619e-01,4.905061e-03,9.157876e-02,3.772211e-01,-2.842292e-01,1.265451e-02,1.731573e-02,3.995157e-01,-8.216933e-02,-3.983356e-01,-3.998845e-01,-1.667221e-01,-3.676670e-01,3.798519e-01,2.469768e-01,-1.615783e-01,1.288353e-01,2.951268e-03,4.322472e-01,3.145728e-01,-3.056180e-01,-1.929534e-03,4.169147e-01,-4.037791e-01,-7.874202e-02,-3.212783e-01,-3.482770e-01,4.679103e-01,-2.185195e-01,-3.673192e-01,1.626562e-01,3.705115e-01,3.649675e-01,-4.427845e-01,4.844717e-01,-3.335621e-01,9.705512e-02,1.053919e-01,1.709526e-01,4.193285e-01,2.414786e-01,-1.062549e-01,-3.478681e-01,9.783777e-02,1.918604e-01,-1.516437e-02,2.765129e-01,-4.290679e-01,-4.581697e-01,-1.370328e-01,-4.782335e-02,3.847204e-01,9.175705e-02,4.900323e-01,1.557971e-01,1.493139e-01,3.169393e-01,-6.120383e-02,-3.418647e-02,-2.818880e-01,-2.926308e-01,-2.333237e-01,2.066459e-01,-2.574360e-02,-3.167081e-01,1.282129e-01,2.821367e-02,-2.646079e-02
124,85964796,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,6.151384e-05,1.174260e-01,-2.484056e-03,-2.603773e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.915944e-01,-2.278460e-01,-2.624842e-01,2.442710e-01,1.033020e-01,-4.339983e-01,-4.416304e-01,3.366653e-01,-3.604292e-01,-3.097871e-01,-1.908408e-01,-2.250828e-02,-1.310184e-01,4.903817e-01,2.081173e-01,-3.064973e-01,-3.445109e-01,4.217754e-01,4.991942e-01,3.360581e-01,-9.990462e-02,-4.626326e-02,-1.779205e-01,2.823005e-01,-1.679319e-01,1.689457e-01,-3.659525e-01,6.567661e-02,-4.560127e-02,1.917145e-01,-4.529971e-01,1.003411e-01,3.176999e-01,-9.835328e-02,-3.727016e-01,3.120745e-01,3.606639e-01,4.491555e-01,4.370100e-01,1.914401e-01,-7.539107e-02,3.653709e-01,-8.317723e-02,-3.290846e-01,-3.934895e-01,-1.422953e-01,-1.111958e-01,4.822977e-01,-4.726405e-01,4.378417e-01,1.307023e-01,-3.023712e-01,4.427346e-01,1.395049e-01,-1.347464e-01,4.707720e-02,1.239939e-01,3.510806e-02,-3.677570e-01,1.953616e-01,-4.707227e-01,8.738686e-02,-1.804668e-01,-9.371712e-02,3.402988e-01,4.374985e-01,-1.194918e-02,3.575948e-02,4.697434e-01,2.766479e-01,-2.366049e-01,-4.296669e-01,1.322913e-01,1.944825e-01,3.579450e-02,-3.849128e-01,4.908014e-01,4.287914e-01,3.613763e-01,-3.064040e-02,-1.953980e-01,8.581960e-03,4.016564e-01,-2.917031e-01,3.352182e-01,-1.451884e-01,3.016044e-01,1.380767e-01,2.606516e-03,2.695520e-02
125,991594383,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,7.800672e-05,1.050429e-01,1.754747e-03,-2.174318e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.529422e-01,-9.071713e-02,-4.343698e-01,-8.795353e-02,-3.247267e-01,4.577221e-01,4.401002e-02,3.737756e-01,2.449279e-01,5.440396e-02,-4.428760e-01,-3.435354e-01,-7.991954e-02,-2.611737e-01,-2.282795e-01,-4.591790e-01,3.595377e-01,-2.439688e-01,-2.869857e-01,-3.717010e-01,3.367498e-02,3.345270e-01,-1.914527e-01,-3.662140e-01,3.773128e-01,4.348554e-01,-1.003218e-02,4.150783e-02,1.415634e-02,-1.790389e-01,-3.929967e-01,3.883045e-01,-3.909202e-01,-1.347099e-01,-2.886986e-01,-4.522161e-01,-5.618280e-02,2.015942e-01,4.834471e-02,4.006807e-01,1.084457e-01,2.752979e-01,4.664355e-01,-3.626717e-01,-3.765200e-01,2.233000e-01,3.154285e-01,4.207769e-01,-2.590513e-04,4.255469e-01,4.257302e-01,1.245368e-01,2.270029e-01,-3.788867e-01,4.962561e-01,3.713388e-01,-4.535446e-01,-3.749638e-01,-2.375380e-01,-2.891039e-01,2.057273e-01,4.663918e-01,-5.099004e-02,-1.221715e-01,-1.253779e-01,-4.413450e-02,4.557344e-01,-9.297831e-02,4.681071e-01,-3.071330e-01,-8.123487e-02,-1.992883e-01,-4.445144e-01,-7.296628e-02,3.929309e-01,3.772784e-01,2.375069e-01,-1.179229e-01,-4.751168e-01,-3.807271e-01,1.846120e-01,2.786814e-01,-3.415962e-01,1.836371e-01,3.447084e-01,4.961130e-01,-3.333954e-01,1.381872e-01,-2.805495e-02,-2.878837e-02
126,147057816,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,9.112024e-05,1.085133e-01,1.778406e-03,5.039765e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.509474e-01,9.600150e-02,2.588877e-01,-2.041738e-02,-1.415476e-01,-2.561886e-01,4.111067e-01,2.874050e-01,-2.358956e-01,-3.601611e-01,-4.004641e-01,-2.752424e-01,-4.159151e-01,3.388417e-01,-1.021119e-01,2.395625e-01,-4.629343e-01,-2.877791e-01,3.715972e-01,-3.200288e-01,2.778751e-01,4.371247e-01,1.547845e-02,3.861240e-01,2.425159e-02,-2.273967e-01,2.375872e-01,3.677831e-01,2.469146e-02,3.747315e-02,-1.724173e-01,-3.690381e-01,4.480460e-01,5.028284e-03,-1.439332e-01,4.955743e-01,4.318298e-01,-1.474792e-01,-4.472562e-01,1.813473e-01,-4.973317e-01,-8.460481e-02,1.968795e-01,4.486050e-01,-8.725847e-02,2.227245e-01,4.745612e-01,-4.981744e-01,4.280201e-01,3.167958e-01,2.888473e-01,2.069221e-01,-5.798979e-03,-5.954785e-03,-3.966904e-01,1.256378e-01,4.512766e-01,-1.068589e-01,-2.981531e-01,-2.617875e-01,-1.933842e-01,1.967268e-02,-1.732688e-01,-2.676040e-01,-4.538636e-01,-4.969561e-01,-3.580116e-02,-3.715042e-01,-1.200574e-01,9.353982e-04,1.367437e-01,-2.716066e-01,-1.544301e-01,3.842143e-01,-3.933025e-02,-4.863664e-01,-3.149333e-01,2.596107e-01,-4.815066e-01,3.923097e-01,4.131794e-01,-2.762333e-01,2.124087e-01,-2.360279e-01,-4.397733e-01,-3.746194e-01,-4.998527e-01,1.395980e-01,1.023987e-02,-1.973926e-02
127,850947354,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,8.755738e-05,1.286560e-01,-8.178770e-03,7.787690e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.690184e-02,4.516806e-01,1.156747e-01,1.578831e-02,1.947275e-01,-3.744779e-01,-1.845155e-02,-1.300861e-01,2.247800e-01,-3.333495e-02,3.066162e-01,-3.833101e-02,1.708963e-01,-5.510734e-02,1.162604e-01,-2.175047e-01,4.514800e-01,-8.766382e-02,-2.387666e-01,3.261459e-01,9.482791e-02,-4.264648e-01,-4.703662e-01,-6.906832e-02,-4.093438e-01,2.799828e-01,-8.103082e-02,4.828374e-01,4.223577e-01,9.157351e-02,4.639261e-02,2.700168e-01,2.578843e-01,-3.305609e-01,4.406110e-01,1.827669e-01,2.591760e-01,-9.693694e-02,3.647947e-01,-3.821610e-01,-1.170203e-01,-3.780744e-01,-6.328310e-02,-2.620076e-01,1.253387e-01,-1.956640e-01,-2.394092e-01,-4.974408e-01,2.196129e-01,3.776391e-01,2.301989e-01,4.060090e-01,-3.225596e-01,2.794334e-01,4.439606e-01,-1.644130e-01,2.749424e-01,-1.196214e-01,4.070673e-01,-4.029800e-01,-1.021147e-01,7.588640e-02,3.688761e-01,-4.343169e-01,3.512212e-01,-2.636872e-01,1.351506e-01,8.643077e-02,4.569617e-01,8.562921e-02,-4.528122e-01,-1.028292e-01,4.465344e-02,-3.077109e-01,2.561517e-01,-2.927326e-01,2.214631e-01,-3.940227e-01,3.343871e-01,-3.176452e-02,-4.831271e-01,-2.164888e-01,1.771476e-02,4.746952e-01,-4.325393e-01,1.695989e-01,3.203786e-01,2.290687e-01,2.446351e-02,-3.711881e-02
128,586901839,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,8.224812e-05,1.142467e-01,-1.566767e-03,4.842687e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.210756e-02,4.563729e-01,2.544518e-01,-1.867505e-01,1.660844e-01,3.200242e-01,8.666839e-02,-1.850112e-01,2.107439e-01,-4.560741e-01,-1.212872e-02,1.387524e-01,-3.570743e-01,1.919291e-01,1.855389e-01,4.660654e-01,4.668346e-01,1.887022e-01,1.904206e-01,-3.970889e-01,1.027359e-01,-1.679714e-01,-1.127274e-01,-1.182085e-01,4.617077e-01,2.574813e-02,4.335125e-01,-3.229919e-01,-1.580456e-01,-4.144976e-01,9.159587e-02,3.378088e-02,4.148403e-01,-2.300791e-01,-3.709120e-01,-3.092687e-01,4.609563e-01,4.560206e-01,-1.198043e-01,-2.170039e-02,-1.024142e-01,4.108686e-01,-3.189737e-01,-3.553275e-02,-8.585995e-02,3.298397e-01,-4.193981e-01,-1.198012e-01,-1.076394e-01,-1.724540e-02,-4.616405e-01,-1.117352e-02,3.934585e-01,-6.655475e-03,-3.216367e-02,2.227762e-01,3.758151e-01,-2.900951e-01,2.810726e-01,-4.042374e-01,-3.250156e-01,4.091497e-01,-2.283080e-01,3.902595e-01,9.744606e-02,-3.662054e-01,-2.949428e-01,3.823256e-01,6.870672e-02,1.003271e-01,1.650775e-01,-1.981868e-01,4.533486e-02,-4.350590e-01,-2.163309e-01,1.607434e-02,2.973653e-01,-3.829089e-01,3.083760e-01,1.624877e-01,4.125894e-01,-4.686445e-01,-3.916616e-01,-2.551599e-02,4.740847e-01,4.747011e-02,-1.553406e-01,1.545384e-01,-6.696716e-05,-8.964762e-03
129,532107561,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,8.553068e-05,1.173646e-01,-5.208530e-03,-4.710024e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.480435e-01,-3.175435e-01,-1.874148e-01,-4.875883e-01,4.227333e-01,-3.277156e-01,-1.831258e-01,9.252825e-03,-4.127381e-01,-4.817615e-02,-4.090008e-01,-4.079929e-01,-3.463639e-01,1.695301e-01,8.332665e-02,-8.743845e-02,-2.070519e-01,2.640279e-01,-4.407839e-01,-3.017431e-02,4.612774e-01,-3.180254e-01,3.484940e-01,-1.537345e-01,-3.180372e-01,-1.936840e-02,-2.163410e-01,2.842185e-01,3.447484e-01,-2.076996e-01,-4.203775e-01,-2.723888e-01,4.149608e-01,-7.173714e-02,4.139552e-01,-2.663981e-01,3.443771e-01,-1.358232e-01,-2.339536e-01,-4.202312e-01,-4.406333e-01,7.758882e-02,-1.664564e-01,2.096650e-01,-9.751033e-02,2.673093e-01,1.063446e-01,2.169840e-01,7.863351e-02,-1.407534e-01,4.064141e-01,1.411681e-01,2.012351e-01,-1.312800e-01,-3.313521e-01,4.402929e-01,2.985356e-01,-3.837441e-01,6.779028e-02,-4.151555e-01,4.631175e-02,-4.319489e-01,2.039578e-01,-2.667111e-01,1.838463e-01,4.160544e-01,-5.140825e-02,-7.568824e-02,-3.665043e-01,-9.439122e-02,-3.801155e-01,4.213689e-01,1.236195e-01,-1.393888e-01,-3.504962e-01,4.727265e-01,2.812295e-01,-4.266982e-01,2.744326e-01,-8.029222e-02,-4.000197e-01,-1.453999e-01,6.708772e-02,-2.087556e-01,4.628538e-01,-3.917393e-01,4.605427e-01,1.774471e-01,2.718589e-02,1.782983e-02
130,748043496,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,9.992079e-05,1.119548e-01,6.277927e-04,-1.732560e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.009405e-02,3.709964e-01,-1.930160e-01,3.956749e-01,-4.201119e-03,-1.281933e-01,-1.621659e-01,-1.752714e-01,-1.714689e-01,-2.755457e-01,7.003365e-02,-4.705187e-01,-3.284447e-01,-8.031396e-02,1.548253e-01,3.695524e-01,-1.392540e-01,2.441416e-03,-4.970048e-01,1.724177e-01,4.144722e-01,3.925718e-02,-2.548979e-01,-4.990720e-01,-1.181662e-01,-4.609676e-01,4.747259e-01,1.946276e-01,-4.107751e-01,-2.913591e-01,1.429482e-01,3.650934e-01,-3.930682e-01,5.801173e-02,-2.812057e-01,1.817361e-01,-4.844078e-01,-3.359322e-01,-1.035213e-01,-4.592994e-01,2.619910e-01,2.128317e-01,4.434481e-01,3.049248e-01,-1.129169e-01,-1.676431e-01,-3.175718e-01,6.465652e-02,-4.768944e-01,-4.226925e-01,-3.587934e-01,1.932288e-01,2.768979e-03,-1.008622e-01,-4.242843e-01,4.250304e-01,-1.282757e-01,1.082436e-01,1.829553e-01,4.516185e-01,3.091726e-01,4.141593e-01,-7.768273e-02,-1.014486e-01,3.721623e-01,-3.842377e-01,-2.940167e-01,1.189341e-01,-1.496816e-01,3.325055e-01,3.591958e-01,-3.634945e-01,-3.347754e-01,-2.246205e-01,-2.001243e-01,-1.865246e-01,3.016864e-01,6.862091e-02,-1.006475e-01,-4.014440e-01,-1.316186e-01,2.474534e-01,-4.197733e-01,4.642232e-01,-8.942741e-02,4.816200e-01,2.558816e-01,1.321659e-01,4.287824e-04,-1.599762e-03
131,469905951,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,5.414702e-05,1.246759e-01,2.028056e-04,-9.770200e-04,0.000000e+00,0.000000e+00,0.000000e+00,-3.426731e-01,4.158530e-01,-7.496667e-02,6.997133e-02,-3.357185e-01,-8.657664e-02,-3.819312e-01,3.410062e-01,1.663696e-01,-3.151311e-01,-5.873592e-02,-2.559401e-01,-4.168051e-01,-4.837151e-01,-4.110904e-01,-2.583820e-01,-2.670115e-02,-4.090388e-01,-1.213451e-01,3.652036e-01,1.455119e-01,2.712103e-01,2.211502e-01,-8.177962e-02,-4.811382e-01,-8.665888e-02,4.601077e-01,2.085842e-01,8.327185e-02,2.121106e-01,2.180623e-01,-1.845410e-01,2.297889e-01,4.117996e-01,4.871363e-01,-1.371499e-01,6.732115e-02,-9.243493e-02,1.473275e-01,-4.448368e-01,-2.040744e-01,-9.922487e-02,-6.388658e-02,1.512896e-01,-4.114021e-01,-2.473935e-01,-3.789882e-01,-1.765186e-01,9.857217e-02,-4.952871e-01,3.656328e-01,-1.147595e-01,-4.905118e-01,1.366533e-02,9.288591e-02,-1.727162e-01,-2.242638e-01,-2.346485e-01,2.235095e-01,-4.593247e-01,1.007611e-01,4.488262e-01,-9.259712e-02,2.074975e-01,4.088960e-01,-4.498169e-01,3.359254e-01,-4.655295e-01,-4.846623e-01,-1.259212e-02,1.865988e-01,-1.611714e-01,-1.059488e-01,-1.821590e-01,4.436704e-01,-2.514098e-01,1.518178e-01,-5.046981e-02,3.779473e-01,-3.111241e-01,-2.181524e-01,-4.862777e-01,4.690511e-01,-1.285793e-02,-1.095118e-02,2.828827e-01,-8.306777e-03,1.500010e-01,1.852267e-02,-3.471175e-02
132,157326940,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,8.814493e-05,1.163890e-01,-3.099070e-03,8.841932e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.381206e-01,-5.746274e-02,3.078951e-01,-1.686178e-01,3.674453e-01,3.581266e-01,-1.716624e-01,1.152805e-01,-4.425166e-01,9.018449e-02,-3.754913e-01,-8.265697e-02,4.783967e-01,-1.652618e-01,1.275011e-01,-3.308009e-01,-2.336740e-01,-4.565154e-01,-4.230049e-02,2.066752e-01,1.975271e-02,1.420728e-01,-1.462794e-01,-2.239562e-01,-5.806015e-02,2.283898e-01,-2.039759e-01,4.473551e-01,4.094789e-01,3.271822e-01,-2.257371e-02,2.365463e-01,-4.797544e-01,-3.267332e-01,-2.237878e-01,1.391424e-01,-4.677659e-01,-6.087913e-02,4.225503e-02,2.036361e-01,2.227236e-01,-1.829730e-01,-1.906829e-01,-2.435259e-02,3.633701e-01,-2.173319e-01,-2.805211e-01,4.781670e-01,-3.887227e-01,2.378688e-01,3.722905e-01,1.697001e-01,1.586951e-02,-4.630253e-01,3.811159e-01,-4.823167e-01,2.637097e-01,-4.319719e-01,4.163619e-01,-2.843556e-01,-4.346396e-01,-2.029699e-01,4.867200e-01,-3.248549e-01,3.842453e-04,-4.651895e-01,-3.273189e-01,-5.635832e-02,-1.038702e-01,-2.854701e-01,4.027780e-01,3.309736e-02,-3.731095e-01,-3.705370e-01,1.848010e-01,3.764487e-01,5.011293e-02,-5.940085e-02,1.067082e-01,-3.902867e-01,3.843052e-01,1.312155e-01,1.153350e-01,3.297151e-01,-3.329498e-01,6.631063e-02,-2.572838e-01,1.128657e-01,1.015718e-02,-9.480117e-03
133,738120557,30,300,6.400000e-02,7.985891e-02,1.000000e+00,1.000000e+00,9.104241e-05,1.392522e-01,-5.573713e-03,2.097293e-03,0.000000e+00,0.000000e+00,0.000000e+00,-2.200419e-01,1.743248e-01,-4.649544e-01,-1.368973e-01,-3.785203e-01,1.963639e-02,-1.354693e-01,6.766387e-02,4.023708e-01,-2.453413e-01,-5.836842e-02,-3.654755e-01,1.156348e-01,-1.666494e-02,4.912670e-01,-1.448632e-02,4.584204e-01,2.612041e-01,-8.217974e-02,4.168488e-01,1.151139e-01,-4.667761e-01,1.862409e-01,3.767704e-01,3.169481e-01,1.408482e-01,-1.648852e-01,3.866662e-01,-2.444049e-01,3.095240e-01,-8.248171e-02,3.449513e-01,3.707854e-01,-1.362943e-01,-1.591269e-01,-1.235190e-01,2.509277e-02,-2.629305e-01,1.937429e-01,2.705840e-02,1.300878e-01,4.071718e-01,-1.391707e-01,2.541030e-01,8.609669e-02,2.876406e-01,-1.910635e-02,-1.645996e-01,2.263740e-01,-3.287952e-01,-3.131040e-02,-3.732672e-01,-1.218795e-03,-1.270720e-01,-1.784516e-01,3.961453e-01,2.441717e-01,-2.256794e-01,4.049772e-02,2.581360e-01,4.180569e-01,2.913723e-01,2.496763e-01,2.028601e-01,1.944160e-01,1.272774e-02,1.983176e-01,4.433630e-01,-3.726169e-02,3.551728e-01,3.219960e-01,-3.889322e-01,-3.994038e-01,2.861571e-01,1.866490e-01,-1.762202e-01,1.896948e-01,-2.266398e-01,3.917330e-01,-4.557713e-01,1.671396e-01,-1.664161e-02,-7.660484e-02,-4.919754e-01,1.103325e-01,-5.953941e-02,2.210350e-01,1.368171e-01,5.354890e-03,-1.839387e-02
