Instance,RandomSeed,Nparticles,Nstokeslets,Phi,Radius,mu,uinf,LSres,u_avg,v_avg,w_avg,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,fx0,fy0,fz0
124,796695329,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,9.430873e-05,7.481180e-02,5.712080e-04,-1.098704e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.671186e-01,-2.922833e-02,-4.566049e-03,-2.329963e-01,2.184582e-01,8.582389e-02,3.338207e-01,2.991632e-01,-1.841075e-01,3.012524e-01,3.643051e-01,3.385382e-01,1.426428e-01,2.255266e-01,3.213483e-01,-2.475964e-02,-1.879152e-01,-3.336567e-01,-3.253386e-01,3.370308e-01,-1.864838e-01,-5.099121e-02,-3.078051e-01,1.837734e-01,3.700295e-01,-4.715281e-01,2.795216e-01,4.879460e-01,2.541256e-01,3.838116e-02,-2.975556e-01,-3.230410e-01,3.219053e-01,-1.921810e-02,2.656083e-01,2.314756e-02,-3.315982e-01,-2.393322e-01,-2.452698e-01,-2.246738e-01,-3.984650e-01,1.000259e-01,2.522223e-01,-5.037082e-02,-3.575798e-01,1.933736e-01,-5.524794e-02,3.594229e-01,-3.966596e-01,-1.879963e-02,-1.536213e-02,3.771044e-01,-3.305698e-01,1.104514e-02,4.885010e-01,3.051162e-01,4.186918e-01,-4.130682e-01,4.949800e-01,-4.698116e-02,4.994490e-01,4.974776e-01,-3.497183e-01,-3.821933e-01,2.653500e-01,3.555625e-01,-3.307040e-01,1.871023e-01,-4.984736e-01,3.428511e-02,-3.625634e-01,-4.570034e-02,-1.581359e-01,3.863610e-02,3.796465e-01,3.677228e-01,-1.254527e-01,4.300001e-01,-4.809089e-01,-8.042978e-02,4.548754e-01,1.061541e-01,3.970512e-01,-1.637848e-01,-3.288926e-01,4.979299e-01,4.377196e-01,1.326742e-01,1.559827e-02,-2.155832e-03
125,967118615,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,8.306629e-05,7.670894e-02,-2.511273e-04,-2.767519e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.662945e-01,1.714426e-01,2.961897e-01,-2.642464e-01,-7.496630e-02,2.738773e-01,5.769701e-02,2.827255e-01,-3.313907e-02,2.300626e-01,3.484171e-01,3.298417e-01,-1.000716e-01,3.005126e-01,3.438036e-01,-3.347364e-01,8.223871e-02,-4.050382e-01,3.678664e-01,-3.560689e-01,8.859156e-02,-2.026212e-01,-1.795047e-01,-2.110581e-02,1.489942e-01,-2.326878e-01,-3.171423e-01,-2.704197e-01,4.661660e-01,-2.164839e-01,4.309697e-02,-3.804522e-01,-1.807153e-03,-8.168487e-02,4.294448e-01,-1.490663e-01,-3.643160e-01,-3.676809e-01,2.588061e-02,-4.823045e-01,-1.936847e-02,2.707462e-01,-2.685059e-01,-4.981700e-01,-3.102303e-01,3.910515e-01,-2.880385e-01,-3.746119e-01,3.494221e-01,2.860483e-01,-4.920161e-01,1.998691e-01,1.079155e-01,1.923071e-01,-6.481799e-02,-3.831603e-01,-1.851836e-01,-1.404106e-02,-8.147667e-03,2.761289e-01,4.539021e-01,-3.455170e-02,1.591548e-01,-1.399209e-01,-4.312896e-01,1.149723e-01,3.167869e-01,4.268982e-01,1.370523e-01,1.114886e-01,-4.386659e-01,4.537770e-01,2.782627e-01,-3.253569e-01,3.143649e-01,3.105843e-01,1.056840e-01,-1.848375e-01,-1.958793e-01,4.934048e-01,4.840430e-01,-4.324699e-01,3.573800e-01,3.618361e-01,-2.503092e-01,4.925881e-01,2.252105e-01,1.638411e-01,-4.017243e-02,-1.538287e-02
126,866294482,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,8.864882e-05,7.460468e-02,-4.148644e-03,5.526257e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.193119e-01,4.940076e-01,-3.149405e-01,3.679050e-01,-3.597328e-01,-1.515546e-01,3.642362e-02,3.237282e-01,6.476641e-02,-4.736650e-01,-3.755510e-01,-3.421602e-01,3.555529e-01,-3.028410e-01,4.253418e-02,-4.394126e-01,-3.061906e-01,2.973916e-01,4.480950e-01,2.997033e-01,-1.339045e-01,1.861059e-01,-1.008497e-01,4.497269e-02,-4.716925e-01,-3.733051e-01,4.949196e-01,3.803404e-01,-1.189536e-01,1.343654e-01,-4.704600e-01,2.097541e-01,-1.034850e-01,2.708847e-02,3.163640e-01,-1.633268e-01,-3.293739e-01,4.414576e-01,-9.525562e-02,-3.532902e-01,2.812595e-01,2.694132e-01,2.872956e-01,3.290214e-01,-3.174474e-01,9.749974e-02,4.929664e-01,4.997300e-01,-7.543328e-02,-2.804687e-01,-1.566780e-01,4.767799e-01,-3.095835e-01,3.044644e-01,4.001953e-01,8.656049e-02,1.792461e-03,3.104286e-01,-4.748380e-01,-4.071589e-01,1.475820e-01,1.957444e-01,4.481756e-01,-1.016383e-01,-4.341653e-01,9.544233e-02,1.420011e-01,-1.824581e-01,2.480354e-01,-1.939036e-01,-3.102768e-02,-2.600854e-01,-2.256997e-02,1.526302e-01,1.581291e-01,3.805849e-01,4.789598e-01,2.241897e-01,-3.257598e-01,2.639716e-01,4.937095e-01,3.893060e-01,-1.001980e-01,4.028135e-01,-5.639045e-02,4.544141e-01,-4.341154e-01,1.182394e-01,1.215899e-02,-2.274513e-02
127,80688135,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,2.644102e-05,7.246248e-02,-3.821784e-03,2.146783e-03,0.000000e+00,0.000000e+00,0.000000e+00,-8.925129e-02,-2.514925e-01,-1.629798e-01,-2.222311e-01,1.210603e-01,4.712419e-01,1.639903e-01,4.859193e-02,2.461645e-01,1.157269e-01,-4.872779e-01,3.913235e-02,3.165889e-01,9.853928e-02,4.784001e-01,-6.262486e-02,3.234728e-01,3.968102e-01,8.613914e-02,-8.834456e-02,-4.254094e-01,-3.354596e-01,-3.951869e-01,3.617746e-01,1.859962e-01,4.455019e-01,-3.791919e-01,-4.928754e-01,-6.407753e-02,-3.655298e-01,-2.964191e-01,-2.557922e-02,-5.650891e-03,-4.305427e-01,2.835689e-01,-5.377616e-02,3.332797e-01,2.284405e-01,-1.981805e-01,-3.768726e-01,1.259839e-01,2.892197e-01,4.082936e-01,-6.869715e-03,3.368376e-02,2.015835e-01,-1.443349e-01,-7.670100e-02,-9.941811e-02,-1.747719e-01,1.253647e-01,2.432959e-01,4.043860e-01,3.629494e-01,1.391844e-02,1.735226e-01,-4.044405e-01,-1.722439e-01,4.900381e-01,2.246842e-01,4.462555e-01,-4.557470e-01,1.324644e-01,-3.538695e-01,-3.406634e-01,-3.280797e-01,-3.540218e-01,4.795722e-01,-2.163902e-01,-6.574823e-02,-4.167217e-01,2.566786e-01,-3.267055e-01,4.836976e-01,3.863640e-01,-3.780111e-01,1.735831e-01,-2.723431e-01,4.033474e-01,-3.302347e-01,-2.114577e-01,-1.679010e-01,2.538184e-01,2.276787e-02,2.654604e-02,4.304848e-01,1.964169e-01,9.530568e-02,2.081158e-02,2.106276e-03
128,410748710,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,7.876621e-05,7.118990e-02,9.199476e-03,-1.688077e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.797597e-01,-4.837114e-01,-1.837240e-01,-2.706011e-01,4.161967e-01,3.840390e-01,-2.932276e-01,-1.181261e-01,4.718983e-01,1.076501e-01,4.314161e-02,-2.175037e-01,4.427690e-01,4.983778e-01,-2.051453e-02,-5.274478e-02,-2.157736e-01,3.276457e-01,-4.911135e-01,-2.157170e-01,3.344693e-01,-4.987097e-01,2.273909e-01,2.809790e-01,3.000864e-02,3.759189e-01,-3.286895e-02,9.960104e-02,2.570643e-02,2.295528e-01,4.258490e-01,-4.115394e-01,2.922245e-01,1.139969e-01,-2.135497e-01,1.608001e-02,4.018366e-01,2.384736e-01,4.538259e-01,-1.434331e-01,2.533830e-01,-4.399318e-01,4.219372e-01,3.553571e-01,-4.501964e-01,1.057131e-01,-4.475218e-01,1.675143e-01,4.577279e-01,-8.623273e-02,2.627367e-01,-4.878651e-01,-3.526012e-01,1.565646e-01,-2.045788e-01,-1.287769e-01,-1.493392e-01,7.245071e-02,1.821851e-01,4.302390e-01,-1.018126e-01,1.109006e-02,-4.154151e-01,1.592223e-01,-3.479738e-01,3.340629e-01,3.695462e-01,-1.902672e-01,-3.177228e-01,-4.086352e-01,1.101131e-01,4.777627e-01,1.572736e-01,-2.838253e-01,-2.152648e-01,-2.872951e-01,-2.801656e-01,-4.601981e-01,-1.299630e-01,1.080662e-01,1.382692e-01,2.309295e-01,1.821049e-01,-4.552421e-01,3.750447e-01,2.387965e-01,-3.623511e-02,1.360229e-01,-2.562290e-02,1.667480e-02
129,120240333,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,9.250925e-05,7.371027e-02,3.218228e-03,-6.173076e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.419472e-01,2.991849e-01,-6.104392e-02,-2.441840e-01,3.709556e-01,-1.338712e-01,-3.289415e-01,3.606203e-01,3.770453e-01,-2.886023e-01,1.744076e-01,2.059611e-01,-4.554432e-01,6.584804e-02,-3.337816e-01,4.312485e-02,-4.743808e-01,-2.320504e-01,3.758281e-01,-4.172528e-02,-2.228142e-01,-2.048746e-01,-3.888431e-02,-4.759767e-01,1.814119e-01,-3.320601e-01,-1.033161e-01,3.926262e-02,-2.720831e-01,-4.429273e-01,-1.838892e-01,4.184488e-01,1.224150e-01,1.580040e-01,1.511491e-01,-1.778230e-01,3.685733e-01,2.554810e-02,9.940685e-02,-1.219417e-01,-4.604295e-01,4.708449e-02,3.217131e-01,3.780155e-01,4.590059e-01,1.315952e-01,-3.972492e-01,4.130866e-01,-3.845599e-01,-4.260210e-01,1.188400e-03,-4.926662e-01,-2.336502e-01,-2.693442e-01,3.151168e-01,-2.337372e-01,-4.105835e-01,1.737913e-01,3.790235e-01,-2.466317e-01,5.733645e-02,2.069581e-01,3.045332e-01,-6.354533e-02,4.778439e-01,-7.524046e-02,-3.974254e-01,1.297288e-01,3.888744e-01,-4.456681e-01,2.779449e-01,1.126086e-01,-2.038814e-01,-3.009716e-01,4.109410e-01,4.254847e-01,3.568194e-01,-3.201152e-01,-4.430290e-01,-2.502287e-01,2.034833e-01,2.979038e-01,3.326564e-01,1.932912e-01,-2.234376e-01,-6.235430e-02,-6.798712e-02,1.098213e-01,-2.248531e-02,3.180005e-02
130,741947182,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,5.535164e-05,6.952415e-02,-2.325482e-03,-6.930989e-04,0.000000e+00,0.000000e+00,0.000000e+00,-3.356444e-01,-3.404388e-01,-2.141869e-01,4.063346e-01,4.787111e-01,2.419101e-01,1.475420e-01,-3.488289e-01,3.066938e-01,2.963653e-01,5.049079e-02,-6.093035e-02,2.057049e-01,2.821940e-01,4.827497e-01,-2.552079e-01,-2.580929e-01,1.905847e-02,2.628185e-01,3.286898e-01,-1.467085e-01,4.873753e-01,-4.439764e-01,2.250649e-01,-1.832995e-01,2.358709e-01,4.501997e-01,3.365967e-01,7.157936e-02,-3.684549e-01,2.412196e-01,-4.501024e-01,-7.889800e-02,-4.210197e-01,2.746932e-01,4.130323e-01,-3.810562e-01,4.222630e-01,2.674975e-02,-2.886487e-01,-1.000489e-01,3.601167e-01,3.284866e-01,1.244685e-02,3.150595e-01,-1.356862e-01,-4.630229e-01,-3.219137e-01,4.158255e-01,3.379075e-01,4.787187e-01,-4.668643e-01,-3.202118e-01,-4.660675e-01,-1.143579e-01,3.949375e-01,-4.323710e-01,3.982955e-01,-1.984266e-01,-2.899236e-01,1.063925e-01,3.740475e-01,2.501924e-02,-3.526069e-01,-3.578506e-01,2.572751e-01,-2.020160e-02,1.122360e-01,2.857964e-01,-4.789855e-01,2.917228e-01,1.783867e-01,-2.140847e-02,4.580277e-01,2.805870e-01,-1.996038e-01,2.504773e-01,-1.629250e-01,-4.883319e-01,-1.262090e-01,1.403784e-01,-4.288456e-01,-5.726931e-02,-1.360247e-01,-1.286467e-01,2.244306e-01,5.257311e-02,1.016398e-01,-1.823945e-03,2.136433e-02
131,164355602,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,8.393800e-05,7.408972e-02,-3.252262e-03,1.085611e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.345507e-01,1.641291e-01,-4.275878e-01,2.104681e-01,2.901577e-02,-2.122795e-03,3.950366e-01,2.817188e-02,-1.377610e-01,8.740813e-02,-2.672925e-01,-1.134939e-01,4.582072e-01,-1.885059e-01,-3.986565e-02,-2.675288e-01,1.920119e-01,-4.135932e-01,1.395630e-03,4.937726e-01,6.035175e-03,9.964916e-02,1.821494e-01,1.066141e-01,-1.854646e-01,1.198025e-01,1.358557e-01,4.809291e-01,-4.303607e-01,-7.785567e-02,-1.726836e-01,-4.088297e-01,1.943961e-01,-1.456845e-01,3.722537e-01,-2.595917e-01,8.537593e-02,-1.054913e-02,4.317542e-01,3.111914e-01,-3.917091e-01,-4.588284e-01,2.631276e-01,3.029590e-01,7.685483e-02,-9.469621e-02,-2.257593e-01,-3.355574e-01,2.605241e-01,-4.777495e-01,-3.024235e-03,-3.674006e-01,-3.665773e-01,-1.707315e-01,-4.430213e-01,3.116373e-02,2.843057e-02,-4.122883e-01,-3.000450e-01,1.607314e-01,-3.773553e-02,4.068298e-01,3.952607e-01,2.109521e-01,-1.675874e-02,-2.470505e-01,4.854298e-01,2.801153e-01,3.294126e-01,-4.398577e-01,4.783271e-01,4.784203e-01,-4.328211e-02,1.323124e-01,-3.850681e-01,3.383004e-01,-4.903183e-01,3.755537e-01,9.629071e-02,-3.495550e-01,-4.051374e-01,3.925549e-01,-2.124867e-01,4.159163e-01,-2.280151e-01,1.463882e-01,3.509025e-01,1.027911e-01,1.901024e-03,2.319853e-02
132,834550650,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,8.416712e-05,7.252003e-02,3.016765e-03,1.681075e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.891955e-01,1.682546e-01,-1.934621e-01,2.012181e-01,-4.516016e-01,-6.334570e-02,-1.574110e-01,-1.972671e-01,3.510633e-01,3.200081e-01,4.298427e-01,-3.633661e-01,2.726863e-01,3.670485e-01,2.147447e-01,9.338014e-02,-1.348147e-01,3.111016e-01,3.639347e-01,-4.484182e-01,4.969145e-01,-4.989143e-01,4.184106e-01,-3.813155e-01,-3.767227e-02,-4.351268e-01,-2.670465e-01,2.153410e-01,-4.657008e-01,3.446741e-01,6.412072e-02,1.915913e-01,1.647555e-01,-5.542038e-02,3.782757e-01,4.418750e-01,-1.949586e-01,-4.905408e-01,2.179006e-01,1.716028e-01,-2.319183e-01,-2.463597e-01,4.243861e-01,-7.131844e-02,-1.801963e-01,2.254469e-01,-1.574887e-01,-4.452476e-01,1.352690e-01,1.401263e-02,-2.801253e-01,-2.112284e-01,-2.228469e-01,3.916555e-02,-3.275798e-01,3.115770e-02,-1.476428e-01,1.112289e-01,2.451239e-01,-1.065217e-01,4.610617e-01,-4.064779e-01,-3.852352e-01,2.303844e-01,4.244786e-01,-5.940322e-02,-1.236313e-01,-1.863032e-01,-4.317732e-01,-1.339003e-02,-2.623117e-01,2.210307e-02,4.321721e-01,1.623671e-01,1.750403e-01,4.915415e-01,-3.027462e-01,3.565024e-01,-3.890414e-01,-3.609662e-01,-2.750698e-01,-2.650541e-01,4.068262e-01,4.470986e-01,-2.240621e-01,3.636714e-01,-2.973221e-01,1.683424e-01,-3.090897e-02,-9.485025e-03
133,889195549,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,9.469278e-05,7.240821e-02,2.686943e-03,2.744399e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.048065e-01,-7.678715e-02,-1.128265e-02,4.700069e-01,7.067564e-02,-4.477258e-01,4.483727e-01,4.926764e-01,3.803781e-01,-1.169720e-01,4.547503e-01,3.027058e-02,4.937152e-01,-3.218189e-02,-5.311796e-02,9.806837e-02,-2.948346e-01,1.846194e-01,1.483824e-02,-4.369291e-01,3.252127e-01,4.441588e-01,-2.369677e-02,2.526057e-01,1.828248e-02,3.598689e-01,-3.404929e-01,-3.941626e-01,-2.018235e-01,-3.921674e-01,3.933175e-01,-2.561951e-01,-1.758355e-01,-4.956444e-01,-2.865367e-01,1.125101e-01,4.066524e-01,1.078615e-01,6.063444e-02,-4.607158e-01,-4.180089e-01,-4.489615e-01,2.061523e-01,-4.966731e-01,3.813883e-01,4.570533e-01,4.005676e-01,-2.976793e-01,-3.681140e-01,7.576724e-02,-4.151627e-01,-6.762079e-04,-4.300292e-01,1.029690e-02,-4.914184e-01,-6.760443e-02,1.955086e-01,-2.670953e-01,1.735737e-01,2.988151e-01,1.982332e-01,1.777188e-01,3.649687e-01,4.080960e-01,-3.823778e-01,4.050120e-01,-4.292378e-01,-4.778166e-01,3.763167e-02,-2.846638e-01,-9.105134e-02,2.511177e-01,3.312966e-02,-2.678747e-01,-2.578393e-01,-4.259410e-01,4.654881e-01,-1.481567e-01,3.383099e-01,2.867457e-01,-3.112929e-02,1.917976e-01,1.239905e-01,-3.678337e-01,-1.898493e-01,-4.230168e-01,-4.479538e-01,1.100724e-01,-2.844952e-02,-1.516540e-03
134,95193458,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,9.505757e-05,8.357014e-02,-1.454631e-03,-1.448722e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.329112e-01,1.508184e-02,2.396282e-01,3.902167e-01,-2.622312e-01,4.356681e-02,-7.514047e-02,4.315947e-01,-3.316647e-01,4.747824e-01,-6.750683e-02,1.296519e-01,-3.493097e-02,3.106394e-01,-5.004774e-02,9.529869e-02,3.848668e-01,2.873251e-01,4.127594e-01,-1.682284e-01,-1.313847e-01,-1.175268e-01,-3.385653e-01,-2.663617e-02,-1.634054e-01,-3.714937e-01,2.863995e-01,-8.876526e-02,4.719359e-01,1.650177e-01,1.762294e-01,4.246326e-01,-3.168787e-01,-1.498155e-01,3.566592e-01,4.345064e-01,1.667648e-01,-4.111264e-01,-4.011674e-01,3.072329e-01,-1.143172e-01,2.354137e-01,3.935182e-01,4.421749e-01,-4.662675e-01,4.895157e-01,4.887903e-02,-1.040333e-01,3.272494e-01,4.114907e-01,1.639207e-01,1.657462e-01,1.126428e-01,-5.351985e-02,3.039031e-01,-3.432485e-01,3.740756e-01,1.418660e-01,3.101984e-02,2.688383e-01,4.073617e-01,-4.728258e-01,-1.439285e-01,-4.423235e-01,4.489171e-01,4.765566e-01,1.190156e-02,-4.811261e-01,4.950034e-01,-4.706014e-01,-4.706607e-01,-5.028670e-02,-1.596231e-01,-4.330348e-01,-2.316407e-01,-2.573940e-01,3.567603e-01,-1.345571e-01,4.506978e-01,-4.579738e-01,-4.955833e-01,-2.815928e-01,-1.942211e-01,4.258770e-01,6.248742e-02,-1.090233e-01,-1.904502e-01,1.331204e-01,-3.995279e-03,2.554286e-02
135,167088770,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,8.828596e-05,8.450047e-02,6.615322e-04,-5.225106e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.389216e-01,2.741050e-01,3.536977e-01,-2.271152e-01,1.001217e-01,-1.223992e-01,1.500162e-01,-4.068589e-01,-4.707455e-02,3.944102e-01,-2.051658e-01,-2.264313e-01,2.211946e-01,1.224796e-01,-1.705889e-01,-1.396039e-01,1.349249e-01,4.204482e-01,3.749738e-01,-1.409668e-01,4.483394e-01,2.802492e-01,-1.832694e-02,1.460518e-01,-4.075631e-01,4.374019e-01,-1.206664e-01,4.224754e-01,3.521058e-01,1.136168e-01,4.775352e-01,1.208921e-01,-2.511313e-01,-2.510146e-01,-4.031250e-01,2.935880e-01,-1.971590e-01,2.834850e-01,1.402260e-01,-1.236480e-01,-4.650402e-01,5.504119e-02,4.900955e-01,5.402367e-02,1.232285e-01,5.872912e-02,2.040516e-01,2.930974e-02,-1.622866e-03,-3.601930e-01,-4.041931e-01,1.480194e-01,-6.302992e-02,-4.600830e-01,2.402004e-01,-3.761106e-01,1.717087e-01,1.885340e-01,4.160030e-01,-1.882791e-01,-4.173030e-01,2.030285e-01,-1.432433e-01,-4.340493e-01,-2.737094e-01,1.955722e-01,2.381715e-01,-4.513890e-01,-4.289625e-01,-6.728589e-02,-3.776225e-01,3.897683e-01,1.586762e-02,-5.317879e-02,-2.728909e-01,-3.258486e-01,2.298650e-01,3.273707e-01,-8.256488e-02,4.507307e-01,-4.425080e-02,7.445678e-02,3.363813e-01,3.173273e-01,-4.421793e-01,5.914257e-02,3.527168e-01,1.317860e-01,1.726646e-02,1.946127e-02
136,838921559,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,8.553796e-05,7.654289e-02,-1.092442e-03,-4.949710e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.692544e-01,1.782679e-01,-1.027261e-01,-1.043499e-01,2.285476e-01,-1.695216e-01,1.898014e-01,3.577905e-01,1.273506e-01,9.874071e-02,-4.946504e-01,1.473886e-01,1.498817e-01,3.550345e-01,4.459021e-01,-1.045287e-01,1.459551e-01,-4.410911e-01,1.701250e-01,-3.016639e-01,-1.069843e-01,-3.954831e-01,-2.108894e-01,-1.543186e-01,-3.702047e-01,-1.499277e-01,1.115936e-01,-2.049048e-01,3.656467e-01,3.721674e-01,4.090168e-01,2.327629e-01,3.931664e-01,1.270460e-01,-4.969663e-01,4.745988e-01,-3.320577e-01,-4.100275e-01,7.613928e-02,-4.641894e-01,2.403353e-02,-2.930035e-01,4.053455e-01,-2.517966e-01,-4.233384e-01,-1.129881e-01,-3.177149e-01,-2.440215e-03,3.851624e-01,4.524662e-01,-3.156214e-01,4.301769e-01,6.325517e-02,2.381644e-01,-1.844806e-01,-2.126797e-01,-2.423361e-01,-3.293353e-01,-2.881191e-01,2.540222e-01,3.702757e-02,4.665179e-01,-4.676724e-01,-4.411292e-01,1.364618e-02,-1.124474e-02,-2.106788e-01,4.023626e-01,-9.041024e-02,3.624341e-01,-8.144319e-02,-1.506105e-01,3.203757e-01,-4.652523e-01,-4.348174e-02,1.611087e-01,-6.809053e-02,-3.464290e-01,-4.102919e-01,1.907857e-01,-4.118588e-01,-9.653338e-02,-2.573201e-02,3.513629e-01,9.980610e-02,5.032185e-02,3.762727e-01,1.411132e-01,-4.744354e-02,7.961018e-04
137,537362748,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,6.228158e-05,6.410170e-02,-2.259856e-03,1.283409e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.201129e-01,3.304737e-01,3.330707e-01,3.851876e-01,1.010278e-01,7.765169e-02,9.121686e-02,-3.972261e-01,2.137575e-02,3.383483e-01,4.131223e-01,4.770266e-01,2.742129e-01,-2.803068e-01,-2.568453e-01,-4.728090e-01,-1.260546e-01,-3.300655e-01,-2.210610e-01,-1.011226e-01,2.636287e-01,-4.064808e-01,1.404618e-01,1.833590e-01,-2.565213e-01,1.884944e-02,3.850142e-02,2.133692e-01,-1.813972e-01,4.833734e-01,-3.988518e-01,2.616560e-01,4.423667e-01,-3.116144e-02,-2.391043e-01,-3.288067e-01,-2.508886e-01,-4.535557e-01,-3.507618e-01,-1.467705e-01,-4.158296e-01,-1.569502e-01,-4.283635e-01,4.533100e-02,-4.424533e-01,2.348902e-01,-4.617730e-01,-3.999950e-01,-2.082857e-01,-2.624796e-01,4.078293e-01,8.467257e-02,3.046598e-01,-1.273303e-01,8.406943e-02,-5.732553e-02,2.129388e-01,-3.827269e-01,3.078333e-01,-3.659573e-01,1.360004e-01,-4.356555e-01,2.284072e-01,-2.113853e-01,1.512194e-01,4.412516e-01,7.112167e-02,5.155095e-02,-3.132874e-01,-4.345189e-02,-2.031434e-01,2.943101e-01,3.160005e-01,4.945606e-01,-2.855455e-01,3.921351e-01,1.674047e-01,-4.295934e-01,-3.520137e-01,4.217050e-01,3.236339e-01,-4.287854e-02,2.903125e-01,-3.905077e-01,-4.073801e-01,4.622281e-01,-1.527483e-01,1.580766e-01,1.251414e-02,6.915830e-03
138,720112884,30,300,1.250000e-01,9.982364e-02,1.000000e+00,1.000000e+00,5.628206e-05,9.221661e-02,5.841288e-04,1.562172e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.421368e-01,4.953067e-01,3.164640e-01,4.658541e-01,1.292152e-01,1.358934e-01,1.521625e-01,4.302472e-01,2.892305e-01,-5.070758e-02,2.498334e-01,6.888826e-02,-4.803525e-01,-2.620618e-01,-1.071433e-01,3.885025e-01,-1.977583e-01,8.471489e-02,-1.825460e-01,3.394414e-01,4.413583e-01,2.858327e-02,-1.859629e-02,4.924014e-01,-8.960573e-02,-2.926650e-01,1.222605e-02,-8.163241e-02,-4.709135e-01,1.886993e-01,-4.206550e-01,-4.258122e-01,-3.624651e-01,-2.629573e-01,1.110112e-01,-1.702534e-01,3.109801e-01,1.653293e-02,-6.059150e-02,4.200731e-01,-1.635530e-01,-2.900563e-01,-3.075556e-01,4.782253e-01,2.933078e-02,2.233864e-01,6.307873e-02,3.614259e-01,1.302197e-01,3.266187e-01,-1.180299e-01,-4.034469e-01,2.793542e-01,1.346463e-01,-3.190980e-01,7.784352e-02,1.687908e-01,3.805381e-01,4.643186e-01,-2.841926e-01,3.483935e-01,4.139944e-01,-6.717272e-02,2.362515e-01,2.685621e-01,4.341037e-01,-2.105399e-01,-6.261264e-02,7.322844e-02,-3.492976e-02,8.202008e-02,-4.062167e-01,1.063559e-01,-4.684483e-01,-1.017781e-01,-4.360270e-01,2.464064e-01,-9.779103e-02,4.454509e-01,1.652314e-01,4.376434e-01,1.201551e-01,2.682404e-01,-4.804917e-01,-4.821632e-01,-1.002162e-02,-1.456598e-01,7.217724e-02,-1.327604e-02,-1.568139e-02
